pre_neuron_id,post_neuron_id,pre_neuron,post_neuron,pre_ei,post_ei,v_ij
4081,4036,CA1 Ivy,CA1 Axo Axonic,i,i,-26.900000000000006
4081,4038,CA1 Ivy,CA1 Horizontal Axo Axonic,i,i,-38.0
4081,4039,CA1 Ivy,CA1 Horizontal Basket,i,i,-38.6
4081,4054,CA1 Ivy,CA1 Radiatum Giant,i,e,-34.0
4081,4055,CA1 Ivy,CA1 Oriens Alveus,i,i,-28.4
4081,4061,CA1 Ivy,CA1 R Receiving Apical Targeting,i,i,-38.0
4081,4066,CA1 Ivy,CA1 OR LM,i,i,-17.1
4081,4069,CA1 Ivy,CA1 O LM,i,i,-42.3
4081,4076,CA1 Ivy,CA1 Perforant Path Associated QuadD,i,i,-33.0
4081,4078,CA1 Ivy,CA1 Basket,i,i,-32.0
4081,4079,CA1 Ivy,CA1 Basket CCK+,i,i,-31.1
4081,4080,CA1 Ivy,CA1 Bistratified,i,i,-23.0
4081,4081,CA1 Ivy,CA1 Ivy,i,i,-29.1
4081,4083,CA1 Ivy,CA1 Oriens Bistratified,i,i,-30.0
4081,4087,CA1 Ivy,CA1 O LMR,i,i,-48.3
4081,4089,CA1 Ivy,CA1 Recurrent O LM,i,i,-20.0
4083,4000,CA1 Oriens Bistratified,CA1 Pyramidal,i,e,-27.799999999999997
4083,4003,CA1 Oriens Bistratified,CA1 Quadrilaminar,i,i,-32.6
4083,4005,CA1 Oriens Bistratified,CA1 LMR,i,i,-53.8
4083,4006,CA1 Oriens Bistratified,CA1 Perforant Path Associated,i,i,-23.900000000000006
4083,4013,CA1 Oriens Bistratified,CA1 Radial Trilaminar,i,i,-40.0
4083,4015,CA1 Oriens Bistratified,CA1 Schaffer Collateral Associated,i,i,-22.9
4083,4023,CA1 Oriens Bistratified,CA1 Back Projection,i,i,-23.5
4083,4028,CA1 Oriens Bistratified,CA1 Radiatum,i,i,-33.6
4083,4033,CA1 Oriens Bistratified,CA1 SO SO,i,i,-35.0
4083,4035,CA1 Oriens Bistratified,CA1 Trilaminar,i,i,-33.0
4083,4036,CA1 Oriens Bistratified,CA1 Axo Axonic,i,i,-26.900000000000006
4083,4038,CA1 Oriens Bistratified,CA1 Horizontal Axo Axonic,i,i,-38.0
4083,4039,CA1 Oriens Bistratified,CA1 Horizontal Basket,i,i,-38.6
4083,4055,CA1 Oriens Bistratified,CA1 Oriens Alveus,i,i,-28.4
4083,4061,CA1 Oriens Bistratified,CA1 R Receiving Apical Targeting,i,i,-38.0
4083,4066,CA1 Oriens Bistratified,CA1 OR LM,i,i,-17.1
4083,4069,CA1 Oriens Bistratified,CA1 O LM,i,i,-42.3
4083,4076,CA1 Oriens Bistratified,CA1 Perforant Path Associated QuadD,i,i,-33.0
4083,4078,CA1 Oriens Bistratified,CA1 Basket,i,i,-32.0
4083,4079,CA1 Oriens Bistratified,CA1 Basket CCK+,i,i,-31.1
4083,4080,CA1 Oriens Bistratified,CA1 Bistratified,i,i,-23.0
4083,4081,CA1 Oriens Bistratified,CA1 Ivy,i,i,-29.1
4083,4083,CA1 Oriens Bistratified,CA1 Oriens Bistratified,i,i,-30.0
4083,4087,CA1 Oriens Bistratified,CA1 O LMR,i,i,-48.3
4083,4089,CA1 Oriens Bistratified,CA1 Recurrent O LM,i,i,-20.0
4087,4000,CA1 O LMR,CA1 Pyramidal,i,e,-27.799999999999997
4087,4003,CA1 O LMR,CA1 Quadrilaminar,i,i,-32.6
4087,4005,CA1 O LMR,CA1 LMR,i,i,-53.8
4087,4006,CA1 O LMR,CA1 Perforant Path Associated,i,i,-23.900000000000006
4087,4011,CA1 O LMR,CA1 Neurogliaform Projecting,i,i,-51.3
4087,4012,CA1 O LMR,CA1 Neurogliaform,i,i,-39.3
4087,4013,CA1 O LMR,CA1 Radial Trilaminar,i,i,-40.0
4087,4015,CA1 O LMR,CA1 Schaffer Collateral Associated,i,i,-22.9
4087,4028,CA1 O LMR,CA1 Radiatum,i,i,-33.6
4087,4036,CA1 O LMR,CA1 Axo Axonic,i,i,-26.900000000000006
4087,4054,CA1 O LMR,CA1 Radiatum Giant,i,e,-34.0
4087,4055,CA1 O LMR,CA1 Oriens Alveus,i,i,-28.4
4087,4061,CA1 O LMR,CA1 R Receiving Apical Targeting,i,i,-38.0
4087,4066,CA1 O LMR,CA1 OR LM,i,i,-17.1
4087,4076,CA1 O LMR,CA1 Perforant Path Associated QuadD,i,i,-33.0
4087,4078,CA1 O LMR,CA1 Basket,i,i,-32.0
4087,4079,CA1 O LMR,CA1 Basket CCK+,i,i,-31.1
4087,4080,CA1 O LMR,CA1 Bistratified,i,i,-23.0
4087,4081,CA1 O LMR,CA1 Ivy,i,i,-29.1
4089,4000,CA1 Recurrent O LM,CA1 Pyramidal,i,e,-27.799999999999997
4089,4003,CA1 Recurrent O LM,CA1 Quadrilaminar,i,i,-32.6
4089,4005,CA1 Recurrent O LM,CA1 LMR,i,i,-53.8
4089,4006,CA1 Recurrent O LM,CA1 Perforant Path Associated,i,i,-23.900000000000006
4089,4011,CA1 Recurrent O LM,CA1 Neurogliaform Projecting,i,i,-51.3
4089,4012,CA1 Recurrent O LM,CA1 Neurogliaform,i,i,-39.3
4089,4013,CA1 Recurrent O LM,CA1 Radial Trilaminar,i,i,-40.0
4089,4015,CA1 Recurrent O LM,CA1 Schaffer Collateral Associated,i,i,-22.9
4089,4023,CA1 Recurrent O LM,CA1 Back Projection,i,i,-23.5
4089,4033,CA1 Recurrent O LM,CA1 SO SO,i,i,-35.0
4089,4035,CA1 Recurrent O LM,CA1 Trilaminar,i,i,-33.0
4089,4036,CA1 Recurrent O LM,CA1 Axo Axonic,i,i,-26.900000000000006
4089,4038,CA1 Recurrent O LM,CA1 Horizontal Axo Axonic,i,i,-38.0
4089,4039,CA1 Recurrent O LM,CA1 Horizontal Basket,i,i,-38.6
4089,4054,CA1 Recurrent O LM,CA1 Radiatum Giant,i,e,-34.0
4089,4055,CA1 Recurrent O LM,CA1 Oriens Alveus,i,i,-28.4
4089,4066,CA1 Recurrent O LM,CA1 OR LM,i,i,-17.1
4089,4069,CA1 Recurrent O LM,CA1 O LM,i,i,-42.3
4089,4076,CA1 Recurrent O LM,CA1 Perforant Path Associated QuadD,i,i,-33.0
4089,4078,CA1 Recurrent O LM,CA1 Basket,i,i,-32.0
4089,4079,CA1 Recurrent O LM,CA1 Basket CCK+,i,i,-31.1
4089,4080,CA1 Recurrent O LM,CA1 Bistratified,i,i,-23.0
4089,4081,CA1 Recurrent O LM,CA1 Ivy,i,i,-29.1
4089,4083,CA1 Recurrent O LM,CA1 Oriens Bistratified,i,i,-30.0
4089,4087,CA1 Recurrent O LM,CA1 O LMR,i,i,-48.3
4089,4089,CA1 Recurrent O LM,CA1 Recurrent O LM,i,i,-20.0
5005,3007,SUB CA1 Projecting Pyramidal,CA2 Wide Arbor Basket,e,i,74.9
5005,4000,SUB CA1 Projecting Pyramidal,CA1 Pyramidal,e,e,62.4
5005,4003,SUB CA1 Projecting Pyramidal,CA1 Quadrilaminar,e,i,58.5
5005,4005,SUB CA1 Projecting Pyramidal,CA1 LMR,e,i,53.1
5005,4006,SUB CA1 Projecting Pyramidal,CA1 Perforant Path Associated,e,i,55.4
5005,4011,SUB CA1 Projecting Pyramidal,CA1 Neurogliaform Projecting,e,i,63.1
5005,4012,SUB CA1 Projecting Pyramidal,CA1 Neurogliaform,e,i,63.1
5005,4013,SUB CA1 Projecting Pyramidal,CA1 Radial Trilaminar,e,i,57.0
5005,4015,SUB CA1 Projecting Pyramidal,CA1 Schaffer Collateral Associated,e,i,60.6
5005,4023,SUB CA1 Projecting Pyramidal,CA1 Back Projection,e,i,62.0
5005,4028,SUB CA1 Projecting Pyramidal,CA1 Radiatum,e,i,55.8
5005,4036,SUB CA1 Projecting Pyramidal,CA1 Axo Axonic,e,i,65.1
5005,4054,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,e,e,66.0
5005,4055,SUB CA1 Projecting Pyramidal,CA1 Oriens Alveus,e,i,51.0
5005,4061,SUB CA1 Projecting Pyramidal,CA1 R Receiving Apical Targeting,e,i,57.0
5005,4066,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,68.0
5005,4076,SUB CA1 Projecting Pyramidal,CA1 Perforant Path Associated QuadD,e,i,64.0
5005,4078,SUB CA1 Projecting Pyramidal,CA1 Basket,e,i,57.0
5005,4079,SUB CA1 Projecting Pyramidal,CA1 Basket CCK+,e,i,61.4
5005,4080,SUB CA1 Projecting Pyramidal,CA1 Bistratified,e,i,64.0
5005,4081,SUB CA1 Projecting Pyramidal,CA1 Ivy,e,i,71.0
5005,5005,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,60.0
6002,1000,MEC LV Pyramidal,DG Granule,e,e,75.0
6002,1001,MEC LV Pyramidal,DG Semilunar Granule,e,e,78.0
6002,1004,MEC LV Pyramidal,DG Total Molecular Layer,e,i,54.5
6002,1005,MEC LV Pyramidal,DG MOLAX,e,i,54.5
6002,1007,MEC LV Pyramidal,DG Neurogliaform,e,i,75.6
6002,1008,MEC LV Pyramidal,DG MOPP,e,i,75.6
6002,1009,MEC LV Pyramidal,DG HICAP,e,i,60.5
6002,1010,MEC LV Pyramidal,DG Axo Axonic,e,i,65.1
6002,1026,MEC LV Pyramidal,DG HIPROM,e,i,65.0
6002,1027,MEC LV Pyramidal,DG AIPRIM,e,i,64.0
6002,1035,MEC LV Pyramidal,DG Basket,e,i,62.0
6002,1041,MEC LV Pyramidal,DG Hilar Ectopic Granule,e,e,70.0
6002,4011,MEC LV Pyramidal,CA1 Neurogliaform Projecting,e,i,63.1
6002,5005,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,e,e,60.0
6002,6002,MEC LV Pyramidal,MEC LV Pyramidal,e,e,61.8
6002,6003,MEC LV Pyramidal,MEC LII Stellate,e,e,60.5
6002,6005,MEC LV Pyramidal,EC LI II Pyramidal Fan,e,e,56.5
6002,6006,MEC LV Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6002,6008,MEC LV Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6002,6017,MEC LV Pyramidal,EC LIII Pyramidal,e,e,61.0
6002,6018,MEC LV Pyramidal,EC LIII Stellate,e,e,61.0
6002,6019,MEC LV Pyramidal,MEC LII Oblique Pyramidal,e,e,60.5
6002,6021,MEC LV Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6002,6023,MEC LV Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6002,6024,MEC LV Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6002,6033,MEC LV Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6002,6038,MEC LV Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6002,6040,MEC LV Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6002,6052,MEC LV Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6002,6082,MEC LV Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6002,6086,MEC LV Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6002,6092,MEC LV Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6002,6094,MEC LV Pyramidal,EC LI II Multipolar Pyramidal,e,e,63.0
6002,6095,MEC LV Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6003,1000,MEC LII Stellate,DG Granule,e,e,75.0
6003,1001,MEC LII Stellate,DG Semilunar Granule,e,e,78.0
6003,1004,MEC LII Stellate,DG Total Molecular Layer,e,i,54.5
6003,1005,MEC LII Stellate,DG MOLAX,e,i,54.5
6003,1007,MEC LII Stellate,DG Neurogliaform,e,i,75.6
6003,1008,MEC LII Stellate,DG MOPP,e,i,75.6
6003,1009,MEC LII Stellate,DG HICAP,e,i,60.5
6003,1010,MEC LII Stellate,DG Axo Axonic,e,i,65.1
6003,1027,MEC LII Stellate,DG AIPRIM,e,i,64.0
6003,1035,MEC LII Stellate,DG Basket,e,i,62.0
6003,1041,MEC LII Stellate,DG Hilar Ectopic Granule,e,e,70.0
6003,2000,MEC LII Stellate,CA3 Pyramidal,e,e,60.5
6003,2001,MEC LII Stellate,CA3 Granule,e,e,78.0
6003,2005,MEC LII Stellate,CA3 LMR Targeting,e,i,68.0
6003,2028,MEC LII Stellate,CA3 Axo Axonic,e,i,58.0
6003,2043,MEC LII Stellate,CA3 Basket,e,i,58.0
6003,2044,MEC LII Stellate,CA3 Basket CCK+,e,i,60.0
6003,3000,MEC LII Stellate,CA2 Pyramidal,e,e,75.3
6003,3006,MEC LII Stellate,CA2 Basket,e,i,71.2
6003,3007,MEC LII Stellate,CA2 Wide Arbor Basket,e,i,74.9
6003,4011,MEC LII Stellate,CA1 Neurogliaform Projecting,e,i,63.1
6003,5005,MEC LII Stellate,SUB CA1 Projecting Pyramidal,e,e,60.0
6003,6002,MEC LII Stellate,MEC LV Pyramidal,e,e,61.8
6003,6005,MEC LII Stellate,EC LI II Pyramidal Fan,e,e,56.5
6003,6006,MEC LII Stellate,MEC LIII Complex Pyramidal,e,e,61.0
6003,6008,MEC LII Stellate,MEC LII III Pyramidal Multiform,e,e,63.0
6003,6017,MEC LII Stellate,EC LIII Pyramidal,e,e,61.0
6003,6018,MEC LII Stellate,EC LIII Stellate,e,e,61.0
6003,6019,MEC LII Stellate,MEC LII Oblique Pyramidal,e,e,60.5
6003,6021,MEC LII Stellate,EC LV Deep Pyramidal,e,e,66.5
6003,6023,MEC LII Stellate,MEC LV Superficial Pyramidal,e,e,66.5
6003,6024,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6003,6033,MEC LII Stellate,MEC LV Multipolar Pyramidal,e,e,66.5
6003,6038,MEC LII Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6003,6040,MEC LII Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6003,6052,MEC LII Stellate,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6003,6082,MEC LII Stellate,EC LII III Pyramidal Tripolar,e,e,60.5
6003,6086,MEC LII Stellate,EC LIV VI Deep Multipolar Principal,e,e,59.8
6003,6092,MEC LII Stellate,EC LIII Pyramidal Stellate,e,e,66.5
6003,6094,MEC LII Stellate,EC LI II Multipolar Pyramidal,e,e,63.0
6003,6095,MEC LII Stellate,EC LIII V Bipolar Pyramidal,e,e,68.0
6005,1000,EC LI II Pyramidal Fan,DG Granule,e,e,75.0
6005,1001,EC LI II Pyramidal Fan,DG Semilunar Granule,e,e,78.0
6005,1004,EC LI II Pyramidal Fan,DG Total Molecular Layer,e,i,54.5
6005,1005,EC LI II Pyramidal Fan,DG MOLAX,e,i,54.5
6005,1007,EC LI II Pyramidal Fan,DG Neurogliaform,e,i,75.6
6005,1008,EC LI II Pyramidal Fan,DG MOPP,e,i,75.6
6005,1009,EC LI II Pyramidal Fan,DG HICAP,e,i,60.5
6005,1010,EC LI II Pyramidal Fan,DG Axo Axonic,e,i,65.1
6005,1027,EC LI II Pyramidal Fan,DG AIPRIM,e,i,64.0
6005,1035,EC LI II Pyramidal Fan,DG Basket,e,i,62.0
6005,1041,EC LI II Pyramidal Fan,DG Hilar Ectopic Granule,e,e,70.0
6005,4011,EC LI II Pyramidal Fan,CA1 Neurogliaform Projecting,e,i,63.1
6005,5005,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,60.0
6005,6002,EC LI II Pyramidal Fan,MEC LV Pyramidal,e,e,61.8
6005,6003,EC LI II Pyramidal Fan,MEC LII Stellate,e,e,60.5
6005,6005,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,56.5
6005,6006,EC LI II Pyramidal Fan,MEC LIII Complex Pyramidal,e,e,61.0
6005,6007,EC LI II Pyramidal Fan,LEC LIII Complex Pyramidal,e,e,66.5
6005,6008,EC LI II Pyramidal Fan,MEC LII III Pyramidal Multiform,e,e,63.0
6005,6017,EC LI II Pyramidal Fan,EC LIII Pyramidal,e,e,61.0
6005,6018,EC LI II Pyramidal Fan,EC LIII Stellate,e,e,61.0
6005,6019,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,e,e,60.5
6005,6021,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,e,e,66.5
6005,6023,EC LI II Pyramidal Fan,MEC LV Superficial Pyramidal,e,e,66.5
6005,6024,EC LI II Pyramidal Fan,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6005,6025,EC LI II Pyramidal Fan,LEC LIII Multipolar Principal,e,e,66.5
6005,6038,EC LI II Pyramidal Fan,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6005,6040,EC LI II Pyramidal Fan,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6005,6082,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,e,e,60.5
6005,6092,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,e,e,66.5
6005,6094,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,e,e,63.0
6005,6095,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,e,e,68.0
6006,6002,MEC LIII Complex Pyramidal,MEC LV Pyramidal,e,e,61.8
6006,6003,MEC LIII Complex Pyramidal,MEC LII Stellate,e,e,60.5
6006,6005,MEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,e,e,56.5
6006,6006,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6006,6008,MEC LIII Complex Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6006,6017,MEC LIII Complex Pyramidal,EC LIII Pyramidal,e,e,61.0
6006,6018,MEC LIII Complex Pyramidal,EC LIII Stellate,e,e,61.0
6006,6019,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,e,e,60.5
6006,6021,MEC LIII Complex Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6006,6023,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6006,6024,MEC LIII Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6006,6033,MEC LIII Complex Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6006,6038,MEC LIII Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6006,6040,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6006,6082,MEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6006,6086,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6006,6092,MEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6006,6094,MEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,63.0
6006,6095,MEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6007,6005,LEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,e,e,56.5
6007,6007,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,e,e,66.5
6007,6017,LEC LIII Complex Pyramidal,EC LIII Pyramidal,e,e,61.0
6007,6018,LEC LIII Complex Pyramidal,EC LIII Stellate,e,e,61.0
6007,6021,LEC LIII Complex Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6007,6025,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,e,e,66.5
6007,6078,LEC LIII Complex Pyramidal,LEC LVI Multipolar Pyramidal,e,e,64.0
6007,6082,LEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6007,6086,LEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6007,6092,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6007,6094,LEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,63.0
6007,6095,LEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6008,6002,MEC LII III Pyramidal Multiform,MEC LV Pyramidal,e,e,61.8
6008,6003,MEC LII III Pyramidal Multiform,MEC LII Stellate,e,e,60.5
6008,6005,MEC LII III Pyramidal Multiform,EC LI II Pyramidal Fan,e,e,56.5
6008,6006,MEC LII III Pyramidal Multiform,MEC LIII Complex Pyramidal,e,e,61.0
6008,6008,MEC LII III Pyramidal Multiform,MEC LII III Pyramidal Multiform,e,e,63.0
6008,6017,MEC LII III Pyramidal Multiform,EC LIII Pyramidal,e,e,61.0
6008,6018,MEC LII III Pyramidal Multiform,EC LIII Stellate,e,e,61.0
6008,6019,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,e,e,60.5
6008,6021,MEC LII III Pyramidal Multiform,EC LV Deep Pyramidal,e,e,66.5
6008,6023,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,e,e,66.5
6008,6024,MEC LII III Pyramidal Multiform,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6008,6033,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,e,e,66.5
6008,6038,MEC LII III Pyramidal Multiform,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6008,6040,MEC LII III Pyramidal Multiform,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6008,6052,MEC LII III Pyramidal Multiform,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6008,6082,MEC LII III Pyramidal Multiform,EC LII III Pyramidal Tripolar,e,e,60.5
6008,6086,MEC LII III Pyramidal Multiform,EC LIV VI Deep Multipolar Principal,e,e,59.8
6008,6092,MEC LII III Pyramidal Multiform,EC LIII Pyramidal Stellate,e,e,66.5
6008,6094,MEC LII III Pyramidal Multiform,EC LI II Multipolar Pyramidal,e,e,63.0
6008,6095,MEC LII III Pyramidal Multiform,EC LIII V Bipolar Pyramidal,e,e,68.0
6017,4000,EC LIII Pyramidal,CA1 Pyramidal,e,e,62.4
6017,4003,EC LIII Pyramidal,CA1 Quadrilaminar,e,i,58.5
6017,4005,EC LIII Pyramidal,CA1 LMR,e,i,53.1
6017,4006,EC LIII Pyramidal,CA1 Perforant Path Associated,e,i,55.4
6017,4011,EC LIII Pyramidal,CA1 Neurogliaform Projecting,e,i,63.1
6017,4012,EC LIII Pyramidal,CA1 Neurogliaform,e,i,63.1
6017,4013,EC LIII Pyramidal,CA1 Radial Trilaminar,e,i,57.0
6017,4015,EC LIII Pyramidal,CA1 Schaffer Collateral Associated,e,i,60.6
6017,4036,EC LIII Pyramidal,CA1 Axo Axonic,e,i,65.1
6017,4054,EC LIII Pyramidal,CA1 Radiatum Giant,e,e,66.0
6017,4055,EC LIII Pyramidal,CA1 Oriens Alveus,e,i,51.0
6017,4076,EC LIII Pyramidal,CA1 Perforant Path Associated QuadD,e,i,64.0
6017,4078,EC LIII Pyramidal,CA1 Basket,e,i,57.0
6017,4079,EC LIII Pyramidal,CA1 Basket CCK+,e,i,61.4
6017,5005,EC LIII Pyramidal,SUB CA1 Projecting Pyramidal,e,e,60.0
6017,6002,EC LIII Pyramidal,MEC LV Pyramidal,e,e,61.8
6017,6006,EC LIII Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6017,6007,EC LIII Pyramidal,LEC LIII Complex Pyramidal,e,e,66.5
6017,6008,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6017,6017,EC LIII Pyramidal,EC LIII Pyramidal,e,e,61.0
6017,6018,EC LIII Pyramidal,EC LIII Stellate,e,e,61.0
6017,6021,EC LIII Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6017,6023,EC LIII Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6017,6024,EC LIII Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6017,6025,EC LIII Pyramidal,LEC LIII Multipolar Principal,e,e,66.5
6017,6033,EC LIII Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6017,6038,EC LIII Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6017,6040,EC LIII Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6017,6052,EC LIII Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6017,6078,EC LIII Pyramidal,LEC LVI Multipolar Pyramidal,e,e,64.0
6017,6082,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6017,6086,EC LIII Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6017,6092,EC LIII Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6017,6095,EC LIII Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6018,6006,EC LIII Stellate,MEC LIII Complex Pyramidal,e,e,61.0
6018,6007,EC LIII Stellate,LEC LIII Complex Pyramidal,e,e,66.5
6018,6008,EC LIII Stellate,MEC LII III Pyramidal Multiform,e,e,63.0
6018,6017,EC LIII Stellate,EC LIII Pyramidal,e,e,61.0
6018,6018,EC LIII Stellate,EC LIII Stellate,e,e,61.0
6018,6023,EC LIII Stellate,MEC LV Superficial Pyramidal,e,e,66.5
6018,6024,EC LIII Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6018,6025,EC LIII Stellate,LEC LIII Multipolar Principal,e,e,66.5
6018,6038,EC LIII Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6018,6040,EC LIII Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6018,6082,EC LIII Stellate,EC LII III Pyramidal Tripolar,e,e,60.5
6018,6092,EC LIII Stellate,EC LIII Pyramidal Stellate,e,e,66.5
6018,6095,EC LIII Stellate,EC LIII V Bipolar Pyramidal,e,e,68.0
6019,6006,MEC LII Oblique Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6019,6008,MEC LII Oblique Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6019,6017,MEC LII Oblique Pyramidal,EC LIII Pyramidal,e,e,61.0
6019,6018,MEC LII Oblique Pyramidal,EC LIII Stellate,e,e,61.0
6019,6023,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6019,6024,MEC LII Oblique Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6019,6033,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6019,6038,MEC LII Oblique Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6019,6040,MEC LII Oblique Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6019,6082,MEC LII Oblique Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6019,6086,MEC LII Oblique Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6019,6092,MEC LII Oblique Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6019,6095,MEC LII Oblique Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6021,6002,EC LV Deep Pyramidal,MEC LV Pyramidal,e,e,61.8
6021,6021,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6021,6023,EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6021,6025,EC LV Deep Pyramidal,LEC LIII Multipolar Principal,e,e,66.5
6021,6033,EC LV Deep Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6021,6052,EC LV Deep Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6021,6078,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,e,e,64.0
6021,6086,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6021,6095,EC LV Deep Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6023,6002,MEC LV Superficial Pyramidal,MEC LV Pyramidal,e,e,61.8
