method,seed,step,edge_type,sender,receiver,weight
branch_and_bound,LEC LIII Multipolar Principal,22,self_connection,DG Mossy,DG Mossy,1751.260654032912
branch_and_bound,LEC LIII Multipolar Principal,23,self_connection,DG Semilunar Granule,DG Semilunar Granule,40.60469398082807
branch_and_bound,LEC LIII Multipolar Principal,24,self_connection,DG Hilar Ectopic Granule,DG Hilar Ectopic Granule,0.9213810801264162
branch_and_bound,LEC LIII Multipolar Principal,25,self_connection,CA3 Pyramidal,CA3 Pyramidal,3278.450765697168
branch_and_bound,LEC LIII Multipolar Principal,26,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
branch_and_bound,LEC LIII Multipolar Principal,27,self_connection,CA2 Pyramidal,CA2 Pyramidal,2163.138288508038
branch_and_bound,LEC LIII Multipolar Principal,1,transition,LEC LIII Multipolar Principal,EC LI II Multipolar Pyramidal,539.4518276519966
branch_and_bound,LEC LIII Multipolar Principal,2,transition,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,28854.49238765121
branch_and_bound,LEC LIII Multipolar Principal,3,transition,EC LII III Pyramidal Tripolar,MEC LIII Complex Pyramidal,2488.1460458320303
branch_and_bound,LEC LIII Multipolar Principal,4,transition,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,19.766329709718363
branch_and_bound,LEC LIII Multipolar Principal,5,transition,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,2582.023382309931
branch_and_bound,LEC LIII Multipolar Principal,6,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
branch_and_bound,LEC LIII Multipolar Principal,7,transition,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,608.8907703194651
branch_and_bound,LEC LIII Multipolar Principal,8,transition,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,175.93242994355498
branch_and_bound,LEC LIII Multipolar Principal,9,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
branch_and_bound,LEC LIII Multipolar Principal,10,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
branch_and_bound,LEC LIII Multipolar Principal,11,transition,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,5659.759259805604
branch_and_bound,LEC LIII Multipolar Principal,12,transition,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,226.0217597456127
branch_and_bound,LEC LIII Multipolar Principal,13,transition,MEC LV Pyramidal,MEC LII Stellate,900.6001307658568
branch_and_bound,LEC LIII Multipolar Principal,14,transition,MEC LII Stellate,MEC LII III Pyramidal Multiform,2172.4274626996407
branch_and_bound,LEC LIII Multipolar Principal,15,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
branch_and_bound,LEC LIII Multipolar Principal,16,transition,MEC LV Multipolar Pyramidal,EC LIII Pyramidal,26.53458883572656
branch_and_bound,LEC LIII Multipolar Principal,17,transition,EC LIII Pyramidal,EC LIII Stellate,16.121135143574193
branch_and_bound,LEC LIII Multipolar Principal,18,transition,EC LIII Stellate,MEC LIII Bipolar Complex Pyramidal,110.49107949247347
branch_and_bound,LEC LIII Multipolar Principal,19,transition,MEC LIII Bipolar Complex Pyramidal,EC LI II Pyramidal Fan,6.439268930923632
branch_and_bound,LEC LIII Multipolar Principal,20,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
branch_and_bound,LEC LIII Multipolar Principal,21,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,LEC LIII Multipolar Principal,22,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
branch_and_bound,LEC LIII Multipolar Principal,23,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
branch_and_bound,LEC LIII Multipolar Principal,24,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
branch_and_bound,LEC LIII Multipolar Principal,25,transition,CA3 Pyramidal,CA3c Pyramidal,6774.278639391325
branch_and_bound,LEC LIII Multipolar Principal,26,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
branch_and_bound,LEC LIII Multipolar Principal,27,transition,CA2 Pyramidal,CA3 Granule,592.9863345985209
branch_and_bound,LEC LVI Multipolar Pyramidal,1,self_connection,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,212.6675576452901
branch_and_bound,LEC LVI Multipolar Pyramidal,2,self_connection,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,2277.297842357101
branch_and_bound,LEC LVI Multipolar Pyramidal,3,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
branch_and_bound,LEC LVI Multipolar Pyramidal,4,self_connection,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,176.61548774480949
branch_and_bound,LEC LVI Multipolar Pyramidal,5,self_connection,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,1453.7180710081302
branch_and_bound,LEC LVI Multipolar Pyramidal,6,self_connection,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,1969.34413375272
branch_and_bound,LEC LVI Multipolar Pyramidal,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
branch_and_bound,LEC LVI Multipolar Pyramidal,8,self_connection,EC LV Deep Pyramidal,EC LV Deep Pyramidal,398.1782023002817
branch_and_bound,LEC LVI Multipolar Pyramidal,9,self_connection,MEC LV Pyramidal,MEC LV Pyramidal,565.2447275074132
branch_and_bound,LEC LVI Multipolar Pyramidal,11,self_connection,DG Mossy,DG Mossy,1751.260654032912
branch_and_bound,LEC LVI Multipolar Pyramidal,12,self_connection,DG Hilar Ectopic Granule,DG Hilar Ectopic Granule,0.9213810801264162
branch_and_bound,LEC LVI Multipolar Pyramidal,13,self_connection,CA3 Pyramidal,CA3 Pyramidal,3278.450765697168
branch_and_bound,LEC LVI Multipolar Pyramidal,14,self_connection,CA2 Pyramidal,CA2 Pyramidal,2163.138288508038
branch_and_bound,LEC LVI Multipolar Pyramidal,15,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
branch_and_bound,LEC LVI Multipolar Pyramidal,16,self_connection,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,471.82519386819655
branch_and_bound,LEC LVI Multipolar Pyramidal,17,self_connection,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,496.4095848183002
branch_and_bound,LEC LVI Multipolar Pyramidal,18,self_connection,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,744.1845437655309
branch_and_bound,LEC LVI Multipolar Pyramidal,19,self_connection,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,360.1830629372671
branch_and_bound,LEC LVI Multipolar Pyramidal,20,self_connection,EC LIII Pyramidal,EC LIII Pyramidal,17.545063132735347
branch_and_bound,LEC LVI Multipolar Pyramidal,21,self_connection,EC LIII Stellate,EC LIII Stellate,60.68453664121218
branch_and_bound,LEC LVI Multipolar Pyramidal,22,self_connection,MEC LII III Pyramidal Multiform,MEC LII III Pyramidal Multiform,307.79730677822744
branch_and_bound,LEC LVI Multipolar Pyramidal,23,self_connection,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,201.78698075346315
branch_and_bound,LEC LVI Multipolar Pyramidal,24,self_connection,MEC LV Superficial Pyramidal,MEC LV Superficial Pyramidal,104.14348764746217
branch_and_bound,LEC LVI Multipolar Pyramidal,25,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
branch_and_bound,LEC LVI Multipolar Pyramidal,28,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
branch_and_bound,LEC LVI Multipolar Pyramidal,1,transition,LEC LVI Multipolar Pyramidal,EC LII III Pyramidal Tripolar,48.98798814646632
branch_and_bound,LEC LVI Multipolar Pyramidal,2,transition,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,4216.395703649579
branch_and_bound,LEC LVI Multipolar Pyramidal,3,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
branch_and_bound,LEC LVI Multipolar Pyramidal,4,transition,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,861.1914192115519
branch_and_bound,LEC LVI Multipolar Pyramidal,5,transition,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,19.766329709718363
branch_and_bound,LEC LVI Multipolar Pyramidal,6,transition,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,2582.023382309931
branch_and_bound,LEC LVI Multipolar Pyramidal,7,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
branch_and_bound,LEC LVI Multipolar Pyramidal,8,transition,EC LV Deep Pyramidal,MEC LV Pyramidal,172.39609835538727
branch_and_bound,LEC LVI Multipolar Pyramidal,9,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
branch_and_bound,LEC LVI Multipolar Pyramidal,10,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,LEC LVI Multipolar Pyramidal,11,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
branch_and_bound,LEC LVI Multipolar Pyramidal,12,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
branch_and_bound,LEC LVI Multipolar Pyramidal,13,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
branch_and_bound,LEC LVI Multipolar Pyramidal,14,transition,CA2 Pyramidal,CA1 Pyramidal,5532.563189259333
branch_and_bound,LEC LVI Multipolar Pyramidal,15,transition,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,5659.759259805604
branch_and_bound,LEC LVI Multipolar Pyramidal,16,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
branch_and_bound,LEC LVI Multipolar Pyramidal,17,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
branch_and_bound,LEC LVI Multipolar Pyramidal,18,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
branch_and_bound,LEC LVI Multipolar Pyramidal,19,transition,EC LIII Pyramidal Stellate,EC LIII Pyramidal,241.99019548048847
branch_and_bound,LEC LVI Multipolar Pyramidal,20,transition,EC LIII Pyramidal,EC LIII Stellate,16.121135143574193
branch_and_bound,LEC LVI Multipolar Pyramidal,21,transition,EC LIII Stellate,MEC LII III Pyramidal Multiform,64.21168926195364
branch_and_bound,LEC LVI Multipolar Pyramidal,22,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
branch_and_bound,LEC LVI Multipolar Pyramidal,23,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
branch_and_bound,LEC LVI Multipolar Pyramidal,24,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
branch_and_bound,LEC LVI Multipolar Pyramidal,25,transition,EC LI II Pyramidal Fan,MEC LII Stellate,4889.474401375084
branch_and_bound,LEC LVI Multipolar Pyramidal,26,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
branch_and_bound,LEC LVI Multipolar Pyramidal,27,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
branch_and_bound,LEC LVI Multipolar Pyramidal,28,transition,CA3c Pyramidal,CA1 Radiatum Giant,4064.510468839344
branch_and_bound,MEC LII III Pyramidal Multiform,1,self_connection,MEC LII III Pyramidal Multiform,MEC LII III Pyramidal Multiform,307.79730677822744
branch_and_bound,MEC LII III Pyramidal Multiform,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
branch_and_bound,MEC LII III Pyramidal Multiform,3,self_connection,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,2277.297842357101
branch_and_bound,MEC LII III Pyramidal Multiform,4,self_connection,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,1453.7180710081302
branch_and_bound,MEC LII III Pyramidal Multiform,5,self_connection,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,1969.34413375272
branch_and_bound,MEC LII III Pyramidal Multiform,6,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
branch_and_bound,MEC LII III Pyramidal Multiform,7,self_connection,EC LV Deep Pyramidal,EC LV Deep Pyramidal,398.1782023002817
branch_and_bound,MEC LII III Pyramidal Multiform,8,self_connection,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,212.6675576452901
branch_and_bound,MEC LII III Pyramidal Multiform,9,self_connection,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,744.1845437655309
branch_and_bound,MEC LII III Pyramidal Multiform,10,self_connection,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,496.4095848183002
branch_and_bound,MEC LII III Pyramidal Multiform,11,self_connection,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,360.1830629372671
branch_and_bound,MEC LII III Pyramidal Multiform,12,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
branch_and_bound,MEC LII III Pyramidal Multiform,13,self_connection,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,471.82519386819655
branch_and_bound,MEC LII III Pyramidal Multiform,14,self_connection,MEC LV Pyramidal,MEC LV Pyramidal,565.2447275074132
branch_and_bound,MEC LII III Pyramidal Multiform,17,self_connection,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,201.78698075346315
branch_and_bound,MEC LII III Pyramidal Multiform,18,self_connection,EC LIII Pyramidal,EC LIII Pyramidal,17.545063132735347
branch_and_bound,MEC LII III Pyramidal Multiform,19,self_connection,EC LIII Stellate,EC LIII Stellate,60.68453664121218
branch_and_bound,MEC LII III Pyramidal Multiform,20,self_connection,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,176.61548774480949
branch_and_bound,MEC LII III Pyramidal Multiform,21,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
branch_and_bound,MEC LII III Pyramidal Multiform,23,self_connection,DG Mossy,DG Mossy,1751.260654032912
branch_and_bound,MEC LII III Pyramidal Multiform,24,self_connection,DG Semilunar Granule,DG Semilunar Granule,40.60469398082807
branch_and_bound,MEC LII III Pyramidal Multiform,25,self_connection,DG Hilar Ectopic Granule,DG Hilar Ectopic Granule,0.9213810801264162
branch_and_bound,MEC LII III Pyramidal Multiform,26,self_connection,CA3 Pyramidal,CA3 Pyramidal,3278.450765697168
branch_and_bound,MEC LII III Pyramidal Multiform,27,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
branch_and_bound,MEC LII III Pyramidal Multiform,28,self_connection,CA2 Pyramidal,CA2 Pyramidal,2163.138288508038
branch_and_bound,MEC LII III Pyramidal Multiform,1,transition,MEC LII III Pyramidal Multiform,EC LI II Multipolar Pyramidal,103.82452256660702
branch_and_bound,MEC LII III Pyramidal Multiform,2,transition,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,28854.49238765121
branch_and_bound,MEC LII III Pyramidal Multiform,3,transition,EC LII III Pyramidal Tripolar,MEC LIII Complex Pyramidal,2488.1460458320303
branch_and_bound,MEC LII III Pyramidal Multiform,4,transition,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,19.766329709718363
branch_and_bound,MEC LII III Pyramidal Multiform,5,transition,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,2582.023382309931
branch_and_bound,MEC LII III Pyramidal Multiform,6,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
branch_and_bound,MEC LII III Pyramidal Multiform,7,transition,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,608.8907703194651
branch_and_bound,MEC LII III Pyramidal Multiform,8,transition,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,175.93242994355498
branch_and_bound,MEC LII III Pyramidal Multiform,9,transition,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,814.9191961799069
branch_and_bound,MEC LII III Pyramidal Multiform,10,transition,LEC LIII Multipolar Principal,EC LIII Pyramidal Stellate,406.0536249631236
branch_and_bound,MEC LII III Pyramidal Multiform,11,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
branch_and_bound,MEC LII III Pyramidal Multiform,12,transition,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,5659.759259805604
branch_and_bound,MEC LII III Pyramidal Multiform,13,transition,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,226.0217597456127
branch_and_bound,MEC LII III Pyramidal Multiform,14,transition,MEC LV Pyramidal,MEC LII Stellate,900.6001307658568
branch_and_bound,MEC LII III Pyramidal Multiform,15,transition,MEC LII Stellate,MEC LII Oblique Pyramidal,2144.806717184772
branch_and_bound,MEC LII III Pyramidal Multiform,16,transition,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,64.19606531679433
branch_and_bound,MEC LII III Pyramidal Multiform,17,transition,MEC LV Multipolar Pyramidal,EC LIII Pyramidal,26.53458883572656
branch_and_bound,MEC LII III Pyramidal Multiform,18,transition,EC LIII Pyramidal,EC LIII Stellate,16.121135143574193
branch_and_bound,MEC LII III Pyramidal Multiform,19,transition,EC LIII Stellate,MEC LIII Bipolar Complex Pyramidal,110.49107949247347
branch_and_bound,MEC LII III Pyramidal Multiform,20,transition,MEC LIII Bipolar Complex Pyramidal,EC LI II Pyramidal Fan,6.439268930923632
branch_and_bound,MEC LII III Pyramidal Multiform,21,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
branch_and_bound,MEC LII III Pyramidal Multiform,22,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,MEC LII III Pyramidal Multiform,23,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
branch_and_bound,MEC LII III Pyramidal Multiform,24,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
branch_and_bound,MEC LII III Pyramidal Multiform,25,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
branch_and_bound,MEC LII III Pyramidal Multiform,26,transition,CA3 Pyramidal,CA3c Pyramidal,6774.278639391325
branch_and_bound,MEC LII III Pyramidal Multiform,27,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
branch_and_bound,MEC LII III Pyramidal Multiform,28,transition,CA2 Pyramidal,CA3 Granule,592.9863345985209
branch_and_bound,MEC LII Oblique Pyramidal,2,self_connection,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,2277.297842357101
branch_and_bound,MEC LII Oblique Pyramidal,3,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
branch_and_bound,MEC LII Oblique Pyramidal,4,self_connection,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,176.61548774480949
branch_and_bound,MEC LII Oblique Pyramidal,5,self_connection,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,1453.7180710081302
branch_and_bound,MEC LII Oblique Pyramidal,6,self_connection,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,1969.34413375272
branch_and_bound,MEC LII Oblique Pyramidal,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
branch_and_bound,MEC LII Oblique Pyramidal,8,self_connection,EC LV Deep Pyramidal,EC LV Deep Pyramidal,398.1782023002817
branch_and_bound,MEC LII Oblique Pyramidal,9,self_connection,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,212.6675576452901
branch_and_bound,MEC LII Oblique Pyramidal,10,self_connection,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,744.1845437655309
branch_and_bound,MEC LII Oblique Pyramidal,11,self_connection,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,496.4095848183002
branch_and_bound,MEC LII Oblique Pyramidal,12,self_connection,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,360.1830629372671
branch_and_bound,MEC LII Oblique Pyramidal,13,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
branch_and_bound,MEC LII Oblique Pyramidal,14,self_connection,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,471.82519386819655
branch_and_bound,MEC LII Oblique Pyramidal,15,self_connection,MEC LV Pyramidal,MEC LV Pyramidal,565.2447275074132
branch_and_bound,MEC LII Oblique Pyramidal,18,self_connection,CA3 Pyramidal,CA3 Pyramidal,3278.450765697168
branch_and_bound,MEC LII Oblique Pyramidal,19,self_connection,CA2 Pyramidal,CA2 Pyramidal,2163.138288508038
branch_and_bound,MEC LII Oblique Pyramidal,20,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
branch_and_bound,MEC LII Oblique Pyramidal,22,self_connection,DG Mossy,DG Mossy,1751.260654032912
branch_and_bound,MEC LII Oblique Pyramidal,23,self_connection,DG Semilunar Granule,DG Semilunar Granule,40.60469398082807
branch_and_bound,MEC LII Oblique Pyramidal,24,self_connection,DG Hilar Ectopic Granule,DG Hilar Ectopic Granule,0.9213810801264162
branch_and_bound,MEC LII Oblique Pyramidal,1,transition,MEC LII Oblique Pyramidal,EC LII III Pyramidal Tripolar,11.97337518907701
branch_and_bound,MEC LII Oblique Pyramidal,2,transition,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,4216.395703649579
branch_and_bound,MEC LII Oblique Pyramidal,3,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
branch_and_bound,MEC LII Oblique Pyramidal,4,transition,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,861.1914192115519
branch_and_bound,MEC LII Oblique Pyramidal,5,transition,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,19.766329709718363
branch_and_bound,MEC LII Oblique Pyramidal,6,transition,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,2582.023382309931
branch_and_bound,MEC LII Oblique Pyramidal,7,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
branch_and_bound,MEC LII Oblique Pyramidal,8,transition,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,608.8907703194651
branch_and_bound,MEC LII Oblique Pyramidal,9,transition,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,175.93242994355498
branch_and_bound,MEC LII Oblique Pyramidal,10,transition,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,814.9191961799069
branch_and_bound,MEC LII Oblique Pyramidal,11,transition,LEC LIII Multipolar Principal,EC LIII Pyramidal Stellate,406.0536249631236
branch_and_bound,MEC LII Oblique Pyramidal,12,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
branch_and_bound,MEC LII Oblique Pyramidal,13,transition,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,5659.759259805604
branch_and_bound,MEC LII Oblique Pyramidal,14,transition,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,226.0217597456127
branch_and_bound,MEC LII Oblique Pyramidal,15,transition,MEC LV Pyramidal,MEC LII Stellate,900.6001307658568
branch_and_bound,MEC LII Oblique Pyramidal,16,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
branch_and_bound,MEC LII Oblique Pyramidal,17,transition,CA3 Granule,CA3 Pyramidal,0.942018883295193
branch_and_bound,MEC LII Oblique Pyramidal,18,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
branch_and_bound,MEC LII Oblique Pyramidal,19,transition,CA2 Pyramidal,CA3c Pyramidal,2212.266414990227
branch_and_bound,MEC LII Oblique Pyramidal,20,transition,CA3c Pyramidal,DG Granule,7159.489110348726
branch_and_bound,MEC LII Oblique Pyramidal,21,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,MEC LII Oblique Pyramidal,22,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
branch_and_bound,MEC LII Oblique Pyramidal,23,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
branch_and_bound,MEC LII Stellate,3,self_connection,CA3 Pyramidal,CA3 Pyramidal,3278.450765697168
branch_and_bound,MEC LII Stellate,4,self_connection,CA2 Pyramidal,CA2 Pyramidal,2163.138288508038
branch_and_bound,MEC LII Stellate,5,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
branch_and_bound,MEC LII Stellate,6,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
branch_and_bound,MEC LII Stellate,7,self_connection,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,1969.34413375272
branch_and_bound,MEC LII Stellate,8,self_connection,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,1453.7180710081302
branch_and_bound,MEC LII Stellate,9,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
branch_and_bound,MEC LII Stellate,10,self_connection,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,2277.297842357101
branch_and_bound,MEC LII Stellate,11,self_connection,EC LIII Stellate,EC LIII Stellate,60.68453664121218
branch_and_bound,MEC LII Stellate,12,self_connection,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,744.1845437655309
branch_and_bound,MEC LII Stellate,13,self_connection,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,496.4095848183002
branch_and_bound,MEC LII Stellate,14,self_connection,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,360.1830629372671
branch_and_bound,MEC LII Stellate,15,self_connection,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,176.61548774480949
branch_and_bound,MEC LII Stellate,16,self_connection,MEC LV Pyramidal,MEC LV Pyramidal,565.2447275074132
branch_and_bound,MEC LII Stellate,17,self_connection,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,201.78698075346315
branch_and_bound,MEC LII Stellate,18,self_connection,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,471.82519386819655
branch_and_bound,MEC LII Stellate,19,self_connection,EC LV Deep Pyramidal,EC LV Deep Pyramidal,398.1782023002817
branch_and_bound,MEC LII Stellate,20,self_connection,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,212.6675576452901
branch_and_bound,MEC LII Stellate,21,self_connection,EC LIII Pyramidal,EC LIII Pyramidal,17.545063132735347
branch_and_bound,MEC LII Stellate,22,self_connection,MEC LII III Pyramidal Multiform,MEC LII III Pyramidal Multiform,307.79730677822744
branch_and_bound,MEC LII Stellate,23,self_connection,MEC LV Superficial Pyramidal,MEC LV Superficial Pyramidal,104.14348764746217
branch_and_bound,MEC LII Stellate,24,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
branch_and_bound,MEC LII Stellate,26,self_connection,DG Mossy,DG Mossy,1751.260654032912
branch_and_bound,MEC LII Stellate,27,self_connection,DG Semilunar Granule,DG Semilunar Granule,40.60469398082807
branch_and_bound,MEC LII Stellate,28,self_connection,DG Hilar Ectopic Granule,DG Hilar Ectopic Granule,0.9213810801264162
branch_and_bound,MEC LII Stellate,29,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
branch_and_bound,MEC LII Stellate,1,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
branch_and_bound,MEC LII Stellate,2,transition,CA3 Granule,CA3 Pyramidal,0.942018883295193
