motif,node_1,node_2,node_3,motif_block,composition,weighted_score,abs_weighted_score,edge_1,edge_2
divergent,CA1 Back Projection,CA1 Ivy,CA1 O LMR,"I->I,I",III,7.1137265005075245e-06,7.1137265005075245e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 O LMR
divergent,CA1 Back Projection,CA1 Ivy,CA1 OR LM,"I->I,I",III,1.406720563267547e-05,1.406720563267547e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 OR LM
divergent,CA1 Back Projection,CA1 Ivy,CA1 Oriens Alveus,"I->I,I",III,5.28476958523966e-05,5.28476958523966e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Oriens Alveus
divergent,CA1 Back Projection,CA1 Ivy,CA1 Oriens Bistratified,"I->I,I",III,1.2015347377352368e-06,1.2015347377352368e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Oriens Bistratified
divergent,CA1 Back Projection,CA1 Ivy,CA1 Perforant Path Associated,"I->I,I",III,6.379186789601118e-05,6.379186789601118e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Perforant Path Associated
divergent,CA1 Back Projection,CA1 Ivy,CA1 Perforant Path Associated QuadD,"I->I,I",III,0.00017611026957822502,0.00017611026957822502,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Perforant Path Associated QuadD
divergent,CA1 Back Projection,CA1 Ivy,CA1 Pyramidal,"I->I,E",EII,1.089903814786302e-05,1.089903814786302e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Pyramidal
divergent,CA1 Back Projection,CA1 Ivy,CA1 Quadrilaminar,"I->I,I",III,3.2003248630139085e-05,3.2003248630139085e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Quadrilaminar
divergent,CA1 Back Projection,CA1 Ivy,CA1 R Receiving Apical Targeting,"I->I,I",III,2.6587627742863795e-05,2.6587627742863795e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 R Receiving Apical Targeting
divergent,CA1 Back Projection,CA1 Ivy,CA1 Radial Trilaminar,"I->I,I",III,5.2430229182430986e-05,5.2430229182430986e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Radial Trilaminar
divergent,CA1 Back Projection,CA1 Ivy,CA1 Radiatum,"I->I,I",III,7.1360738452461826e-06,7.1360738452461826e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Radiatum
divergent,CA1 Back Projection,CA1 Ivy,CA1 Radiatum Giant,"I->I,E",EII,4.0014899676531937e-07,4.0014899676531937e-07,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Radiatum Giant
divergent,CA1 Back Projection,CA1 Ivy,CA1 Recurrent O LM,"I->I,I",III,2.9138753404085787e-06,2.9138753404085787e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Recurrent O LM
divergent,CA1 Back Projection,CA1 Ivy,CA1 SO SO,"I->I,I",III,1.814559890693095e-05,1.814559890693095e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 SO SO
divergent,CA1 Back Projection,CA1 Ivy,CA1 Schaffer Collateral Associated,"I->I,I",III,5.410302305346369e-06,5.410302305346369e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Schaffer Collateral Associated
divergent,CA1 Back Projection,CA1 Ivy,CA1 Trilaminar,"I->I,I",III,7.605442053069736e-05,7.605442053069736e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA1 Trilaminar
divergent,CA1 Back Projection,CA1 Ivy,CA2 Wide Arbor Basket,"I->I,I",III,3.041625557873729e-06,3.041625557873729e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA2 Wide Arbor Basket
divergent,CA1 Back Projection,CA1 Ivy,CA3 Axo Axonic,"I->I,I",III,5.6247746277775144e-05,5.6247746277775144e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Axo Axonic
divergent,CA1 Back Projection,CA1 Ivy,CA3 Basket,"I->I,I",III,0.0001212204073033053,0.0001212204073033053,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Basket
divergent,CA1 Back Projection,CA1 Ivy,CA3 Basket CCK+,"I->I,I",III,3.2263687178360655e-05,3.2263687178360655e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Basket CCK+
divergent,CA1 Back Projection,CA1 Ivy,CA3 Granule,"I->I,E",EII,1.3239911963251722e-05,1.3239911963251722e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Granule
divergent,CA1 Back Projection,CA1 Ivy,CA3 Horizontal Axo Axonic,"I->I,I",III,2.174992414820388e-05,2.174992414820388e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Horizontal Axo Axonic
divergent,CA1 Back Projection,CA1 Ivy,CA3 LMR Targeting,"I->I,I",III,2.4833084249980887e-05,2.4833084249980887e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 LMR Targeting
divergent,CA1 Back Projection,CA1 Ivy,CA3 Lucidum ORAX,"I->I,I",III,7.517242555135594e-05,7.517242555135594e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Lucidum ORAX
divergent,CA1 Back Projection,CA1 Ivy,CA3 Mossy Fiber Associated,"I->I,I",III,3.054352960249113e-05,3.054352960249113e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Mossy Fiber Associated
divergent,CA1 Back Projection,CA1 Ivy,CA3 Mossy Fiber Associated ORDEN,"I->I,I",III,6.496905329729382e-05,6.496905329729382e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Mossy Fiber Associated ORDEN
divergent,CA1 Back Projection,CA1 Ivy,CA3 O LM,"I->I,I",III,5.5361875781856636e-05,5.5361875781856636e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 O LM
divergent,CA1 Back Projection,CA1 Ivy,CA3 Pyramidal,"I->I,E",EII,1.6016059052498176e-05,1.6016059052498176e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Pyramidal
divergent,CA1 Back Projection,CA1 Ivy,CA3 Spiny Lucidum,"I->I,I",III,3.624852040953014e-06,3.624852040953014e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Spiny Lucidum
divergent,CA1 Back Projection,CA1 Ivy,CA3 Trilaminar,"I->I,I",III,2.509825107659671e-06,2.509825107659671e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3 Trilaminar
divergent,CA1 Back Projection,CA1 Ivy,CA3c Pyramidal,"I->I,E",EII,1.2274047508432841e-05,1.2274047508432841e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> CA3c Pyramidal
divergent,CA1 Back Projection,CA1 Ivy,DG AIPRIM,"I->I,I",III,4.0764602624173996e-05,4.0764602624173996e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG AIPRIM
divergent,CA1 Back Projection,CA1 Ivy,DG Axo Axonic,"I->I,I",III,2.726609126631112e-05,2.726609126631112e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG Axo Axonic
divergent,CA1 Back Projection,CA1 Ivy,DG Basket,"I->I,I",III,1.0493898292117808e-05,1.0493898292117808e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG Basket
divergent,CA1 Back Projection,CA1 Ivy,DG HICAP,"I->I,I",III,2.556465058279031e-05,2.556465058279031e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG HICAP
divergent,CA1 Back Projection,CA1 Ivy,DG HIPP,"I->I,I",III,2.7208283407890584e-06,2.7208283407890584e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG HIPP
divergent,CA1 Back Projection,CA1 Ivy,DG HIPROM,"I->I,I",III,8.011125940372643e-06,8.011125940372643e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG HIPROM
divergent,CA1 Back Projection,CA1 Ivy,DG Hilar Ectopic Granule,"I->I,E",EII,6.191535640807563e-06,6.191535640807563e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG Hilar Ectopic Granule
divergent,CA1 Back Projection,CA1 Ivy,DG MOLAX,"I->I,I",III,1.517858744465332e-05,1.517858744465332e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG MOLAX
divergent,CA1 Back Projection,CA1 Ivy,DG Mossy,"I->I,E",EII,9.451435636043452e-06,9.451435636043452e-06,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG Mossy
divergent,CA1 Back Projection,CA1 Ivy,DG Total Molecular Layer,"I->I,I",III,1.4166066877267873e-05,1.4166066877267873e-05,CA1 Back Projection -> CA1 Ivy,CA1 Back Projection -> DG Total Molecular Layer
divergent,CA1 Back Projection,CA1 LMR,CA1 Neurogliaform,"I->I,I",III,6.0386162270156975e-05,6.0386162270156975e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Neurogliaform
divergent,CA1 Back Projection,CA1 LMR,CA1 Neurogliaform Projecting,"I->I,I",III,1.7377801324387894e-05,1.7377801324387894e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Neurogliaform Projecting
divergent,CA1 Back Projection,CA1 LMR,CA1 O LM,"I->I,I",III,2.6506147537465518e-05,2.6506147537465518e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 O LM
divergent,CA1 Back Projection,CA1 LMR,CA1 O LMR,"I->I,I",III,4.613048368481235e-05,4.613048368481235e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 O LMR
divergent,CA1 Back Projection,CA1 LMR,CA1 OR LM,"I->I,I",III,9.122180897490772e-05,9.122180897490772e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 OR LM
divergent,CA1 Back Projection,CA1 LMR,CA1 Oriens Alveus,"I->I,I",III,0.0003427022069410424,0.0003427022069410424,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Oriens Alveus
divergent,CA1 Back Projection,CA1 LMR,CA1 Oriens Bistratified,"I->I,I",III,7.791609448560637e-06,7.791609448560637e-06,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Oriens Bistratified
divergent,CA1 Back Projection,CA1 LMR,CA1 Perforant Path Associated,"I->I,I",III,0.00041367203546421123,0.00041367203546421123,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Perforant Path Associated
divergent,CA1 Back Projection,CA1 LMR,CA1 Perforant Path Associated QuadD,"I->I,I",III,0.0011420247765958685,0.0011420247765958685,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Perforant Path Associated QuadD
divergent,CA1 Back Projection,CA1 LMR,CA1 Pyramidal,"I->I,E",EII,7.067714810574628e-05,7.067714810574628e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Pyramidal
divergent,CA1 Back Projection,CA1 LMR,CA1 Quadrilaminar,"I->I,I",III,0.00020753192278172303,0.00020753192278172303,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Quadrilaminar
divergent,CA1 Back Projection,CA1 LMR,CA1 R Receiving Apical Targeting,"I->I,I",III,0.00017241316878327252,0.00017241316878327252,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 R Receiving Apical Targeting
divergent,CA1 Back Projection,CA1 LMR,CA1 Radial Trilaminar,"I->I,I",III,0.00033999505487293465,0.00033999505487293465,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Radial Trilaminar
divergent,CA1 Back Projection,CA1 LMR,CA1 Radiatum,"I->I,I",III,4.6275399829928694e-05,4.6275399829928694e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Radiatum
divergent,CA1 Back Projection,CA1 LMR,CA1 Radiatum Giant,"I->I,E",EII,2.594851905743023e-06,2.594851905743023e-06,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Radiatum Giant
divergent,CA1 Back Projection,CA1 LMR,CA1 Recurrent O LM,"I->I,I",III,1.8895648973952676e-05,1.8895648973952676e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Recurrent O LM
divergent,CA1 Back Projection,CA1 LMR,CA1 SO SO,"I->I,I",III,0.0001176690240013595,0.0001176690240013595,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 SO SO
divergent,CA1 Back Projection,CA1 LMR,CA1 Schaffer Collateral Associated,"I->I,I",III,3.508426451436911e-05,3.508426451436911e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Schaffer Collateral Associated
divergent,CA1 Back Projection,CA1 LMR,CA1 Trilaminar,"I->I,I",III,0.000493191185407379,0.000493191185407379,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA1 Trilaminar
divergent,CA1 Back Projection,CA1 LMR,CA2 Wide Arbor Basket,"I->I,I",III,1.9724072630960985e-05,1.9724072630960985e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA2 Wide Arbor Basket
divergent,CA1 Back Projection,CA1 LMR,CA3 Axo Axonic,"I->I,I",III,0.00036475056242171397,0.00036475056242171397,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Axo Axonic
divergent,CA1 Back Projection,CA1 LMR,CA3 Basket,"I->I,I",III,0.0007860797039318953,0.0007860797039318953,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Basket
divergent,CA1 Back Projection,CA1 LMR,CA3 Basket CCK+,"I->I,I",III,0.00020922079234942065,0.00020922079234942065,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Basket CCK+
divergent,CA1 Back Projection,CA1 LMR,CA3 Granule,"I->I,E",EII,8.585704591897944e-05,8.585704591897944e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Granule
divergent,CA1 Back Projection,CA1 LMR,CA3 Horizontal Axo Axonic,"I->I,I",III,0.00014104204329377056,0.00014104204329377056,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Horizontal Axo Axonic
divergent,CA1 Back Projection,CA1 LMR,CA3 LMR Targeting,"I->I,I",III,0.00016103545557389428,0.00016103545557389428,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 LMR Targeting
divergent,CA1 Back Projection,CA1 LMR,CA3 Lucidum ORAX,"I->I,I",III,0.0004874716999869467,0.0004874716999869467,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Lucidum ORAX
divergent,CA1 Back Projection,CA1 LMR,CA3 Mossy Fiber Associated,"I->I,I",III,0.00019806606198646752,0.00019806606198646752,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Mossy Fiber Associated
divergent,CA1 Back Projection,CA1 LMR,CA3 Mossy Fiber Associated ORDEN,"I->I,I",III,0.0004213057464234384,0.0004213057464234384,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Mossy Fiber Associated ORDEN
divergent,CA1 Back Projection,CA1 LMR,CA3 O LM,"I->I,I",III,0.0003590059453836665,0.0003590059453836665,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 O LM
divergent,CA1 Back Projection,CA1 LMR,CA3 Pyramidal,"I->I,E",EII,0.00010385956653851494,0.00010385956653851494,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Pyramidal
divergent,CA1 Back Projection,CA1 LMR,CA3 Spiny Lucidum,"I->I,I",III,2.3506129723023767e-05,2.3506129723023767e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Spiny Lucidum
divergent,CA1 Back Projection,CA1 LMR,CA3 Trilaminar,"I->I,I",III,1.6275498667592387e-05,1.6275498667592387e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3 Trilaminar
divergent,CA1 Back Projection,CA1 LMR,CA3c Pyramidal,"I->I,E",EII,7.959369091487804e-05,7.959369091487804e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> CA3c Pyramidal
divergent,CA1 Back Projection,CA1 LMR,DG AIPRIM,"I->I,I",III,0.0002643467999701921,0.0002643467999701921,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG AIPRIM
divergent,CA1 Back Projection,CA1 LMR,DG Axo Axonic,"I->I,I",III,0.0001768128108691602,0.0001768128108691602,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG Axo Axonic
divergent,CA1 Back Projection,CA1 LMR,DG Basket,"I->I,I",III,6.804993190560302e-05,6.804993190560302e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG Basket
divergent,CA1 Back Projection,CA1 LMR,DG HICAP,"I->I,I",III,0.00016577945420493743,0.00016577945420493743,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG HICAP
divergent,CA1 Back Projection,CA1 LMR,DG HIPP,"I->I,I",III,1.7643794342527797e-05,1.7643794342527797e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG HIPP
divergent,CA1 Back Projection,CA1 LMR,DG HIPROM,"I->I,I",III,5.1949862630081624e-05,5.1949862630081624e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG HIPROM
divergent,CA1 Back Projection,CA1 LMR,DG Hilar Ectopic Granule,"I->I,E",EII,4.015033946579619e-05,4.015033946579619e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG Hilar Ectopic Granule
divergent,CA1 Back Projection,CA1 LMR,DG MOLAX,"I->I,I",III,9.842880246016242e-05,9.842880246016242e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG MOLAX
divergent,CA1 Back Projection,CA1 LMR,DG Mossy,"I->I,E",EII,6.128985945347356e-05,6.128985945347356e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG Mossy
divergent,CA1 Back Projection,CA1 LMR,DG Total Molecular Layer,"I->I,I",III,9.186289589755013e-05,9.186289589755013e-05,CA1 Back Projection -> CA1 LMR,CA1 Back Projection -> DG Total Molecular Layer
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Neurogliaform Projecting,"I->I,I",III,1.9541146022359464e-06,1.9541146022359464e-06,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Neurogliaform Projecting
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 O LM,"I->I,I",III,2.9805870711211034e-06,2.9805870711211034e-06,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 O LM
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 O LMR,"I->I,I",III,5.187322037695934e-06,5.187322037695934e-06,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 O LMR
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 OR LM,"I->I,I",III,1.0257791859438476e-05,1.0257791859438476e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 OR LM
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Oriens Alveus,"I->I,I",III,3.853648538737477e-05,3.853648538737477e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Oriens Alveus
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Oriens Bistratified,"I->I,I",III,8.76157893287931e-07,8.76157893287931e-07,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Oriens Bistratified
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Perforant Path Associated,"I->I,I",III,4.651696437010307e-05,4.651696437010307e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Perforant Path Associated
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Perforant Path Associated QuadD,"I->I,I",III,0.0001284194271993058,0.0001284194271993058,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Perforant Path Associated QuadD
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Pyramidal,"I->I,E",EII,7.947567392429964e-06,7.947567392429964e-06,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Pyramidal
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Quadrilaminar,"I->I,I",III,2.3336735940739178e-05,2.3336735940739178e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Quadrilaminar
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 R Receiving Apical Targeting,"I->I,I",III,1.938767076732194e-05,1.938767076732194e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 R Receiving Apical Targeting
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Radial Trilaminar,"I->I,I",III,3.823206912158754e-05,3.823206912158754e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Radial Trilaminar
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Radiatum,"I->I,I",III,5.2036176984636845e-06,5.2036176984636845e-06,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Radiatum
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Radiatum Giant,"I->I,E",EII,2.917882363251624e-07,2.917882363251624e-07,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Radiatum Giant
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Recurrent O LM,"I->I,I",III,2.1247948972063766e-06,2.1247948972063766e-06,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Recurrent O LM
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 SO SO,"I->I,I",III,1.323175203466126e-05,1.323175203466126e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 SO SO
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Schaffer Collateral Associated,"I->I,I",III,3.9451868689523074e-06,3.9451868689523074e-06,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Schaffer Collateral Associated
divergent,CA1 Back Projection,CA1 Neurogliaform,CA1 Trilaminar,"I->I,I",III,5.545880512203186e-05,5.545880512203186e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA1 Trilaminar
divergent,CA1 Back Projection,CA1 Neurogliaform,CA2 Wide Arbor Basket,"I->I,I",III,2.217950224211167e-06,2.217950224211167e-06,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA2 Wide Arbor Basket
divergent,CA1 Back Projection,CA1 Neurogliaform,CA3 Axo Axonic,"I->I,I",III,4.1015798655826294e-05,4.1015798655826294e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA3 Axo Axonic
divergent,CA1 Back Projection,CA1 Neurogliaform,CA3 Basket,"I->I,I",III,8.839379615986791e-05,8.839379615986791e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA3 Basket
divergent,CA1 Back Projection,CA1 Neurogliaform,CA3 Basket CCK+,"I->I,I",III,2.3526647461874955e-05,2.3526647461874955e-05,CA1 Back Projection -> CA1 Neurogliaform,CA1 Back Projection -> CA3 Basket CCK+
