variant,seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
with_self,0,(0.9499999999999992+0j),9,4,CA1 Perforant Path Associated (I),(0.22740329471565918+1.56939674446114e-05j),0.14332079226397448,9.891113718203496e-06,0.14332079260528618
with_self,0,(0.9499999999999992+0j),9,5,DG Axo Axonic (I),(0.19408939572586037+1.3394848397753649e-05j),0.12232472709002867,8.442095296034801e-06,0.12232472738133923
with_self,0,(0.9499999999999992+0j),10,1,MEC LIII Superficial Multipolar Interneuron (I),(0.6703921326931578+4.6266314297536504e-05j),0.40138853361818705,2.7701351412347617e-05,0.4013885345740749
with_self,0,(0.9499999999999992+0j),10,2,CA1 Trilaminar (I),(0.4927893978156722+3.4009273155162734e-05j),0.29505121573727694,2.0362608114643926e-05,0.2950512164399275
with_self,0,(0.9499999999999992+0j),10,3,CA1 Perforant Path Associated QuadD (I),(0.2874237007986318+1.983620425897386e-05j),0.17209118688073893,1.1876668224125204e-05,0.17209118729056597
with_self,0,(0.9499999999999992+0j),10,4,CA1 Perforant Path Associated (I),(0.22740329471565918+1.56939674446114e-05j),0.13615475265077565,9.396558032293313e-06,0.13615475297502178
with_self,0,(0.9499999999999992+0j),10,5,DG Axo Axonic (I),(0.19408939572586037+1.3394848397753649e-05j),0.11620849073552715,8.019990531233054e-06,0.1162084910122722
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),0,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.0423008971015395,0.6401166362415929,0.6415128010327206
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),0,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),0.02264346793318874,-0.34265137430642434,0.34339873464257653
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),0,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),0.019340307986635573,-0.29266643831605693,0.29330477600888855
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),0,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),0.017694531247822567,-0.26776178753466007,0.2683458054448339
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),0,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),0.01656617333046582,-0.2506869564075283,0.251233732232925
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),1,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.0392020378902716,0.5932232729698516,0.5945171581778051
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),1,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.0017166046075446188,0.025976450676698903,0.026033108172817444
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),1,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),0.002318871088633544,-0.035090224152243485,0.03516675979075116
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),1,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.0014397309648861503,0.02178667133520973,0.02183419046174374
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),1,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.0006871073773021558,0.010397624949647036,0.010420303313314136
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),2,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.03687786596018505,0.5580528340459932,0.5592700086581992
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),2,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.010226483531493628,0.15475185367928046,0.15508938449356663
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),2,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.0037381667071488102,0.056567658424513924,0.05669103870950785
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),2,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.008121161920250185,0.12289315846624596,0.12316120196208206
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),2,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.006730972068665762,0.10185616604981249,0.10207832555129485
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),3,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.034899245017709114,0.5281114316437076,0.52926330076397
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),3,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.012896084819054958,0.19514948856153946,0.19557513106090635
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),3,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.005749817864422959,0.08700888923328043,0.08719866519094946
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),3,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.010214271411400348,0.1545670542596202,0.1549041820060457
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),3,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.0086437276958756,0.13080086419894912,0.13108615527076986
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),4,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.0331044254964911,0.5009513969091012,0.5020440270062304
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),4,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.013428412868961112,0.20320492151997144,0.20364813380465102
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),4,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.0062759252152757095,0.09497018771168997,0.09517732813701676
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),4,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.010628399023148372,0.16083382380757066,0.16118462006767256
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),4,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.009043918137168414,0.1368567300715213,0.13715522965290478
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),5,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.031430754055667906,0.4756246306634186,0.4766620202976332
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),5,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.013192601436041689,0.19963651442767372,0.20007194362399
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),5,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.006263208868418557,0.0947777581006597,0.0949844788158392
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),5,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.010439225513127974,0.15797116322121013,0.15831571570370442
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),5,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.008899751340453038,0.13467513177705362,0.13496887305259928
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),6,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.029852388690176406,0.4517400797969575,0.4527253745986312
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),6,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.01269417277360619,0.19209406259648087,0.1925130408757466
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),6,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.006061465964573573,0.09172489166416607,0.09192495374185776
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),6,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.01004391584934873,0.15198915551946438,0.15232066058519025
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),6,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.008568752930410642,0.12966631155442196,0.12994912804213365
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),7,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.028357242612923054,0.42911484148667123,0.4300507881550029
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),7,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.012119118278487804,0.18339207341201533,0.1837920716957236
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),7,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.005799623806489987,0.08776257566277317,0.08795399549344414
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),7,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.00958858871309811,0.14509893581214622,0.14541541255082382
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),7,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.008182498075974386,0.12382132539348488,0.1240913933234799
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),8,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.026938445473646353,0.40764495043157234,0.40853406890600413
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),8,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.01153523795843129,0.17455652778410383,0.1749372547709614
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),8,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.005524900599101874,0.08360533769714194,0.08378769013454841
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),8,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.009126503477828908,0.13810644944129194,0.13840767479807958
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),8,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.007788983323133562,0.11786647910984085,0.11812355886510788
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),9,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.025591177190960143,0.38725746694255914,0.38810211807304845
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),9,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.010966645347930865,0.16595232281058533,0.16631428308000495
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),9,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.005254301933580744,0.07951051419661279,0.07968393537356822
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),9,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.00867659669335379,0.13129825299077255,0.13158462892225686
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),9,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.007405310844599679,0.11206057064912772,0.11230498707944049
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),10,1,MEC LIII Superficial Multipolar Interneuron (I),(-0.0423008971015395+0.6401166362415929j),-0.024311490287427445,0.3678926559749458,0.36869507032274723
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),10,2,CA1 Perforant Path Associated QuadD (I),(0.02264346793318874-0.34265137430642434j),-0.010421336204504104,0.15770045397281024,0.158044416008658
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),10,3,DG AIPRIM (I),(0.019340307986635573-0.29266643831605693j),-0.004993676328773211,0.07556660763909066,0.07573142672204734
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),10,4,CA1 Perforant Path Associated (I),(0.017694531247822567-0.26776178753466007j),-0.00824514204588317,0.12476928276664825,0.12504141829594154
with_self,1,(0.37005968990180027-1.1102230246251565e-16j),10,5,DG Axo Axonic (I),(0.01656617333046582-0.2506869564075283j),-0.0070371830216000445,0.10648989106756176,0.1067221572329789
with_self,2,(0.028285916622448098-0.3099216246023409j),0,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),-0.11806762506498943,-0.5071700819141457,0.5207316545758364
with_self,2,(0.028285916622448098-0.3099216246023409j),0,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),-0.09263850406582289,-0.45486910782468826,0.4642066325342426
with_self,2,(0.028285916622448098-0.3099216246023409j),0,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),-0.1785797209070694,0.426993840849006,0.46283307665100276
with_self,2,(0.028285916622448098-0.3099216246023409j),0,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),-0.10073641809295253,-0.20545189694879323,0.22881937830973953
with_self,2,(0.028285916622448098-0.3099216246023409j),0,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),0.16812303490145628,0.14282546172779437,0.22060024338661538
with_self,2,(0.028285916622448098-0.3099216246023409j),1,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),-0.20709833070954536,-0.03452893744615308,0.20995705776143977
with_self,2,(0.028285916622448098-0.3099216246023409j),1,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),-0.18507364789280079,-0.052755557388105265,0.1924458468756291
with_self,2,(0.028285916622448098-0.3099216246023409j),1,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),0.09185646020413388,-0.07375320759355734,0.1178012941846226
with_self,2,(0.028285916622448098-0.3099216246023409j),1,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),-0.08059099599534611,0.0049777764168697815,0.0807445781063858
with_self,2,(0.028285916622448098-0.3099216246023409j),1,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),-0.008136831858611089,-0.14763769928412193,0.1478617539548484
with_self,2,(0.028285916622448098-0.3099216246023409j),2,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),-0.024524021576400705,0.026401463660482342,0.03603421870521876
with_self,2,(0.028285916622448098-0.3099216246023409j),2,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),-0.023871048369923147,0.008221639927745078,0.025247223874729326
with_self,2,(0.028285916622448098-0.3099216246023409j),2,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),-0.00020049566748494424,-0.13931202868362702,0.1393121729586485
with_self,2,(0.028285916622448098-0.3099216246023409j),2,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),-0.0022675061540617953,0.011295064432383775,0.011520419466773296
with_self,2,(0.028285916622448098-0.3099216246023409j),2,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),-0.047791665511719886,-0.07146422621095436,0.08597196589769582
with_self,2,(0.028285916622448098-0.3099216246023409j),3,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),0.013348701488393814,-0.02027935238292442,0.024278384717626285
with_self,2,(0.028285916622448098-0.3099216246023409j),3,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),0.013437615992962367,-0.031146067486947312,0.03392118870965159
with_self,2,(0.028285916622448098-0.3099216246023409j),3,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),-0.0042478834144185585,-0.09781322217597205,0.09790541836869174
with_self,2,(0.028285916622448098-0.3099216246023409j),3,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),0.006361469693947,-0.010041721492260928,0.011887155555268095
with_self,2,(0.028285916622448098-0.3099216246023409j),3,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),-0.005789423075201593,-0.044357601735707554,0.04473381552346416
with_self,2,(0.028285916622448098-0.3099216246023409j),4,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),0.004628197771530002,-0.02956014700367388,0.02992026914135642
with_self,2,(0.028285916622448098-0.3099216246023409j),4,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),0.006797089986721443,-0.03948354004620607,0.040064327859929805
with_self,2,(0.028285916622448098-0.3099216246023409j),4,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),0.013908218522739858,-0.08721531236633505,0.08831732136808544
with_self,2,(0.028285916622448098-0.3099216246023409j),4,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),0.0014671044612872498,-0.012001248587661174,0.012090589860017925
with_self,2,(0.028285916622448098-0.3099216246023409j),4,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),0.010102762279446455,-0.050356837508187514,0.05136026566813111
with_self,2,(0.028285916622448098-0.3099216246023409j),5,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),0.0028171182179621288,-0.02500940899436023,0.025167572256798238
with_self,2,(0.028285916622448098-0.3099216246023409j),5,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),0.0051029286394798,-0.03505128960215381,0.035420795918128085
with_self,2,(0.028285916622448098-0.3099216246023409j),5,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),0.018211279380564434,-0.08696905052893031,0.08885531186474226
with_self,2,(0.028285916622448098-0.3099216246023409j),5,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),0.0011010935669174774,-0.009769386420007449,0.009831241939171927
with_self,2,(0.028285916622448098-0.3099216246023409j),5,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),0.010152554904701024,-0.051651045556067726,0.05263938523698726
with_self,2,(0.028285916622448098-0.3099216246023409j),6,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),0.004264309966132995,-0.022861198223610255,0.023255509534440694
with_self,2,(0.028285916622448098-0.3099216246023409j),6,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),0.006267413706169634,-0.0324808009788909,0.033079947200601804
with_self,2,(0.028285916622448098-0.3099216246023409j),6,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),0.01717427413032618,-0.0838105126228502,0.08555207605902107
with_self,2,(0.028285916622448098-0.3099216246023409j),6,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),0.0017654142290399926,-0.009039282254659524,0.009210065747838038
with_self,2,(0.028285916622448098-0.3099216246023409j),6,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),0.009463640527464312,-0.04888351168271741,0.049791145864173825
with_self,2,(0.028285916622448098-0.3099216246023409j),7,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),0.004626040627427808,-0.0220660329738415,0.022545732702426706
with_self,2,(0.028285916622448098-0.3099216246023409j),7,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),0.006505300332270062,-0.031151973545612305,0.03182395934197318
with_self,2,(0.028285916622448098-0.3099216246023409j),7,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),0.016315981814163508,-0.07943845665855313,0.08109673025993674
with_self,2,(0.028285916622448098-0.3099216246023409j),7,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),0.001854504457528264,-0.008764659297314794,0.008958707461514684
with_self,2,(0.028285916622448098-0.3099216246023409j),7,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),0.009406966940077997,-0.04620591756908898,0.04715376809347442
with_self,2,(0.028285916622448098-0.3099216246023409j),8,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),0.004396361552059263,-0.021106766567078255,0.021559767851569215
with_self,2,(0.028285916622448098-0.3099216246023409j),8,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),0.006199466198194659,-0.029728562853707733,0.03036808901609401
with_self,2,(0.028285916622448098-0.3099216246023409j),8,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),0.0156944049926902,-0.07539639869574803,0.07701253978647096
with_self,2,(0.028285916622448098-0.3099216246023409j),8,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),0.0017422253020926094,-0.008372061902183498,0.008551419151067503
with_self,2,(0.028285916622448098-0.3099216246023409j),8,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),0.009155556516688186,-0.043954453380931076,0.04489786394859687
with_self,2,(0.028285916622448098-0.3099216246023409j),9,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),0.004166431964534546,-0.020039725166399153,0.020468261774266684
with_self,2,(0.028285916622448098-0.3099216246023409j),9,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),0.005883732850393705,-0.028235296399127672,0.028841814696745315
with_self,2,(0.028285916622448098-0.3099216246023409j),9,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),0.014987964689996065,-0.07166068625696105,0.07321129038862226
with_self,2,(0.028285916622448098-0.3099216246023409j),9,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),0.001651664010789839,-0.007943379597099821,0.008113277600831867
with_self,2,(0.028285916622448098-0.3099216246023409j),9,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),0.008735627990557493,-0.041802693812689785,0.04270569524532886
with_self,2,(0.028285916622448098-0.3099216246023409j),10,1,DG AIPRIM (I),(-0.11806762506498943-0.5071700819141457j),0.003974211867609092,-0.019028249443381526,0.01943884350593405
with_self,2,(0.028285916622448098-0.3099216246023409j),10,2,DG Axo Axonic (I),(-0.09263850406582289-0.45486910782468826j),0.005604557623480401,-0.026815389279440154,0.027394820100939268
with_self,2,(0.028285916622448098-0.3099216246023409j),10,3,CA1 Trilaminar (I),(-0.1785797209070694+0.426993840849006j),0.014249101497628808,-0.0680939580465156,0.06956884371563433
with_self,2,(0.028285916622448098-0.3099216246023409j),10,4,DG HICAP (I),(-0.10073641809295253-0.20545189694879323j),0.0015762688736401759,-0.0075428913119630625,0.007705831097687953
with_self,2,(0.028285916622448098-0.3099216246023409j),10,5,CA1 Perforant Path Associated QuadD (I),(0.16812303490145628+0.14282546172779437j),0.008304134383768097,-0.03971687293732633,0.040575714950982736
with_self,3,(0.028285916622447234+0.3099216246023407j),0,1,CA1 Trilaminar (I),(0.5201449099438863+0.26618678457239986j),0.5201449099438863,0.26618678457239986,0.5842996933265726
with_self,3,(0.028285916622447234+0.3099216246023407j),0,2,CA1 Perforant Path Associated QuadD (I),(-0.36769118891642255-0.0011175804677029941j),-0.36769118891642255,-0.0011175804677029941,0.36769288732973077
with_self,3,(0.028285916622447234+0.3099216246023407j),0,3,CA1 Perforant Path Associated (I),(-0.2927074339112515-0.025173617626012185j),-0.2927074339112515,-0.025173617626012185,0.2937879386416167
with_self,3,(0.028285916622447234+0.3099216246023407j),0,4,DG AIPRIM (I),(0.16711122122008618-0.18552837853384485j),0.16711122122008618,-0.18552837853384485,0.24969369134815203
with_self,3,(0.028285916622447234+0.3099216246023407j),0,5,DG Axo Axonic (I),(0.11837082652657031-0.17164009025003915j),0.11837082652657031,-0.17164009025003915,0.20849933609876312
with_self,3,(0.028285916622447234+0.3099216246023407j),1,1,CA1 Trilaminar (I),(0.5201449099438863+0.26618678457239986j),-0.23488217109741089,-0.07011741085852549,0.2451246327991878
with_self,3,(0.028285916622447234+0.3099216246023407j),1,2,CA1 Perforant Path Associated QuadD (I),(-0.36769118891642255-0.0011175804677029941j),-0.013716006904968374,-0.06438685711639602,0.0658315746032581
with_self,3,(0.028285916622447234+0.3099216246023407j),1,3,CA1 Perforant Path Associated (I),(-0.2927074339112515-0.025173617626012185j),0.030304177407743656,-0.044069502551020226,0.05348330789558906
with_self,3,(0.028285916622447234+0.3099216246023407j),1,4,DG AIPRIM (I),(0.16711122122008618-0.18552837853384485j),0.4845958384999986,0.06612989521661217,0.48908720054084104
with_self,3,(0.028285916622447234+0.3099216246023407j),1,5,DG Axo Axonic (I),(0.11837082652657031-0.17164009025003915j),0.42815597561886415,0.04906917570307526,0.43095860991784424
with_self,3,(0.028285916622447234+0.3099216246023407j),2,1,CA1 Trilaminar (I),(0.5201449099438863+0.26618678457239986j),-0.03071847685947201,-0.06371448718437414,0.07073302409577646
with_self,3,(0.028285916622447234+0.3099216246023407j),2,2,CA1 Perforant Path Associated QuadD (I),(-0.36769118891642255-0.0011175804677029941j),0.09761100797381712,-0.013815473150291663,0.09858385352597565
with_self,3,(0.028285916622447234+0.3099216246023407j),2,3,CA1 Perforant Path Associated (I),(-0.2927074339112515-0.025173617626012185j),0.07913536741240723,-0.008319397486283313,0.07957146944748138
with_self,3,(0.028285916622447234+0.3099216246023407j),2,4,DG AIPRIM (I),(0.16711122122008618-0.18552837853384485j),0.0642119859048679,0.021793045915423612,0.0678094092594731
with_self,3,(0.028285916622447234+0.3099216246023407j),2,5,DG Axo Axonic (I),(0.11837082652657031-0.17164009025003915j),0.05858882250044712,0.013209776116328245,0.060059539683820544
with_self,3,(0.028285916622447234+0.3099216246023407j),3,1,CA1 Trilaminar (I),(0.5201449099438863+0.26618678457239986j),-0.011804243341231284,-0.0431099317179494,0.04469682733243225
with_self,3,(0.028285916622447234+0.3099216246023407j),3,2,CA1 Perforant Path Associated QuadD (I),(-0.36769118891642255-0.0011175804677029941j),0.0038303253833323245,-0.01802158197915585,0.018424136603207075
with_self,3,(0.028285916622447234+0.3099216246023407j),3,3,CA1 Perforant Path Associated (I),(-0.2927074339112515-0.025173617626012185j),-0.0010677190775399883,-0.014824277292817406,0.01486267880574981
with_self,3,(0.028285916622447234+0.3099216246023407j),3,4,DG AIPRIM (I),(0.16711122122008618-0.18552837853384485j),-0.036274407841247115,-0.014567932148350029,0.03909037363996487
with_self,3,(0.028285916622447234+0.3099216246023407j),3,5,DG Axo Axonic (I),(0.11837082652657031-0.17164009025003915j),-0.03891908402605636,-0.01957920267061827,0.043566504090234055
with_self,3,(0.028285916622447234+0.3099216246023407j),4,1,CA1 Trilaminar (I),(0.5201449099438863+0.26618678457239986j),-0.05259300073150461,-0.04544065278480524,0.06950450813762567
with_self,3,(0.028285916622447234+0.3099216246023407j),4,2,CA1 Perforant Path Associated QuadD (I),(-0.36769118891642255-0.0011175804677029941j),-0.035292977561856,-0.027056723357696558,0.04447089547149455
with_self,3,(0.028285916622447234+0.3099216246023407j),4,3,CA1 Perforant Path Associated (I),(-0.2927074339112515-0.025173617626012185j),-0.028421077145149385,-0.021709411443133195,0.03576389480045169
with_self,3,(0.028285916622447234+0.3099216246023407j),4,4,DG AIPRIM (I),(0.16711122122008618-0.18552837853384485j),-0.01762163757545404,-0.01536740579694651,0.023381173447213445
with_self,3,(0.028285916622447234+0.3099216246023407j),4,5,DG Axo Axonic (I),(0.11837082652657031-0.17164009025003915j),-0.024999741208079327,-0.02076968268387796,0.032501796554343265
with_self,3,(0.028285916622447234+0.3099216246023407j),5,1,CA1 Trilaminar (I),(0.5201449099438863+0.26618678457239986j),-0.06276737382204796,-0.047030451682996126,0.07843217835826916
with_self,3,(0.028285916622447234+0.3099216246023407j),5,2,CA1 Perforant Path Associated QuadD (I),(-0.36769118891642255-0.0011175804677029941j),-0.035701150234274504,-0.02766906874994211,0.045168014053523116
with_self,3,(0.028285916622447234+0.3099216246023407j),5,3,CA1 Perforant Path Associated (I),(-0.2927074339112515-0.025173617626012185j),-0.027907363068544532,-0.02186005960165144,0.03544972664531162
with_self,3,(0.028285916622447234+0.3099216246023407j),5,4,DG AIPRIM (I),(0.16711122122008618-0.18552837853384485j),-0.012297208269437037,-0.012566950774187019,0.017582650055743883
with_self,3,(0.028285916622447234+0.3099216246023407j),5,5,DG Axo Axonic (I),(0.11837082652657031-0.17164009025003915j),-0.019979789521732638,-0.018069745881917492,0.026938962592679985
