target,source,i,j,weight,dalpha_dAij,domega_dAij,elasticity_alpha,elasticity_omega,priority,dG_dAij,elasticity_G
CA3 Mossy Fiber Associated ORDEN,CA3 Mossy Fiber Associated ORDEN,25,25,-9.734902441197098e-06,-7.138943261960211e-07,3.542260977707417e-05,6.9496916188424035e-12,-3.4483565039241157e-10,3.4483565039241157e-10,,
DG Hilar Ectopic Granule,CA3c Pyramidal,1,15,3.2780224246947736e-08,0.010421371390791594,0.0012408712302455825,3.4161489115087406e-10,4.067603718903611e-11,3.4161489115087406e-10,,
DG Basket,DG HIPP,6,8,-3.113335821378923e-05,-1.0650561194164462e-05,9.581456120485264e-07,3.3158773683580503e-10,-2.98302905608771e-11,3.3158773683580503e-10,,
CA1 Ivy,CA1 Oriens Bistratified,42,50,-5.105245232122802e-06,-4.3112092670810767e-07,6.450398928956371e-05,2.2009780555449304e-12,-3.293086837734454e-10,3.293086837734454e-10,,
CA2 Wide Arbor Basket,CA1 Radiatum Giant,30,34,-1.0510243927479387e-05,7.974640669531936e-06,3.0447350692698952e-05,-8.381541867077819e-11,-3.2000908272577446e-10,3.2000908272577446e-10,,
CA3 LMR Targeting,CA3 Lucidum ORAX,21,22,-8.603739476017833e-05,-7.017313190488342e-08,3.629262748487559e-06,6.037513451258519e-12,-3.122523117800339e-10,3.122523117800339e-10,,
CA3 O LM,CA3 Mossy Fiber Associated,26,24,-2.6743028566969893e-05,-1.216897989150488e-06,1.1254559238459641e-05,3.2543537686939724e-11,-3.0098099922278113e-10,3.0098099922278113e-10,,
CA3 Lucidum ORAX,CA3 Pyramidal,22,14,-7.137170050167948e-08,0.004186526473410423,0.002282524229200226,-2.9879951360260114e-10,-1.6290763567430533e-10,2.9879951360260114e-10,,
CA3 O LM,CA3 Horizontal Axo Axonic,26,18,-3.631109481831582e-05,-9.826348976636514e-07,8.055943915134433e-06,3.5680548940850906e-11,-2.9252014335348077e-10,2.9252014335348077e-10,,
DG MOPP,DG Granule,12,0,-3.7526704936534212e-06,7.608916391491405e-05,-6.930147805022862e-09,-2.855375603102566e-10,2.6006561184566317e-14,2.855375603102566e-10,,
DG HIPROM,CA3 Pyramidal,9,14,-6.187821516895323e-08,0.004592307213943838,0.0007315102813064416,-2.8416377390635297e-10,-4.52645505849815e-11,2.8416377390635297e-10,,
DG HIPP,DG MOLAX,8,10,-0.00013920886015765952,-1.9994986014905134e-06,9.025811789704632e-07,2.783479212003287e-10,-1.2564729712423468e-10,2.783479212003287e-10,,
CA1 Horizontal Basket,CA1 Radiatum Giant,39,34,-4.8639053115795734e-06,1.2305772844794212e-05,5.693294124721668e-05,-5.985411390288625e-11,-2.7691643533618497e-10,2.7691643533618497e-10,,
CA1 Trilaminar,CA1 Radiatum Giant,59,34,-4.774558009245877e-07,0.00013822732571078407,0.0005762671750361016,-6.599743850690626e-11,-2.751421056034114e-10,2.751421056034114e-10,,
DG Semilunar Granule,DG HIPP,2,8,0.0009454278628465099,-2.873709826944198e-07,2.798301338056437e-07,-2.716885340128867e-10,2.645592053639226e-10,2.716885340128867e-10,,
CA1 SO SO,CA1 Oriens Bistratified,58,50,-2.925442040024468e-06,-2.7043825741474722e-06,9.28350606381419e-05,7.911514474720603e-12,-2.71583589179041e-10,2.71583589179041e-10,,
CA3 Mossy Fiber Associated,DG Mossy,24,3,-1.4049142464471493e-05,1.8808865731299817e-05,3.3725132381016853e-06,-2.642484342541469e-10,-4.7380918945406644e-11,2.642484342541469e-10,,
CA1 Back Projection,DG HIPP,37,8,-1.1882855215939821e-05,-2.199867195424617e-05,1.02944562467464e-05,2.6140703377526316e-10,-1.2232753310691475e-10,2.6140703377526316e-10,,
CA3 Trilaminar,CA3 Lucidum ORAX,27,22,-0.0001737584629571998,-3.1881070677418255e-09,1.4888622002962658e-06,5.539605838338049e-13,-2.587024074785537e-10,2.587024074785537e-10,,
DG MOLAX,DG HIPROM,10,9,-3.150215246080289e-05,-1.1008331038501662e-07,8.103045432366587e-06,3.46786122713868e-12,-2.552633726072247e-10,2.552633726072247e-10,,
CA1 Recurrent O LM,CA1 Recurrent O LM,47,47,-9.49326973239766e-07,-8.171977797701568e-07,0.00026309115903440367,7.757878948074599e-13,-2.4975953369227235e-10,2.4975953369227235e-10,,
DG HIPP,DG Total Molecular Layer,8,11,-0.00010701943308516799,-2.3114446385738474e-06,6.374761289015288e-07,2.4736949482792417e-10,-6.822233392036908e-11,2.4736949482792417e-10,,
CA1 Recurrent O LM,CA1 O LM,47,46,-1.2597296181682615e-06,-1.3219143435988299e-06,0.0001891368587290739,1.6652546513129019e-12,-2.382613028283207e-10,2.382613028283207e-10,,
CA1 Oriens Bistratified,CA1 Schaffer Collateral Associated,50,57,-3.194337511390663e-06,-9.861066159563797e-07,7.390724328094763e-05,3.1499573535799704e-12,-2.360846795758065e-10,2.360846795758065e-10,,
CA1 Oriens Bistratified,CA1 Ivy,50,42,-3.602418912321257e-06,-7.086089983631934e-07,6.450398928956371e-05,2.5527064571445907e-12,-2.323703909368921e-10,2.323703909368921e-10,,
CA3 Mossy Fiber Associated,CA3 Axo Axonic,24,17,-1.6115043359279655e-05,-2.672150330351046e-07,1.3968714872958007e-05,4.306181843612056e-12,-2.251064458511329e-10,2.251064458511329e-10,,
CA1 R Receiving Apical Targeting,CA1 Radiatum Giant,55,34,-5.460538525502305e-07,3.64202233059492e-05,0.00040858732523542255,-1.9887403246953252e-11,-2.2311068304799651e-10,2.2311068304799651e-10,,
CA2 Bistratified,CA1 Recurrent O LM,31,47,-3.030306846139637e-07,-1.1647963570342395e-06,0.0007279001760226202,3.529690375079365e-13,-2.2057608867075928e-10,2.2057608867075928e-10,,
MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,78,61,3.496235481752914e-05,6.305664166407382e-06,1.0771534511877561e-06,2.2046086794611398e-10,3.7659821153352386e-11,2.2046086794611398e-10,,
CA3 Mossy Fiber Associated,DG MOLAX,24,10,-2.2461105243067422e-05,-3.4289166060220464e-06,9.639746309890728e-06,7.701725675756273e-11,-2.1651935638292647e-10,2.1651935638292647e-10,,
CA2 Pyramidal,CA3 Spiny Lucidum,28,23,8.955920992652271e-05,-2.376073452737444e-06,1.0324458312791822e-06,-2.127992611545504e-10,9.246503294129554e-11,2.127992611545504e-10,,
CA3 Mossy Fiber Associated,CA2 Wide Arbor Basket,24,30,-2.958604800404426e-06,-7.03121681583596e-05,4.3513258795546e-05,2.0802591824016596e-10,-1.2873853635374252e-10,2.0802591824016596e-10,,
CA2 Bistratified,CA1 Ivy,31,42,-1.4785827996253127e-07,-7.803058896927315e-06,0.0013684623582824857,1.1537468669459993e-12,-2.0233849048911755e-10,2.0233849048911755e-10,,
CA3 Mossy Fiber Associated ORDEN,DG AIPRIM,25,4,-2.683250608291178e-06,-3.790812420683784e-06,7.494233971330108e-05,1.0171699733717516e-11,-2.0108907862247923e-10,2.0108907862247923e-10,,
CA3 Trilaminar,CA3 Mossy Fiber Associated ORDEN,27,25,-0.0001648385041048049,-5.252982108454263e-08,1.2105345437984295e-06,8.658937128469047e-12,-1.9954270336692556e-10,1.9954270336692556e-10,,
CA2 Bistratified,CA1 Schaffer Collateral Associated,31,57,-1.2583308569059674e-07,-1.0858806507864116e-05,0.001567953882361918,1.3663971298016749e-12,-1.9730047523815107e-10,1.9730047523815107e-10,,
EC LII III Pyramidal Tripolar,DG MOPP,67,12,0.00036948406976077686,-5.259597069110436e-07,-2.692181946931184e-10,-1.9433373303967778e-10,-9.947183422886257e-14,1.9433373303967778e-10,,
CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated,24,24,-2.4804768369543256e-05,-2.6173437026456194e-06,7.788968130473002e-06,6.492260428760728e-11,-1.9320355031413718e-10,1.9320355031413718e-10,,
CA1 Neurogliaform Projecting,DG Granule,45,0,-9.242425560744454e-07,0.00020797426265153243,3.243321492713123e-07,-1.922186641107504e-10,-2.9976157465963626e-13,1.922186641107504e-10,,
CA1 Bistratified,CA1 Radiatum Giant,41,34,-1.2846619281417219e-06,9.087951476754306e-06,0.00014604409879339795,-1.1674945266985597e-11,-1.8761729354964673e-10,1.8761729354964673e-10,,
DG HICAP,DG MOLAX,7,10,-6.977119070903906e-06,-1.4243422792872297e-05,2.575037619642864e-05,9.937805680309668e-11,-1.7966344084305224e-10,1.7966344084305224e-10,,
CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,25,17,-6.00895398666453e-06,-2.159894107097989e-07,2.978905777213179e-05,1.2978704305619685e-12,-1.7900107745883132e-10,1.7900107745883132e-10,,
CA3 Trilaminar,CA1 Radiatum,27,56,-1.4952219453783821e-05,-6.728486214070315e-09,1.1519523268489302e-05,1.0060580246453843e-13,-1.7224243991342113e-10,1.7224243991342113e-10,,
CA3 Trilaminar,CA1 Ivy,27,42,-2.7407103340033183e-05,-1.4930977970291196e-07,6.202275712262752e-06,4.092148561995297e-12,-1.6998641138936317e-10,1.6998641138936317e-10,,
DG Total Molecular Layer,DG HIPP,11,8,-1.9460027487888464e-05,-8.564724324659645e-06,6.374761289015288e-07,1.6666977078406366e-10,-1.240530299129648e-11,1.6666977078406366e-10,,
CA3 Mossy Fiber Associated,DG Basket,24,6,-1.6037538483376008e-05,-5.318602903062844e-06,1.0233185494315554e-05,8.529729873566571e-11,-1.6411510617261083e-10,1.6411510617261083e-10,,
CA1 Perforant Path Associated,CA1 Neurogliaform Projecting,52,45,-1.6724467530690114e-05,-2.0241903982348654e-06,9.770254299682624e-06,3.38535065912137e-11,-1.6340230080162754e-10,1.6340230080162754e-10,,
DG HIPROM,DG Granule,9,0,-1.912639585178437e-07,0.0008490764897996114,2.342400975452265e-05,-1.6239773052350922e-10,-4.480168830010586e-12,1.6239773052350922e-10,,
CA3 Mossy Fiber Associated,DG Total Molecular Layer,24,11,-2.2105900679537774e-05,-3.963869191605481e-06,6.80837170594606e-06,8.762489865631046e-11,-1.5050518872101875e-10,1.5050518872101875e-10,,
CA1 LMR,CA1 Neurogliaform,43,44,-3.321439254315681e-06,-7.305085305747502e-06,4.516656876624568e-05,2.426339709063442e-11,-1.5001801448295697e-10,1.5001801448295697e-10,,
CA3 Mossy Fiber Associated ORDEN,CA3 Mossy Fiber Associated,25,24,-8.986614377527929e-06,-2.1155940125762433e-06,1.661040573411174e-05,1.901202757042967e-11,-1.492713109867409e-10,1.492713109867409e-10,,
CA3 Mossy Fiber Associated ORDEN,DG Axo Axonic,25,5,-1.4306770559127193e-06,-2.48789001081945e-07,9.850068627180393e-05,3.559367156113834e-13,-1.4092267184072687e-10,1.4092267184072687e-10,,
CA1 Neurogliaform Projecting,CA1 Perforant Path Associated QuadD,45,53,-1.0949674862124422e-05,3.348646794523043e-09,1.2807251809494207e-05,-3.6666593628122485e-14,-1.4023524319131622e-10,1.4023524319131622e-10,,
DG Axo Axonic,DG Hilar Ectopic Granule,5,1,-4.222714761650824e-06,2.060515354925668e-07,3.2577242634895143e-05,-8.700968605852803e-13,-1.3756440336825228e-10,1.3756440336825228e-10,,
CA1 Back Projection,CA1 Radiatum Giant,37,34,-1.747597421742125e-06,1.8010941752060208e-05,7.69326413406207e-05,-3.147587536904801e-11,-1.3444728565468036e-10,1.3444728565468036e-10,,
MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,80,81,5.893654101390748e-05,2.2734273276466455e-06,2.2968709389935457e-08,1.3398794293798462e-10,1.353696282996453e-12,1.3398794293798462e-10,,
CA1 Schaffer Collateral Associated,CA1 Oriens Bistratified,57,50,-1.7657291281526966e-06,-7.71166622758878e-07,7.390724328094763e-05,1.361671368464493e-12,-1.305001722426369e-10,1.305001722426369e-10,,
CA1 Back Projection,CA3 Spiny Lucidum,37,23,-1.583105826123415e-05,-7.989490319055708e-06,5.37039824935658e-07,1.2648208671853712e-10,-8.50190875715939e-12,1.2648208671853712e-10,,
EC LIII Pyramidal,CA1 Radiatum Giant,72,34,1.126995892770226e-05,1.120081297864284e-05,4.1299502543089405e-06,1.262327022261792e-10,4.6544369739515265e-11,1.262327022261792e-10,,
CA3 LMR Targeting,CA3 Granule,21,16,-0.00012552202762667705,1.001685045203068e-06,3.72656944493225e-07,-1.2573353791720876e-10,-4.6776655281951646e-11,1.2573353791720876e-10,,
CA1 Neurogliaform,CA1 Neurogliaform,44,44,-3.545753954322794e-05,-3.4061644569383998e-06,1.1770711826915083e-07,1.2077421092263085e-10,-4.173604800547824e-12,1.2077421092263085e-10,,
DG Hilar Ectopic Granule,DG AIPRIM,1,4,4.803450189890599e-06,-6.199301553241728e-06,2.4785764210109962e-05,-2.977803622310806e-11,1.190571838016363e-10,1.190571838016363e-10,,
DG HICAP,DG Basket,7,6,-4.075318566385908e-06,-2.209301610971726e-05,2.7335613168169473e-05,9.003607873939371e-11,-1.1140133186778415e-10,1.1140133186778415e-10,,
DG Hilar Ectopic Granule,DG Axo Axonic,1,5,3.336646512256565e-06,-4.068568606616936e-07,3.2577242634895143e-05,-1.3575375251144951e-12,1.0869874301665876e-10,1.0869874301665876e-10,,
CA3 Spiny Lucidum,CA3 Basket,23,19,-2.1158203607603077e-05,-5.1213426394336484e-06,8.928378242104896e-08,1.083584103094365e-10,-1.889084447321486e-12,1.083584103094365e-10,,
CA1 Neurogliaform,CA1 Schaffer Collateral Associated,44,57,-8.826397112081274e-06,-1.0834384242571497e-05,1.1987150312180966e-05,9.562857778981192e-11,-1.0580334889751823e-10,1.0580334889751823e-10,,
CA2 Bistratified,CA1 O LMR,31,48,-2.0695570937678074e-07,-2.4804870626255767e-06,0.0005091295423818961,5.133509596456033e-13,-1.0536726560832107e-10,1.0536726560832107e-10,,
CA2 SP SR,CA2 SP SR,32,32,-1.6456856098032716e-06,-2.822981099716678e-08,6.319777664249065e-05,4.645739372550351e-14,-1.0400367159210817e-10,1.0400367159210817e-10,,
DG Semilunar Granule,DG Semilunar Granule,2,2,2.4175601635139255e-05,4.222434940542195e-06,1.1467472211990954e-06,1.0207990505284101e-10,2.7723303995912248e-11,1.0207990505284101e-10,,
CA1 OR LM,CA1 Radiatum Giant,51,34,-3.549200963185695e-07,2.5208518917961152e-05,0.00028655267544431347,-8.947009962411254e-12,-1.0170330316903952e-10,1.0170330316903952e-10,,
CA2 Bistratified,CA1 O LM,31,46,-1.8493834548297535e-07,-1.8841962739647858e-06,0.0005232891643586369,3.4846014147223443e-13,-9.677623226565505e-11,9.677623226565505e-11,,
CA3 LMR Targeting,CA3 Mossy Fiber Associated,21,24,-2.6944782957983137e-05,-3.426433302322774e-06,1.383696301052733e-06,9.232450165109257e-11,-3.7283396511629984e-11,9.232450165109257e-11,,
CA1 Neurogliaform Projecting,CA1 Perforant Path Associated,45,52,-9.291792096962427e-06,-8.326233130134413e-07,9.770254299682624e-06,7.736562719604968e-12,-9.078317168710419e-11,9.078317168710419e-11,,
CA3 Spiny Lucidum,CA3 Basket CCK+,23,20,-7.770735443000965e-06,-1.132184732207299e-05,2.5488462661163715e-08,8.797908026587815e-11,-1.9806410018871157e-13,8.797908026587815e-11,,
CA3 Mossy Fiber Associated ORDEN,CA2 Wide Arbor Basket,25,30,-9.251355329953011e-07,-5.6833193828048084e-05,9.279443326770082e-05,5.257840706393652e-11,-8.584742748011129e-11,8.584742748011129e-11,,
EC LII III Pyramidal Tripolar,CA1 Neurogliaform Projecting,67,45,0.00018936666895007668,-4.3878722109513335e-07,1.2599459371483585e-08,-8.309167443664621e-11,2.3859176517496734e-12,8.309167443664621e-11,,
CA3 LMR Targeting,CA3 Mossy Fiber Associated ORDEN,21,25,-2.7833580961806626e-05,-1.1562290680897688e-06,2.9508089631738906e-06,3.2181995377070806e-11,-8.213158017932514e-11,8.213158017932514e-11,,
CA3 Mossy Fiber Associated,DG HIPROM,24,9,-1.2500638769956236e-05,-5.411209922501874e-08,6.5473053546772856e-06,6.764358054959881e-13,-8.184549915542094e-11,8.184549915542094e-11,,
CA3 Granule,CA3 Lucidum ORAX,16,22,1.4815344391741346e-05,-1.3281979835036327e-07,5.502068547428663e-06,-1.967771054602271e-12,8.15150403971237e-11,8.15150403971237e-11,,
CA1 Oriens Bistratified,CA1 Recurrent O LM,50,47,-2.3026065444714922e-06,-1.0577713057890013e-07,3.431038119087411e-05,2.4356311312639105e-13,-7.900330827341832e-11,7.900330827341832e-11,,
CA3 Trilaminar,CA3 O LM,27,26,-9.166240729423915e-05,-8.436310588176161e-07,8.202107131797707e-07,7.732925371941055e-11,-7.51824884585825e-11,7.732925371941055e-11,,
DG HIPROM,DG Axo Axonic,9,5,-1.954717075773117e-06,-4.2866092666271567e-07,3.882590714460094e-05,8.379108330643381e-13,-7.589366367793292e-11,7.589366367793292e-11,,
CA3 Trilaminar,CA3 Axo Axonic,27,17,-7.180280370529355e-05,-1.5892947575585822e-08,1.0180131754072906e-06,1.1411581950683097e-12,-7.309620020317226e-11,7.309620020317226e-11,,
DG Semilunar Granule,CA3 LMR Targeting,2,21,0.00013685299560319255,-5.182817704059172e-07,5.309268203329399e-07,-7.092841284657583e-11,7.265892580864082e-11,7.265892580864082e-11,,
CA3 Lucidum ORAX,CA3 Basket,22,19,-7.593018954174545e-07,-9.52896172087561e-05,4.794313868993586e-05,7.23535869602122e-11,-3.64033160795302e-11,7.23535869602122e-11,,
DG HIPROM,DG AIPRIM,9,4,-2.4477260075111402e-06,-6.531531369908176e-06,2.9539939598783052e-05,1.5987399202999107e-11,-7.230567841624948e-11,7.230567841624948e-11,,
DG HICAP,DG Total Molecular Layer,7,11,-3.82135333295326e-06,-1.6465569530772894e-05,1.8187006906327907e-05,6.292075900539264e-11,-6.94989794579401e-11,6.94989794579401e-11,,
CA1 Schaffer Collateral Associated,CA1 Radiatum Giant,57,34,-1.0122556435653525e-06,6.01391678336782e-06,6.823111222428407e-05,-6.0876212038964675e-12,-6.906732841577246e-11,6.906732841577246e-11,,
DG HIPROM,CA3 Basket,9,19,-6.509153170537614e-07,-0.00010452560118776483,1.5364962361024848e-05,6.803731483736896e-11,-1.0001289346745599e-11,6.803731483736896e-11,,
DG HICAP,DG Semilunar Granule,7,2,-2.459376794813994e-07,0.00027486754839599884,7.983471608405978e-06,-6.76002870172532e-11,-1.963436481577002e-12,6.76002870172532e-11,,
CA1 O LM,CA1 Neurogliaform,46,44,-1.6543157704504855e-05,-1.5711843354056548e-06,4.000593346823107e-06,2.59923502434634e-11,-6.618244664808755e-11,6.618244664808755e-11,,
DG HICAP,DG HIPROM,7,9,-3.7706630050108358e-06,-2.247769765290243e-07,1.7489627894340598e-05,8.475582297761808e-13,-6.594749287259566e-11,6.594749287259566e-11,,
CA1 LMR,CA1 Radiatum Giant,43,34,-2.4853485213234883e-07,2.4523810004054236e-05,0.0002570890613713218,-6.095021493079437e-12,-6.389559185276583e-11,6.389559185276583e-11,,
CA3 Mossy Fiber Associated ORDEN,DG HICAP,25,7,-1.4377653287903747e-06,-1.00583846182582e-07,4.4370897602339614e-05,1.4461596667770048e-13,-6.379493817995186e-11,6.379493817995186e-11,,
CA1 Quadrilaminar,CA1 Recurrent O LM,54,47,-6.609535808767855e-08,-9.888324855022403e-07,0.0009027672958170813,6.535723721799978e-14,-5.966872768687521e-11,5.966872768687521e-11,,
CA1 Oriens Bistratified,CA1 O LMR,50,48,-2.3703135158072004e-06,-2.252572325952985e-07,2.3998385012226324e-05,5.339302629539623e-13,-5.6883696352025e-11,5.6883696352025e-11,,
SUB CA1 Projecting Pyramidal,CA1 Neurogliaform,61,44,6.178524999680567e-05,9.106859104267236e-07,4.906173758623434e-07,5.626695664428369e-11,3.031291722043166e-11,5.626695664428369e-11,,
CA1 Quadrilaminar,CA1 O LMR,54,48,-8.554213092096633e-08,-2.1057639582917242e-06,0.0006314402926898169,1.8013153620884295e-13,-5.4014748186045615e-11,5.4014748186045615e-11,,
DG Hilar Ectopic Granule,CA3 Basket,1,19,5.248025582757248e-07,-9.920885089555126e-05,1.2892116211140303e-05,-5.206505875358023e-11,6.765815569194375e-12,5.206505875358023e-11,,
CA3 Mossy Fiber Associated,DG Hilar Ectopic Granule,24,1,-8.93886452434514e-06,1.3954922458385812e-08,5.493578150014463e-06,-1.2474116130325219e-13,-4.910635083688188e-11,4.910635083688188e-11,,
CA1 Neurogliaform Projecting,CA1 LMR,45,43,-1.139660268670556e-05,-1.2123128566220502e-07,4.2762897872977e-06,1.381624795890655e-12,-4.8735175679048525e-11,4.8735175679048525e-11,,
CA1 Oriens Bistratified,CA1 O LM,50,46,-1.9316363467930987e-06,-1.7110705584185785e-07,2.4665814480639527e-05,3.3051660825688905e-13,-4.764538377405885e-11,4.764538377405885e-11,,
EC LIII Pyramidal,CA1 Neurogliaform Projecting,72,45,0.00013096487556937006,-3.5544434031047244e-07,6.869550964302101e-08,-4.655072380059785e-11,8.996698872572708e-12,4.655072380059785e-11,,
EC LI II Pyramidal Fan,DG MOPP,63,12,0.0008936286936537049,-5.2045742547324803e-08,-5.890151312024914e-10,-4.6509568922802916e-11,-5.26360822238748e-13,4.6509568922802916e-11,,
CA3 Trilaminar,CA3 Mossy Fiber Associated,27,24,-8.121382827377961e-05,-1.5566978317410677e-07,5.67645073420409e-07,1.2642539038118415e-11,-4.610062951322212e-11,4.610062951322212e-11,,
CA3 Trilaminar,CA1 O LMR,27,48,-1.9870488480061384e-05,-4.746356291407573e-08,2.307525505541776e-06,9.431241801068105e-13,-4.585165897531568e-11,4.585165897531568e-11,,
CA1 Radial Trilaminar,CA1 Oriens Bistratified,60,50,-4.0320521962770953e-07,-6.3199301269348e-07,0.00011175740073144498,2.548228814862524e-13,-4.506116730694422e-11,4.506116730694422e-11,,
MEC LII Stellate,DG MOPP,65,12,9.793606238928316e-05,-4.5100336263529474e-07,-1.1901955291043926e-09,-4.416949346082672e-11,-1.1656306359381367e-13,4.416949346082672e-11,,
CA3 Lucidum ORAX,CA3 Basket CCK+,22,20,-2.0726098875616288e-07,-0.00021065852714272255,1.3686661420712097e-05,4.3661294625517655e-11,-2.8367109788276184e-12,4.3661294625517655e-11,,
CA3 Granule,CA3 LMR Targeting,16,21,2.1595989232912934e-06,-2.0125305195471354e-05,3.72656944493225e-07,-4.346258743104861e-11,8.04789536084592e-13,4.346258743104861e-11,,
CA3 Trilaminar,CA1 Schaffer Collateral Associated,27,57,-6.025956456457508e-06,-2.077808240258423e-07,7.1064302380423585e-06,1.2520781980665857e-12,-4.2823039175296216e-11,4.2823039175296216e-11,,
DG HIPROM,CA3 Basket CCK+,9,20,-1.796683727993645e-07,-0.00023107668851983612,4.386342724396495e-06,4.1517172618224545e-11,-7.880870598326495e-13,4.1517172618224545e-11,,
CA1 Recurrent O LM,CA1 Neurogliaform,47,44,-7.305951341160562e-06,-2.3950834393645413e-06,5.564863176398007e-06,1.7498363066016822e-11,-4.0656619586980047e-11,4.0656619586980047e-11,,
CA1 Quadrilaminar,CA1 O LM,54,46,-6.22589677657501e-08,-1.5995538391814282e-06,0.0006490015518607956,9.958657091317836e-14,-4.040616669722307e-11,4.040616669722307e-11,,
CA3 Lucidum ORAX,CA3 Lucidum ORAX,22,22,-7.115271852634146e-07,-6.80560183896878e-08,5.358400725890922e-05,4.8423707205049743e-14,-3.8126477860066054e-11,3.8126477860066054e-11,,
CA3 Mossy Fiber Associated,CA3 LMR Targeting,24,21,-4.60943628864273e-06,-8.122112354955581e-06,1.383696301052733e-06,3.743835942936572e-11,-6.378059942533183e-12,3.743835942936572e-11,,
CA1 O LMR,CA1 Neurogliaform,48,44,-9.599812283364717e-06,-1.5038636707731025e-06,3.8923417464997795e-06,1.4436808939193582e-11,-3.736575010910186e-11,3.736575010910186e-11,,
CA3 O LM,CA3 Trilaminar,26,27,-6.177182806222443e-06,-5.948230691741664e-06,8.202107131797707e-07,3.674330835647124e-11,-5.066591514933527e-12,3.674330835647124e-11,,
DG Hilar Ectopic Granule,CA3 Pyramidal,1,14,7.920784917450592e-09,0.0043587170652700175,0.0006137805830340834,3.4524460390025265e-11,4.861623984720399e-12,3.4524460390025265e-11,,
CA3 Trilaminar,CA1 Recurrent O LM,27,47,-1.0325345505898318e-05,-2.2288116719972607e-08,3.2990586517579182e-06,2.301325058095063e-13,-3.4063920423623585e-11,3.4063920423623585e-11,,
CA1 Axo Axonic,CA1 Radiatum Giant,35,34,-2.80362470678434e-07,1.2789309890060362e-05,0.00011674316675743051,-3.5856425190494544e-12,-3.2730402666937645e-11,3.2730402666937645e-11,,
DG HIPROM,DG HICAP,9,7,-1.8620385065460868e-06,-1.7330494726221508e-07,1.7489627894340598e-05,3.227004851771833e-13,-3.256636060442475e-11,3.256636060442475e-11,,
DG HIPP,DG Hilar Ectopic Granule,8,1,-6.149131640868178e-05,8.137511390754302e-09,5.143704081007747e-07,-5.003862877081249e-13,-3.162931351578751e-11,3.162931351578751e-11,,
DG Neurogliaform,DG Granule,13,0,-1.294247242685096e-06,2.421909675235852e-05,-5.025017173185859e-09,-3.134549919206358e-11,6.503614620841054e-15,3.134549919206358e-11,,
CA1 Radiatum Giant,CA1 Oriens Bistratified,34,50,7.188691180381186e-06,-3.457133330538603e-08,4.130858124057124e-06,-2.485226388264469e-13,2.9695463363815414e-11,2.9695463363815414e-11,,
DG Semilunar Granule,CA3 Spiny Lucidum,2,23,0.00027541018843205075,-1.0436755859580107e-07,1.4598141219765848e-08,-2.8743888979062668e-11,4.0204768240933996e-12,2.8743888979062668e-11,,
CA3 Trilaminar,CA1 O LM,27,46,-1.2047246047095604e-05,-3.605367257877693e-08,2.371701095721241e-06,4.343474644579496e-13,-2.8572466650320033e-11,2.8572466650320033e-11,,
CA3 Trilaminar,CA2 Wide Arbor Basket,27,30,-6.681271305358215e-06,-4.181903951188928e-06,3.1711629281321765e-06,2.7940434870842728e-11,-2.1187399876345247e-11,2.7940434870842728e-11,,
CA3 Lucidum ORAX,CA3 Mossy Fiber Associated ORDEN,22,25,-6.383484310843055e-07,-1.121345799803655e-06,4.3567021695592776e-05,7.15809332007639e-13,-2.7810939946397548e-11,2.7810939946397548e-11,,
DG HICAP,DG Hilar Ectopic Granule,7,1,-1.856085653751657e-06,5.796754002924853e-08,1.4674836814139816e-05,-1.075927194315631e-13,-2.7237754081871584e-11,2.7237754081871584e-11,,
CA1 Ivy,CA1 Radiatum Giant,42,34,-4.467639249379704e-07,3.362081942181837e-06,5.955003510819362e-05,-1.502056924452232e-12,-2.6604807415130516e-11,2.6604807415130516e-11,,
CA3 Granule,CA3 Mossy Fiber Associated,16,24,4.034582470473565e-06,-6.485362245087557e-06,2.0977240902131726e-06,-2.616572882870134e-11,8.463440842264173e-12,2.616572882870134e-11,,
CA1 OR LM,CA1 Neurogliaform Projecting,51,45,-5.31260102088838e-06,-7.999620557975286e-07,4.766372684194027e-06,4.249879234301917e-12,-2.5321836387983673e-11,2.5321836387983673e-11,,
DG Hilar Ectopic Granule,DG HICAP,1,7,1.6688888396201858e-06,-1.644896989543556e-07,1.4674836814139816e-05,-2.745150228174082e-13,2.4490671382365382e-11,2.4490671382365382e-11,,
DG Hilar Ectopic Granule,DG Mossy,1,3,9.60873772413027e-07,2.4862491406537136e-05,2.3786417822131776e-06,2.38897159093858e-11,2.285574502494422e-12,2.38897159093858e-11,,
EC LII III Pyramidal Tripolar,DG Neurogliaform,67,13,0.00012491748661712775,-1.9106196795263845e-07,-1.9520883099874252e-10,-2.3866980824765803e-11,-2.438499653383057e-14,2.3866980824765803e-11,,
CA1 Neurogliaform Projecting,CA1 Basket CCK+,45,40,-2.6655218767905434e-06,-8.16356874023588e-06,4.365304098789318e-06,2.1760171069782155e-11,-1.1635813574166353e-11,2.1760171069782155e-11,,
CA3 Mossy Fiber Associated ORDEN,DG MOLAX,25,10,-1.0175180717490886e-06,-2.771586870303251e-06,2.0557292660467952e-05,2.820139727956055e-12,-2.0917416788261043e-11,2.0917416788261043e-11,,
