method,seed,length_edges,n_nodes_visited,transition_weight_sum,summed_weight,terminus,path,bb_states_seen,bb_status,bb_score,dp_mode,dp_score,milp_status,milp_score,milp_objective,milp_time_limit_seconds,hamiltonian_status,hamiltonian_score,hamiltonian_objective,hamiltonian_time_limit_seconds
maximum_weight_asymmetric_hamiltonian_path,CA2 Pyramidal,31,32,184864.16885884324,184864.16885884324,CA1 Radiatum Giant,CA2 Pyramidal -> DG Mossy -> DG Semilunar Granule -> DG Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,184864.16885884324,184864.16885884327,30.0
maximum_weight_asymmetric_hamiltonian_path,CA3 Granule,31,32,194266.4705787545,194266.4705787545,CA1 Radiatum Giant,CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> DG Mossy -> DG Semilunar Granule -> DG Granule -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,194266.4705787545,194266.47057875452,30.0
maximum_weight_asymmetric_hamiltonian_path,CA3 Pyramidal,31,32,138415.95481947047,138415.95481947047,DG Hilar Ectopic Granule,CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,,,,,Optimal,138415.95481947047,138415.9548194705,30.0
maximum_weight_asymmetric_hamiltonian_path,CA3c Pyramidal,31,32,138413.68731172703,138413.68731172703,CA3 Granule,CA3c Pyramidal -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule,,,,,,,,,,Optimal,138413.68731172703,138413.6873117271,30.0
maximum_weight_asymmetric_hamiltonian_path,DG Granule,31,32,213918.94930939205,213918.94930939205,CA1 Radiatum Giant,DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,213918.94930939205,213918.94930939205,30.0
maximum_weight_asymmetric_hamiltonian_path,DG Hilar Ectopic Granule,31,32,165146.09065013603,165146.09065013603,CA1 Radiatum Giant,DG Hilar Ectopic Granule -> DG Mossy -> DG Semilunar Granule -> DG Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,165146.09065013603,165146.090650136,30.0
maximum_weight_asymmetric_hamiltonian_path,DG Mossy,31,32,190024.34007684488,190024.34007684488,CA1 Radiatum Giant,DG Mossy -> DG Semilunar Granule -> DG Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,190024.34007684488,190024.3400768449,30.0
maximum_weight_asymmetric_hamiltonian_path,DG Semilunar Granule,31,32,211887.44138517848,211887.44138517848,CA1 Radiatum Giant,DG Semilunar Granule -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,211887.44138517848,211887.4413851785,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LI II Multipolar Pyramidal,31,32,219942.73768209846,219942.73768209846,CA1 Radiatum Giant,EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,219942.73768209846,219942.7376820985,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LI II Pyramidal Fan,31,32,223058.6184528637,223058.6184528637,CA1 Radiatum Giant,EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,223058.6184528637,223058.61845286374,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LII III Pyramidal Tripolar,31,32,222957.69183759412,222957.69183759412,CA1 Radiatum Giant,EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222957.69183759412,222957.69183759418,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,31,32,223001.4159637535,223001.4159637535,CA1 Radiatum Giant,EC LIII Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,223001.4159637535,223001.41596375356,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,31,32,222758.68625479582,222758.68625479582,CA1 Radiatum Giant,EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222758.68625479582,222758.68625479587,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,31,32,222999.5050939138,222999.5050939138,CA1 Radiatum Giant,EC LIII Stellate -> EC LIII Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222999.5050939138,222999.50509391385,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,31,32,222925.53129916138,222925.53129916138,CA1 Radiatum Giant,EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222925.53129916138,222925.53129916146,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,31,32,222800.26063472958,222800.26063472958,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222800.26063472958,222800.26063472964,30.0
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,31,32,222787.87116496585,222787.87116496585,CA1 Radiatum Giant,EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222787.87116496585,222787.87116496594,30.0
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,31,32,222733.4748220167,222733.4748220167,CA1 Radiatum Giant,LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222733.4748220167,222733.47482201678,30.0
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Multipolar Principal,31,32,222392.20248380917,222392.20248380917,CA1 Radiatum Giant,LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222392.20248380917,222392.20248380923,30.0
maximum_weight_asymmetric_hamiltonian_path,LEC LVI Multipolar Pyramidal,31,32,221997.26081653853,221997.26081653853,CA1 Radiatum Giant,LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,221997.26081653853,221997.2608165386,30.0
maximum_weight_asymmetric_hamiltonian_path,MEC LII III Pyramidal Multiform,31,32,222873.10186593278,222873.10186593278,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222873.10186593278,222873.10186593278,30.0
maximum_weight_asymmetric_hamiltonian_path,MEC LII Oblique Pyramidal,31,32,222838.94807573286,222838.94807573286,CA1 Radiatum Giant,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222838.94807573286,222838.94807573294,30.0
maximum_weight_asymmetric_hamiltonian_path,MEC LII Stellate,31,32,222534.20415766205,222534.20415766205,CA1 Radiatum Giant,MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,222534.20415766205,222534.2041576621,30.0
