method,seed,step,edge_type,sender,receiver,weight
greedy_tree_path,EC LIII Pyramidal Stellate,10,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,EC LIII Pyramidal Stellate,11,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,EC LIII Pyramidal Stellate,12,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
greedy_tree_path,EC LIII Pyramidal Stellate,13,transition,CA2 Pyramidal,DG Mossy,4836.413875657298
greedy_tree_path,EC LIII Pyramidal Stellate,14,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,EC LIII Pyramidal Stellate,15,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
greedy_tree_path,EC LIII Pyramidal Stellate,16,transition,CA3 Pyramidal,CA1 Radiatum Giant,303.66294985857763
greedy_tree_path,EC LIII Stellate,1,transition,EC LIII Stellate,MEC LIII Complex Pyramidal,165.81222907217855
greedy_tree_path,EC LIII Stellate,2,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
greedy_tree_path,EC LIII Stellate,3,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,EC LIII Stellate,4,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,EC LIII Stellate,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
greedy_tree_path,EC LIII Stellate,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
greedy_tree_path,EC LIII Stellate,7,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
greedy_tree_path,EC LIII Stellate,8,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
greedy_tree_path,EC LIII Stellate,9,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
greedy_tree_path,EC LIII Stellate,10,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
greedy_tree_path,EC LIII Stellate,11,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
greedy_tree_path,EC LIII Stellate,12,transition,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,418.9168875087689
greedy_tree_path,EC LIII Stellate,13,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
greedy_tree_path,EC LIII Stellate,14,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
greedy_tree_path,EC LIII Stellate,15,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
greedy_tree_path,EC LIII Stellate,16,transition,MEC LV Superficial Pyramidal,MEC LV Pyramidal,138.477786593687
greedy_tree_path,EC LIII Stellate,17,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
greedy_tree_path,EC LIII Stellate,18,transition,DG Granule,DG Mossy,44908.709978571016
greedy_tree_path,EC LIII Stellate,19,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,EC LIII Stellate,20,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
greedy_tree_path,EC LIII Stellate,21,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
greedy_tree_path,EC LIII Stellate,22,transition,CA2 Pyramidal,CA1 Radiatum Giant,263.0645063940111
greedy_tree_path,EC LIII V Bipolar Pyramidal,1,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
greedy_tree_path,EC LIII V Bipolar Pyramidal,2,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
greedy_tree_path,EC LIII V Bipolar Pyramidal,3,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
greedy_tree_path,EC LIII V Bipolar Pyramidal,4,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
greedy_tree_path,EC LIII V Bipolar Pyramidal,5,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
greedy_tree_path,EC LIII V Bipolar Pyramidal,6,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
greedy_tree_path,EC LIII V Bipolar Pyramidal,7,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
greedy_tree_path,EC LIII V Bipolar Pyramidal,8,transition,LEC LVI Multipolar Pyramidal,EC LV Deep Pyramidal,111.3648716437705
greedy_tree_path,EC LIII V Bipolar Pyramidal,9,transition,EC LV Deep Pyramidal,MEC LV Pyramidal,172.39609835538727
greedy_tree_path,EC LIII V Bipolar Pyramidal,10,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
greedy_tree_path,EC LIII V Bipolar Pyramidal,11,transition,DG Granule,DG Mossy,44908.709978571016
greedy_tree_path,EC LIII V Bipolar Pyramidal,12,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,EC LIII V Bipolar Pyramidal,13,transition,DG Hilar Ectopic Granule,CA3c Pyramidal,0.0550567880071112
greedy_tree_path,EC LIII V Bipolar Pyramidal,14,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
greedy_tree_path,EC LIII V Bipolar Pyramidal,15,transition,CA2 Pyramidal,CA3 Pyramidal,1188.4585744965177
greedy_tree_path,EC LIII V Bipolar Pyramidal,16,transition,CA3 Pyramidal,CA3 Granule,3063.7033025481774
greedy_tree_path,EC LIV VI Deep Multipolar Principal,1,transition,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,2582.023382309931
greedy_tree_path,EC LIV VI Deep Multipolar Principal,2,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
greedy_tree_path,EC LIV VI Deep Multipolar Principal,3,transition,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,608.8907703194651
greedy_tree_path,EC LIV VI Deep Multipolar Principal,4,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
greedy_tree_path,EC LIV VI Deep Multipolar Principal,5,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
greedy_tree_path,EC LIV VI Deep Multipolar Principal,6,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
greedy_tree_path,EC LIV VI Deep Multipolar Principal,7,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
greedy_tree_path,EC LIV VI Deep Multipolar Principal,8,transition,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,5659.759259805604
greedy_tree_path,EC LIV VI Deep Multipolar Principal,9,transition,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,1055.6037252397975
greedy_tree_path,EC LIV VI Deep Multipolar Principal,10,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
greedy_tree_path,EC LIV VI Deep Multipolar Principal,11,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,EC LIV VI Deep Multipolar Principal,12,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,EC LIV VI Deep Multipolar Principal,13,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
greedy_tree_path,EC LIV VI Deep Multipolar Principal,14,transition,CA2 Pyramidal,DG Mossy,4836.413875657298
greedy_tree_path,EC LIV VI Deep Multipolar Principal,15,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,EC LIV VI Deep Multipolar Principal,16,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
greedy_tree_path,EC LIV VI Deep Multipolar Principal,17,transition,CA3 Pyramidal,CA1 Radiatum Giant,303.66294985857763
greedy_tree_path,EC LV Deep Pyramidal,1,transition,EC LV Deep Pyramidal,MEC LV VI Pyramidal Polymorphic,633.5577406795122
greedy_tree_path,EC LV Deep Pyramidal,2,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
greedy_tree_path,EC LV Deep Pyramidal,3,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
greedy_tree_path,EC LV Deep Pyramidal,4,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
greedy_tree_path,EC LV Deep Pyramidal,5,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
greedy_tree_path,EC LV Deep Pyramidal,6,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
greedy_tree_path,EC LV Deep Pyramidal,7,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
greedy_tree_path,EC LV Deep Pyramidal,8,transition,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,5659.759259805604
greedy_tree_path,EC LV Deep Pyramidal,9,transition,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,1055.6037252397975
greedy_tree_path,EC LV Deep Pyramidal,10,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
greedy_tree_path,EC LV Deep Pyramidal,11,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,EC LV Deep Pyramidal,12,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,EC LV Deep Pyramidal,13,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
greedy_tree_path,EC LV Deep Pyramidal,14,transition,CA2 Pyramidal,DG Mossy,4836.413875657298
greedy_tree_path,EC LV Deep Pyramidal,15,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,EC LV Deep Pyramidal,16,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
greedy_tree_path,EC LV Deep Pyramidal,17,transition,CA3 Pyramidal,CA1 Radiatum Giant,303.66294985857763
greedy_tree_path,LEC LIII Complex Pyramidal,1,transition,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,814.9191961799069
greedy_tree_path,LEC LIII Complex Pyramidal,2,transition,LEC LIII Multipolar Principal,EC LI II Multipolar Pyramidal,539.4518276519966
greedy_tree_path,LEC LIII Complex Pyramidal,3,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
greedy_tree_path,LEC LIII Complex Pyramidal,4,transition,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,861.1914192115519
greedy_tree_path,LEC LIII Complex Pyramidal,5,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
greedy_tree_path,LEC LIII Complex Pyramidal,6,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,LEC LIII Complex Pyramidal,7,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,LEC LIII Complex Pyramidal,8,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
greedy_tree_path,LEC LIII Complex Pyramidal,9,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
greedy_tree_path,LEC LIII Complex Pyramidal,10,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
greedy_tree_path,LEC LIII Complex Pyramidal,11,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
greedy_tree_path,LEC LIII Complex Pyramidal,12,transition,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,138.9942025493572
greedy_tree_path,LEC LIII Complex Pyramidal,13,transition,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,389.79456390732304
greedy_tree_path,LEC LIII Complex Pyramidal,14,transition,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,8.28772603741471
greedy_tree_path,LEC LIII Multipolar Principal,1,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
greedy_tree_path,LEC LIII Multipolar Principal,2,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
greedy_tree_path,LEC LIII Multipolar Principal,3,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
greedy_tree_path,LEC LIII Multipolar Principal,4,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
greedy_tree_path,LEC LIII Multipolar Principal,5,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
greedy_tree_path,LEC LIII Multipolar Principal,6,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
greedy_tree_path,LEC LIII Multipolar Principal,7,transition,LEC LVI Multipolar Pyramidal,EC LV Deep Pyramidal,111.3648716437705
greedy_tree_path,LEC LIII Multipolar Principal,8,transition,EC LV Deep Pyramidal,EC LIII V Bipolar Pyramidal,180.4005489546849
greedy_tree_path,LEC LIII Multipolar Principal,9,transition,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,1055.6037252397975
greedy_tree_path,LEC LIII Multipolar Principal,10,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
greedy_tree_path,LEC LIII Multipolar Principal,11,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,LEC LIII Multipolar Principal,12,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,LEC LIII Multipolar Principal,13,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
greedy_tree_path,LEC LIII Multipolar Principal,14,transition,CA2 Pyramidal,DG Mossy,4836.413875657298
greedy_tree_path,LEC LIII Multipolar Principal,15,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,LEC LIII Multipolar Principal,16,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
greedy_tree_path,LEC LIII Multipolar Principal,17,transition,CA3 Pyramidal,CA1 Radiatum Giant,303.66294985857763
greedy_tree_path,LEC LVI Multipolar Pyramidal,1,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
greedy_tree_path,LEC LVI Multipolar Pyramidal,2,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
greedy_tree_path,LEC LVI Multipolar Pyramidal,3,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
greedy_tree_path,LEC LVI Multipolar Pyramidal,4,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
greedy_tree_path,LEC LVI Multipolar Pyramidal,5,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
greedy_tree_path,LEC LVI Multipolar Pyramidal,6,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
greedy_tree_path,LEC LVI Multipolar Pyramidal,7,transition,EC LIV VI Deep Multipolar Principal,MEC LIII Complex Pyramidal,1427.516326568439
greedy_tree_path,LEC LVI Multipolar Pyramidal,8,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
greedy_tree_path,LEC LVI Multipolar Pyramidal,9,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,LEC LVI Multipolar Pyramidal,10,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,LEC LVI Multipolar Pyramidal,11,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
greedy_tree_path,LEC LVI Multipolar Pyramidal,12,transition,CA2 Pyramidal,DG Mossy,4836.413875657298
greedy_tree_path,LEC LVI Multipolar Pyramidal,13,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,LEC LVI Multipolar Pyramidal,14,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
greedy_tree_path,LEC LVI Multipolar Pyramidal,15,transition,CA3 Pyramidal,CA1 Radiatum Giant,303.66294985857763
greedy_tree_path,MEC LII III Pyramidal Multiform,1,transition,MEC LII III Pyramidal Multiform,MEC LV VI Pyramidal Polymorphic,1304.0113874450217
greedy_tree_path,MEC LII III Pyramidal Multiform,2,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
greedy_tree_path,MEC LII III Pyramidal Multiform,3,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
greedy_tree_path,MEC LII III Pyramidal Multiform,4,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
greedy_tree_path,MEC LII III Pyramidal Multiform,5,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
greedy_tree_path,MEC LII III Pyramidal Multiform,6,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
greedy_tree_path,MEC LII III Pyramidal Multiform,7,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
greedy_tree_path,MEC LII III Pyramidal Multiform,8,transition,CA1 Pyramidal,EC LV Deep Pyramidal,6927.87660371489
greedy_tree_path,MEC LII III Pyramidal Multiform,9,transition,EC LV Deep Pyramidal,EC LIII V Bipolar Pyramidal,180.4005489546849
greedy_tree_path,MEC LII III Pyramidal Multiform,10,transition,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,1055.6037252397975
greedy_tree_path,MEC LII III Pyramidal Multiform,11,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
greedy_tree_path,MEC LII III Pyramidal Multiform,12,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,MEC LII III Pyramidal Multiform,13,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,MEC LII III Pyramidal Multiform,14,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
greedy_tree_path,MEC LII III Pyramidal Multiform,15,transition,CA2 Pyramidal,DG Mossy,4836.413875657298
greedy_tree_path,MEC LII III Pyramidal Multiform,16,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,MEC LII III Pyramidal Multiform,17,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
greedy_tree_path,MEC LII III Pyramidal Multiform,18,transition,CA3 Pyramidal,CA1 Radiatum Giant,303.66294985857763
greedy_tree_path,MEC LII Oblique Pyramidal,1,transition,MEC LII Oblique Pyramidal,MEC LIII Complex Pyramidal,455.4398944649327
greedy_tree_path,MEC LII Oblique Pyramidal,2,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
greedy_tree_path,MEC LII Oblique Pyramidal,3,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,MEC LII Oblique Pyramidal,4,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,MEC LII Oblique Pyramidal,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
greedy_tree_path,MEC LII Oblique Pyramidal,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
greedy_tree_path,MEC LII Oblique Pyramidal,7,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
greedy_tree_path,MEC LII Oblique Pyramidal,8,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
greedy_tree_path,MEC LII Oblique Pyramidal,9,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
greedy_tree_path,MEC LII Oblique Pyramidal,10,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
greedy_tree_path,MEC LII Oblique Pyramidal,11,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
greedy_tree_path,MEC LII Oblique Pyramidal,12,transition,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,418.9168875087689
greedy_tree_path,MEC LII Oblique Pyramidal,13,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
greedy_tree_path,MEC LII Oblique Pyramidal,14,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
greedy_tree_path,MEC LII Oblique Pyramidal,15,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
greedy_tree_path,MEC LII Oblique Pyramidal,16,transition,MEC LV Superficial Pyramidal,MEC LV Pyramidal,138.477786593687
greedy_tree_path,MEC LII Oblique Pyramidal,17,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
greedy_tree_path,MEC LII Oblique Pyramidal,18,transition,DG Granule,DG Mossy,44908.709978571016
greedy_tree_path,MEC LII Oblique Pyramidal,19,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
greedy_tree_path,MEC LII Oblique Pyramidal,20,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
greedy_tree_path,MEC LII Oblique Pyramidal,21,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
greedy_tree_path,MEC LII Oblique Pyramidal,22,transition,CA2 Pyramidal,CA1 Radiatum Giant,263.0645063940111
greedy_tree_path,MEC LII Stellate,1,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
greedy_tree_path,MEC LII Stellate,2,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
greedy_tree_path,MEC LII Stellate,3,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
greedy_tree_path,MEC LII Stellate,4,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
