sender,receiver,inhibitory_weight,is_self_connection,baseline_terminal_peak,ablated_terminal_peak,delta_terminal_peak
CA1 R Receiving Apical Targeting,CA1 Axo Axonic,0.0010223065585255428,False,0.0008288548062565291,0.0008288551561195418,3.4986301269274156e-10
CA1 Ivy,CA1 Oriens Alveus,0.008436074730249554,False,0.0008288548062565291,0.0008288551123013991,3.060448700020757e-10
CA1 Back Projection,CA1 Horizontal Axo Axonic,0.007571623201508264,False,0.0008288548062565291,0.0008288551032861459,2.970296168313541e-10
CA1 Schaffer Collateral Associated,CA1 SO SO,0.003160565732491014,False,0.0008288548062565291,0.0008288551006126421,2.943561130518829e-10
CA2 Bistratified,CA1 Horizontal Basket,0.00023894603630693323,False,0.0008288548062565291,0.0008288550926258659,2.863693368809067e-10
CA2 Bistratified,CA1 Basket,0.0001031666217852807,False,0.0008288548062565291,0.0008288550901246235,2.8386809439520655e-10
DG MOLAX,DG Neurogliaform,0.0007435792470642693,False,0.0008288548062565291,0.0008288550873423176,2.8108578854248167e-10
DG Total Molecular Layer,DG Neurogliaform,0.0007795934903259178,False,0.0008288548062565291,0.0008288550819254503,2.7566892128391696e-10
CA1 Radial Trilaminar,CA1 Horizontal Basket,0.0008097093034685754,False,0.0008288548062565291,0.000828855063986231,2.577297019464714e-10
CA1 Schaffer Collateral Associated,CA1 Axo Axonic,0.004277350575832745,False,0.0008288548062565291,0.0008288550452867506,2.390302215058218e-10
DG HIPP,DG Neurogliaform,0.002158412854427895,False,0.0008288548062565291,0.0008288550403572486,2.3410071949524214e-10
CA3 Trilaminar,CA1 Horizontal Basket,0.008897189752063932,False,0.0008288548062565291,0.0008288550326494362,2.2639290713378363e-10
CA1 Quadrilaminar,CA1 Basket CCK+,7.37873809215657e-05,False,0.0008288548062565291,0.0008288550183219931,2.12065464039006e-10
CA1 Bistratified,CA1 Axo Axonic,0.00484056856444112,False,0.0008288548062565291,0.0008288550132636659,2.0700713680103094e-10
CA1 Oriens Alveus,CA1 Horizontal Axo Axonic,0.00302098346786088,False,0.0008288548062565291,0.0008288550073972775,2.01140748479732e-10
CA1 SO SO,CA1 Horizontal Axo Axonic,0.00417408976122898,False,0.0008288548062565291,0.0008288550037774926,1.9752096356087656e-10
CA3 Mossy Fiber Associated ORDEN,DG Mossy,6.0350820662969936e-05,False,0.0008288548062565291,0.0008288550015901821,1.9533365300684197e-10
CA1 Ivy,CA1 SO SO,0.0060565476908587415,False,0.0008288548062565291,0.0008288549755172404,1.6926071134959475e-10
CA1 Oriens Bistratified,CA1 Basket CCK+,0.0011036059622729108,False,0.0008288548062565291,0.0008288549653070387,1.5905050963337802e-10
CA1 Quadrilaminar,CA1 Trilaminar,0.00012231180723065355,False,0.0008288548062565291,0.0008288549647125931,1.584560640251892e-10
CA1 Neurogliaform,CA1 Axo Axonic,0.0014812403249862506,False,0.0008288548062565291,0.0008288549597928544,1.5353632536359296e-10
CA1 Bistratified,CA1 Horizontal Axo Axonic,0.006768355196826573,False,0.0008288548062565291,0.0008288549518049354,1.4554840633510674e-10
CA1 O LMR,CA1 Oriens Alveus,0.0020975481840396003,False,0.0008288548062565291,0.0008288549490007248,1.4274419569536984e-10
CA1 Oriens Alveus,CA1 Axo Axonic,0.0010577226556104324,False,0.0008288548062565291,0.0008288549462230918,1.3996656275400837e-10
CA1 Quadrilaminar,CA1 Basket,7.828624364811015e-05,False,0.0008288548062565291,0.0008288549436640442,1.374075151621204e-10
CA1 O LM,CA1 Oriens Alveus,0.0017161917216778127,False,0.0008288548062565291,0.0008288549328617633,1.2660523421737652e-10
CA1 Oriens Bistratified,CA1 Basket,0.0014424567355398464,False,0.0008288548062565291,0.00082885493217614,1.2591961089276904e-10
CA1 OR LM,CA1 Axo Axonic,0.0007123715276483649,False,0.0008288548062565291,0.0008288549307823662,1.2452583712449505e-10
CA1 Recurrent O LM,CA1 Oriens Alveus,0.0010820897894907755,False,0.0008288548062565291,0.0008288549148150421,1.085585130903427e-10
CA1 Neurogliaform Projecting,CA1 Basket CCK+,0.0002093196803875993,False,0.0008288548062565291,0.0008288549136096526,1.0735312356950633e-10
CA1 LMR,CA1 Axo Axonic,0.00042280043622521207,False,0.0008288548062565291,0.0008288549039492281,9.769269909091355e-11
DG HIPROM,DG Mossy,1.473868481331076e-05,False,0.0008288548062565291,0.0008288548954029156,8.914638656171842e-11
CA1 SO SO,CA1 Axo Axonic,0.0008637405485442898,False,0.0008288548062565291,0.0008288548874025865,8.114605742990527e-11
CA1 Perforant Path Associated QuadD,CA1 Axo Axonic,0.00012398148264280385,False,0.0008288548062565291,0.0008288548859948475,7.973831848712837e-11
CA3 Spiny Lucidum,DG Semilunar Granule,7.459778217759555e-05,False,0.0008288548062565291,0.0008288548799701288,7.371359978577269e-11
CA1 Schaffer Collateral Associated,CA1 Horizontal Axo Axonic,0.0025319742541392706,False,0.0008288548062565291,0.0008288548774236367,7.116710768872297e-11
CA1 Radial Trilaminar,CA1 Oriens Alveus,0.0009231490744342447,False,0.0008288548062565291,0.0008288548670361126,6.077958351457385e-11
DG Total Molecular Layer,DG Hilar Ectopic Granule,0.010108101129024138,False,0.0008288548062565291,0.0008288548653041039,5.904757488083695e-11
CA1 Neurogliaform Projecting,CA1 Basket,0.00018668121718119177,False,0.0008288548062565291,0.0008288548648781686,5.862163955216299e-11
CA1 Radiatum,CA1 Oriens Alveus,0.00040158454708210967,False,0.0008288548062565291,0.0008288548630770368,5.6820507717339486e-11
CA1 Oriens Bistratified,CA1 Horizontal Basket,0.001383233652043102,False,0.0008288548062565291,0.0008288548605693297,5.431280067618588e-11
DG MOPP,DG Semilunar Granule,2.4391242806478283e-05,False,0.0008288548062565291,0.0008288548475623982,4.1305869098381964e-11
CA1 Ivy,CA1 Horizontal Axo Axonic,0.007423736049903473,False,0.0008288548062565291,0.0008288548463624433,4.010591424935539e-11
CA1 Horizontal Basket,CA1 Axo Axonic,0.00975880578570167,False,0.0008288548062565291,0.0008288548457666123,3.9510083247630556e-11
CA1 Ivy,CA1 Axo Axonic,0.003514133880980006,False,0.0008288548062565291,0.0008288548439979511,3.774142207525061e-11
CA1 Recurrent O LM,CA1 SO SO,0.0004680040514796248,False,0.0008288548062565291,0.0008288548438585159,3.7601986845395285e-11
CA1 Back Projection,DG Hilar Ectopic Granule,0.002123468641173902,False,0.0008288548062565291,0.0008288548406593951,3.440286608109161e-11
CA1 Neurogliaform Projecting,DG Semilunar Granule,6.971789369308727e-06,False,0.0008288548062565291,0.0008288548384803291,3.222380001721703e-11
CA1 Radial Trilaminar,CA1 SO SO,0.000593640517792253,False,0.0008288548062565291,0.0008288548379334047,3.167687564076954e-11
CA1 Quadrilaminar,CA1 Horizontal Basket,3.796603566753491e-05,False,0.0008288548062565291,0.000828854835401064,2.914453498415598e-11
DG HIPROM,DG Semilunar Granule,1.3281477212725841e-06,False,0.0008288548062565291,0.000828854833323564,2.7067034919815713e-11
CA1 O LMR,CA1 Axo Axonic,0.0009568329088469038,False,0.0008288548062565291,0.0008288548324821821,2.6225653051124842e-11
DG MOLAX,DG Hilar Ectopic Granule,0.003983206904186812,False,0.0008288548062565291,0.000828854831312574,2.505604491248592e-11
CA1 O LM,CA1 Axo Axonic,0.0008003695040356645,False,0.0008288548062565291,0.0008288548310192044,2.476267530870241e-11
CA3 Trilaminar,CA1 Oriens Alveus,0.006055014277317788,False,0.0008288548062565291,0.0008288548310073365,2.4750807414881948e-11
CA1 Schaffer Collateral Associated,CA1 Ivy,0.00339056919540446,False,0.0008288548062565291,0.0008288548295867353,2.3330206256472197e-11
CA1 Perforant Path Associated,DG Hilar Ectopic Granule,0.0004517447542314934,False,0.0008288548062565291,0.0008288548286810894,2.2424560363991375e-11
CA2 Bistratified,CA1 SO SO,0.00013128613690228995,False,0.0008288548062565291,0.0008288548286792304,2.242270139094643e-11
CA1 R Receiving Apical Targeting,CA1 Ivy,0.00032528145900249445,False,0.0008288548062565291,0.0008288548251327623,1.8876233258760533e-11
CA1 Recurrent O LM,CA1 Axo Axonic,0.00047313655446187206,False,0.0008288548062565291,0.0008288548238637884,1.760725929205592e-11
CA3 Trilaminar,CA1 SO SO,0.00476250962987461,False,0.0008288548062565291,0.0008288548230395416,1.678301258817988e-11
DG Axo Axonic,DG Hilar Ectopic Granule,0.0003316038453756816,False,0.0008288548062565291,0.0008288548210535822,1.479705312272539e-11
CA1 Oriens Bistratified,CA1 Oriens Alveus,0.001246476729950691,False,0.0008288548062565291,0.0008288548198790641,1.362253506612815e-11
CA3 Mossy Fiber Associated,CA3 Granule,7.861199007617581e-05,False,0.0008288548062565291,0.0008288548190155544,1.275902539003837e-11
CA2 Bistratified,CA1 Oriens Alveus,6.248099685369602e-05,False,0.0008288548062565291,0.0008288548186973373,1.244080825770627e-11
CA1 Radiatum,CA1 Axo Axonic,0.00016523621521580893,False,0.0008288548062565291,0.0008288548183267372,1.2070208114250969e-11
CA1 Quadrilaminar,CA1 Oriens Alveus,7.876952469992868e-05,False,0.0008288548062565291,0.0008288548176030108,1.134648169691388e-11
CA1 Radial Trilaminar,CA1 Axo Axonic,0.00040114093102070126,False,0.0008288548062565291,0.0008288548167021349,1.0445605860311125e-11
CA1 Recurrent O LM,CA1 Horizontal Axo Axonic,0.0005120182627451361,False,0.0008288548062565291,0.0008288548157880603,9.531531271721183e-12
CA1 Oriens Bistratified,CA1 SO SO,0.0010220486784826449,False,0.0008288548062565291,0.0008288548148872759,8.630746833361569e-12
DG HIPP,DG Hilar Ectopic Granule,0.0048288265083668794,False,0.0008288548062565291,0.000828854814691312,8.434782928536111e-12
CA1 Radial Trilaminar,CA1 Horizontal Axo Axonic,0.0005609717089401266,False,0.0008288548062565291,0.0008288548136235517,7.367022681996349e-12
CA1 LMR,CA1 Ivy,0.00016002787590533018,False,0.0008288548062565291,0.0008288548127635488,6.5070197494132564e-12
CA3 Trilaminar,CA3 Granule,0.0006951699993233513,False,0.0008288548062565291,0.0008288548125884072,6.331878164150817e-12
CA3 Trilaminar,CA1 Horizontal Axo Axonic,0.005011541606737416,False,0.0008288548062565291,0.000828854811614681,5.358151964653113e-12
CA3 Trilaminar,CA1 Axo Axonic,0.0025031909375349023,False,0.0008288548062565291,0.0008288548115926997,5.336170632967707e-12
DG Neurogliaform,DG Semilunar Granule,9.804563247561186e-06,False,0.0008288548062565291,0.0008288548115667365,5.310207460383631e-12
CA1 Neurogliaform Projecting,CA1 Oriens Alveus,0.00022313545996415518,False,0.0008288548062565291,0.0008288548111614524,4.9049233641698664e-12
CA1 Quadrilaminar,CA1 SO SO,2.9760940032131427e-05,False,0.0008288548062565291,0.0008288548097186223,3.462093242298514e-12
CA2 Bistratified,CA1 Horizontal Axo Axonic,5.455461095520702e-05,False,0.0008288548062565291,0.0008288548090675852,2.81105618383376e-12
CA2 Bistratified,CA1 Axo Axonic,2.4398289402221015e-05,False,0.0008288548062565291,0.0008288548086707684,2.414239381326455e-12
CA3 Mossy Fiber Associated,DG Hilar Ectopic Granule,0.0007019564467116185,False,0.0008288548062565291,0.0008288548084397393,2.183210209838471e-12
CA1 Quadrilaminar,CA1 Axo Axonic,3.377373000995394e-05,False,0.0008288548062565291,0.0008288548083781466,2.1216175517813074e-12
DG HICAP,DG Hilar Ectopic Granule,0.00014575579333946494,False,0.0008288548062565291,0.0008288548080595946,1.8030655093981274e-12
CA3 Spiny Lucidum,CA3 Granule,0.00015599004053273955,False,0.0008288548062565291,0.0008288548080442029,1.7876738500968714e-12
CA1 Oriens Bistratified,CA1 Axo Axonic,0.0004979178827657786,False,0.0008288548062565291,0.0008288548078385028,1.5819737013422763e-12
CA3 Trilaminar,CA1 Ivy,0.002152241240800911,False,0.0008288548062565291,0.0008288548078260084,1.5694793555065534e-12
DG MOPP,DG Neurogliaform,6.647913126828984e-05,False,0.0008288548062565291,0.0008288548077648833,1.5083542054261656e-12
CA1 Radiatum,CA1 Ivy,0.00010120124519962326,False,0.0008288548062565291,0.0008288548075847876,1.3282585751769882e-12
CA1 Neurogliaform Projecting,CA1 Axo Axonic,0.00011152882876056111,False,0.0008288548062565291,0.0008288548075046544,1.2481253010288018e-12
CA3 Spiny Lucidum,DG Neurogliaform,7.748413672771709e-05,False,0.0008288548062565291,0.0008288548072416811,9.851520640924427e-13
CA1 Oriens Bistratified,CA1 Horizontal Axo Axonic,0.0005560505167342364,False,0.0008288548062565291,0.0008288548070967226,8.401935831098273e-13
CA1 Neurogliaform Projecting,DG Neurogliaform,1.1625661523878783e-05,False,0.0008288548062565291,0.0008288548070101497,7.536206901581632e-13
CA1 Quadrilaminar,CA1 Horizontal Axo Axonic,1.901586272387179e-05,False,0.0008288548062565291,0.0008288548068456778,5.891487384751537e-13
CA3 Lucidum ORAX,CA3 Granule,1.7383666025546363e-06,False,0.0008288548062565291,0.000828854806619904,3.6337491175764125e-13
DG HIPROM,DG Neurogliaform,1.4219281472175041e-06,False,0.0008288548062565291,0.0008288548065732905,3.167614824953202e-13
DG HIPROM,CA3 Granule,6.271288514367188e-07,False,0.0008288548062565291,0.0008288548064631308,2.0660177128123403e-13
DG MOPP,DG Hilar Ectopic Granule,0.00015748839246564707,False,0.0008288548062565291,0.0008288548063570105,1.0048147210117708e-13
DG HIPROM,DG Hilar Ectopic Granule,2.0573388244970072e-05,False,0.0008288548062565291,0.000828854806301086,4.455691458155053e-14
CA3 Spiny Lucidum,DG Hilar Ectopic Granule,0.00041777880250912133,False,0.0008288548062565291,0.0008288548062584962,1.9671764217576992e-15
CA3 Mossy Fiber Associated ORDEN,DG Hilar Ectopic Granule,3.5855538082799524e-05,False,0.0008288548062565291,0.0008288548062540674,-2.461681032628338e-15
CA1 Neurogliaform Projecting,DG Hilar Ectopic Granule,4.695618851460663e-05,False,0.0008288548062565291,0.0008288548062509364,-5.5926400663319775e-15
DG Neurogliaform,CA1 Neurogliaform Projecting,3.4362847770648984e-05,False,0.0008288548062565291,0.000828854806224407,-3.2122091445097034e-14
DG Neurogliaform,DG MOPP,8.181952264167343e-06,False,0.0008288548062565291,0.000828854806216305,-4.022400901942946e-14
CA3 Spiny Lucidum,DG HIPROM,5.085566401468482e-05,False,0.0008288548062565291,0.0008288548062138984,-4.263061258169554e-14
DG Neurogliaform,DG Hilar Ectopic Granule,6.58661818604052e-05,False,0.0008288548062565291,0.0008288548061970147,-5.951435091272606e-14
DG Neurogliaform,DG Neurogliaform,3.6306957011923855e-06,True,0.0008288548062565291,0.0008288548061399452,-1.165838259264973e-13
DG HIPROM,DG MOPP,2.292606032740987e-06,False,0.0008288548062565291,0.000828854806106402,-1.5012708957928833e-13
DG Neurogliaform,DG HICAP,0.00018272115560536323,False,0.0008288548062565291,0.0008288548060478863,-2.08642781870938e-13
CA1 Neurogliaform Projecting,DG MOPP,1.6492927087507326e-05,False,0.0008288548062565291,0.0008288548060304509,-2.2607816226732913e-13
CA2 Bistratified,CA1 Ivy,1.1611102566407203e-05,False,0.0008288548062565291,0.0008288548060109187,-2.4561038966530724e-13
DG HIPROM,CA1 Neurogliaform Projecting,3.829029557138103e-06,False,0.0008288548062565291,0.0008288548059381857,-3.1834333346497656e-13
DG MOPP,DG MOPP,9.098333042134504e-05,True,0.0008288548062565291,0.0008288548058869458,-3.6958327023772775e-13
CA3 Mossy Fiber Associated ORDEN,DG HIPROM,3.9876007732639205e-05,False,0.0008288548062565291,0.0008288548058863755,-3.701535605804551e-13
CA1 Neurogliaform Projecting,CA1 Quadrilaminar,0.00014336716954362202,False,0.0008288548062565291,0.0008288548058688189,-3.8771015477973014e-13
CA1 Quadrilaminar,CA1 Neurogliaform Projecting,4.071032837964097e-06,False,0.0008288548062565291,0.0008288548058393762,-4.1715285739596375e-13
CA1 Quadrilaminar,CA1 Oriens Bistratified,1.1183113972886204e-06,False,0.0008288548062565291,0.0008288548058300756,-4.2645346889219615e-13
CA3 Spiny Lucidum,DG MOPP,0.00017437612585928161,False,0.0008288548062565291,0.0008288548057968572,-4.596719055741105e-13
CA1 Neurogliaform Projecting,CA1 Radiatum Giant,4.1378647318003156e-06,False,0.0008288548062565291,0.0008288548057733493,-4.831797939183757e-13
CA3 Spiny Lucidum,CA1 Neurogliaform Projecting,0.00018542200804205742,False,0.0008288548062565291,0.000828854805717343,-5.391861002818077e-13
DG HIPROM,DG HIPROM,3.6763320759529174e-05,True,0.0008288548062565291,0.0008288548056608562,-5.95672816627868e-13
CA2 Bistratified,CA1 Radiatum Giant,6.28138609410948e-07,False,0.0008288548062565291,0.0008288548056505111,-6.060179484970729e-13
CA3 Trilaminar,CA1 Radiatum Giant,2.6833579816756953e-05,False,0.0008288548062565291,0.0008288548056442424,-6.122866970381668e-13
DG HIPROM,CA3 Lucidum ORAX,3.788518689731922e-05,False,0.0008288548062565291,0.0008288548055055133,-7.510157860185496e-13
CA3 Lucidum ORAX,CA3 Lucidum ORAX,5.587522815072717e-05,True,0.0008288548062565291,0.0008288548054376255,-8.189035387295984e-13
CA1 Neurogliaform Projecting,CA1 Radial Trilaminar,0.00020299192515566125,False,0.0008288548062565291,0.0008288548054048868,-8.51642215950188e-13
CA1 Neurogliaform Projecting,CA1 Neurogliaform Projecting,7.416786804461103e-05,True,0.0008288548062565291,0.0008288548053441805,-9.123485387313446e-13
CA2 SP SR,CA2 SP SR,0.0001292333740953052,True,0.0008288548062565291,0.0008288548053381031,-9.184259255889948e-13
DG MOPP,CA1 Neurogliaform Projecting,0.00019754003510686523,False,0.0008288548062565291,0.0008288548052943641,-9.621649180516223e-13
CA2 Bistratified,CA1 Oriens Bistratified,4.004897738995721e-06,False,0.0008288548062565291,0.0008288548052633023,-9.932267681922458e-13
CA1 Oriens Bistratified,CA1 Oriens Bistratified,3.582267088499708e-05,True,0.0008288548062565291,0.0008288548051883484,-1.0681807001422516e-12
CA3 Trilaminar,CA1 Oriens Bistratified,0.0002899134960708012,False,0.0008288548062565291,0.0008288548051506897,-1.1058393784013631e-12
CA1 Quadrilaminar,CA1 Quadrilaminar,5.700188078934023e-05,True,0.0008288548062565291,0.0008288548051425317,-1.113997349228013e-12
CA2 Bistratified,CA1 Quadrilaminar,6.202216577573577e-05,False,0.0008288548062565291,0.0008288548050921061,-1.1644229417490104e-12
CA1 Quadrilaminar,CA1 Recurrent O LM,5.190375419718965e-06,False,0.0008288548062565291,0.0008288548049890943,-1.2674347248803342e-12
DG Neurogliaform,DG Axo Axonic,0.0004999138852798825,False,0.0008288548062565291,0.0008288548049516086,-1.3049204728929342e-12
CA1 Radial Trilaminar,CA1 Radiatum Giant,5.815792477128711e-06,False,0.0008288548062565291,0.0008288548048190758,-1.437453238037345e-12
CA3 Trilaminar,CA1 Quadrilaminar,0.0043002900964843275,False,0.0008288548062565291,0.0008288548046576203,-1.5989087224360654e-12
CA1 Neurogliaform Projecting,DG HICAP,0.00019024889298336223,False,0.0008288548062565291,0.0008288548046420327,-1.6144964054901068e-12
CA3 Spiny Lucidum,CA3 Spiny Lucidum,6.928232579335119e-05,True,0.0008288548062565291,0.0008288548044728737,-1.7836553631647711e-12
CA1 Oriens Bistratified,CA1 Quadrilaminar,0.0009053656173071334,False,0.0008288548062565291,0.0008288548044249464,-1.83158262861971e-12
CA3 Lucidum ORAX,CA3 Axo Axonic,2.6830135718493554e-05,False,0.0008288548062565291,0.0008288548044014299,-1.855099190581355e-12
DG Neurogliaform,DG Total Molecular Layer,5.4562121904867837e-05,False,0.0008288548062565291,0.0008288548043267028,-1.929826307436877e-12
DG HIPROM,CA3 Axo Axonic,2.564134390525624e-05,False,0.0008288548062565291,0.0008288548042790856,-1.9774434910704852e-12
CA1 Quadrilaminar,CA1 Ivy,1.9367444018530605e-05,False,0.0008288548062565291,0.0008288548040745816,-2.181947439568177e-12
CA3 Mossy Fiber Associated ORDEN,DG HICAP,0.00011290568714338926,False,0.0008288548062565291,0.000828854803747071,-2.5094580276621703e-12
CA3 Spiny Lucidum,CA3 Axo Axonic,0.0006578397850208586,False,0.0008288548062565291,0.0008288548036624566,-2.5940724178094565e-12
CA3 Lucidum ORAX,CA3 Spiny Lucidum,6.263580265513935e-06,False,0.0008288548062565291,0.0008288548036392777,-2.6172513592145896e-12
DG MOPP,DG HICAP,0.0008167669075175451,False,0.0008288548062565291,0.0008288548035165814,-2.7399477001491257e-12
CA2 Bistratified,CA1 Radial Trilaminar,7.253362828203919e-05,False,0.0008288548062565291,0.000828854803342359,-2.914170098809732e-12
CA3 Spiny Lucidum,CA3 Lucidum ORAX,0.0036489723975810574,False,0.0008288548062565291,0.0008288548032726937,-2.9838354009825707e-12
CA1 Quadrilaminar,CA1 O LM,4.889109088716257e-06,False,0.0008288548062565291,0.0008288548030736392,-3.1828898241006987e-12
CA3 Spiny Lucidum,DG HICAP,0.0017547823583645614,False,0.0008288548062565291,0.0008288548028113466,-3.4451825073333886e-12
CA3 Trilaminar,CA1 Recurrent O LM,0.000810834846266019,False,0.0008288548062565291,0.0008288548027000781,-3.5564509236890585e-12
CA1 Radiatum,CA1 Quadrilaminar,0.0002545498209588973,False,0.0008288548062565291,0.0008288548026939852,-3.5625438146377753e-12
CA3 Trilaminar,CA1 Radiatum,0.001174176743550026,False,0.0008288548062565291,0.0008288548026385632,-3.6179658444504548e-12
DG Neurogliaform,DG Basket,8.18059082377607e-05,False,0.0008288548062565291,0.0008288548025865963,-3.6699327387798575e-12
CA1 Radial Trilaminar,CA1 Oriens Bistratified,3.1663138253701156e-05,False,0.0008288548062565291,0.0008288548024324906,-3.824038416651299e-12
CA2 Bistratified,CA1 Radiatum,2.384248830696795e-05,False,0.0008288548062565291,0.000828854802394616,-3.861913067983169e-12
CA1 Neurogliaform Projecting,CA1 Schaffer Collateral Associated,4.694692522670961e-05,False,0.0008288548062565291,0.0008288548021338443,-4.122684723988079e-12
DG HIPROM,CA3 Spiny Lucidum,8.053237772008878e-06,False,0.0008288548062565291,0.0008288548021196787,-4.136850367472689e-12
CA1 Quadrilaminar,CA1 Radial Trilaminar,8.83091424317791e-05,False,0.0008288548062565291,0.0008288548020146332,-4.241895897039161e-12
DG Neurogliaform,DG MOLAX,0.0001473875267947515,False,0.0008288548062565291,0.0008288548019986064,-4.257922681973059e-12
CA1 Quadrilaminar,CA1 Radiatum,3.0501228535631013e-05,False,0.0008288548062565291,0.0008288548019287722,-4.327756902844371e-12
CA3 Trilaminar,CA1 Radial Trilaminar,0.006779473543893811,False,0.0008288548062565291,0.0008288548018707763,-4.385752720194314e-12
CA1 Oriens Bistratified,CA1 Recurrent O LM,0.00018082045026300914,False,0.0008288548062565291,0.0008288548016915611,-4.564967978279433e-12
CA1 Ivy,CA1 Radiatum Giant,3.508374205854394e-05,False,0.0008288548062565291,0.0008288548015273387,-4.729190346622336e-12
CA1 Recurrent O LM,CA1 Radiatum Giant,1.1582677682968156e-05,False,0.0008288548062565291,0.0008288548013828419,-4.873687174319907e-12
CA1 Radiatum,CA1 Radiatum Giant,7.875637422991273e-06,False,0.0008288548062565291,0.0008288548011599837,-5.096545364555172e-12
CA3 Lucidum ORAX,CA3 Trilaminar,1.7922574237402293e-06,False,0.0008288548062565291,0.0008288548011556721,-5.100856911334495e-12
CA3 Lucidum ORAX,CA3 Horizontal Axo Axonic,9.892357777876235e-06,False,0.0008288548062565291,0.0008288548007859809,-5.470548168108602e-12
CA2 Bistratified,CA1 Recurrent O LM,2.3796573047603107e-05,False,0.0008288548062565291,0.0008288548006427234,-5.613805644302805e-12
CA1 Radial Trilaminar,CA1 Quadrilaminar,0.0006002757183984951,False,0.0008288548062565291,0.0008288548006157812,-5.640747851448635e-12
DG HIPROM,CA3 Horizontal Axo Axonic,8.72493213412327e-06,False,0.0008288548062565291,0.0008288548005965005,-5.660028543942597e-12
DG HIPROM,CA3 Trilaminar,1.6833135590304576e-06,False,0.0008288548062565291,0.0008288548005638682,-5.6926608609300655e-12
DG HIPROM,DG HIPP,3.964603309958926e-06,False,0.0008288548062565291,0.0008288548005533539,-5.703175128338178e-12
CA1 Recurrent O LM,CA1 Oriens Bistratified,2.8210829260484505e-05,False,0.0008288548062565291,0.0008288548005350118,-5.721517227011419e-12
DG HIPROM,DG HICAP,0.00014622326248881772,False,0.0008288548062565291,0.000828854800416851,-5.8396780249977964e-12
CA1 Quadrilaminar,CA1 O LMR,6.717503112602618e-06,False,0.0008288548062565291,0.0008288548003481784,-5.9083506316615075e-12
CA3 Mossy Fiber Associated ORDEN,DG Axo Axonic,0.00011234905505337716,False,0.0008288548062565291,0.0008288548002822845,-5.9742445365773555e-12
CA1 Horizontal Axo Axonic,CA1 Radiatum Giant,1.1454997561623193e-05,False,0.0008288548062565291,0.0008288548000156461,-6.240882918957802e-12
CA3 Trilaminar,CA1 Schaffer Collateral Associated,0.00047320987701441144,False,0.0008288548062565291,0.0008288547998197671,-6.436761930753154e-12
CA3 Mossy Fiber Associated ORDEN,CA3 Lucidum ORAX,0.0008197327047017245,False,0.0008288548062565291,0.0008288547989082732,-7.348255901332146e-12
CA1 Neurogliaform Projecting,DG Axo Axonic,0.0003283761983667202,False,0.0008288548062565291,0.0008288547987612031,-7.495325974465894e-12
DG Neurogliaform,DG AIPRIM,0.0001927629678760589,False,0.0008288548062565291,0.0008288547985608327,-7.695696402180985e-12
CA2 Bistratified,CA1 Schaffer Collateral Associated,9.881495067920934e-06,False,0.0008288548062565291,0.0008288547982161537,-8.040375331676286e-12
CA1 Oriens Bistratified,CA1 Ivy,0.00028289288559779565,False,0.0008288548062565291,0.0008288547980283302,-8.228198829750288e-12
CA1 Oriens Bistratified,CA1 Radial Trilaminar,0.001139370501426357,False,0.0008288548062565291,0.0008288547978465409,-8.409988200633323e-12
CA3 Trilaminar,CA3 Lucidum ORAX,0.013645007473971526,False,0.0008288548062565291,0.0008288547978358063,-8.420722777922884e-12
DG MOPP,DG Axo Axonic,0.001109619604485192,False,0.0008288548062565291,0.0008288547971323583,-9.124170711506674e-12
CA3 Lucidum ORAX,CA3 LMR Targeting,4.8617962851426824e-06,False,0.0008288548062565291,0.0008288547969344593,-9.322069808789801e-12
CA1 Radiatum,CA1 Radial Trilaminar,0.00038352410258957035,False,0.0008288548062565291,0.0008288547968222304,-9.434298611429859e-12
CA1 Recurrent O LM,CA1 Quadrilaminar,0.0006147805420489401,False,0.0008288548062565291,0.0008288547967542611,-9.502268004564496e-12
CA1 O LM,CA1 Radiatum Giant,3.090910616615223e-05,False,0.0008288548062565291,0.0008288547966480783,-9.608450753789688e-12
CA1 Oriens Bistratified,CA1 Radiatum,0.0006444251187536968,False,0.0008288548062565291,0.0008288547961094949,-1.0147034146083811e-11
DG HIPROM,CA3 LMR Targeting,4.475961890360854e-06,False,0.0008288548062565291,0.0008288547958600044,-1.039652467848401e-11
CA2 Bistratified,CA1 O LM,1.4522947909367225e-05,False,0.0008288548062565291,0.0008288547956115843,-1.0644944778079313e-11
CA1 O LM,CA1 Quadrilaminar,0.001089120064067679,False,0.0008288548062565291,0.0008288547954345968,-1.0821932217540409e-11
CA1 Radial Trilaminar,CA1 Recurrent O LM,9.968224282576609e-05,False,0.0008288548062565291,0.0008288547950703407,-1.1186188368823846e-11
CA3 Mossy Fiber Associated,DG HIPROM,0.0009816575638533717,False,0.0008288548062565291,0.0008288547950636991,-1.1192829974492058e-11
CA1 Oriens Bistratified,CA1 O LM,0.0001516886829016161,False,0.0008288548062565291,0.0008288547949802207,-1.1276308337603014e-11
CA1 Neurogliaform Projecting,CA1 Perforant Path Associated QuadD,0.0008598625516620054,False,0.0008288548062565291,0.0008288547949038594,-1.1352669672393123e-11
CA3 Lucidum ORAX,CA3 Mossy Fiber Associated ORDEN,5.012860360815266e-05,False,0.0008288548062565291,0.0008288547948625151,-1.1394013987517382e-11
