triad_id,motif,rees_superpattern,rees_superpattern_name,node_a,node_b,node_c,node_ei_signature,edge_ei_signature,region_signature,region_count,within_region,nonself_edge_count,self_edge_count,edge_count,nonself_total_weight,nonself_total_abs_weight,self_total_weight,self_total_abs_weight,total_weight,total_abs_weight,mean_abs_weight,spectral_radius,max_real,edge_1_pre,edge_1_post,edge_1_pre_class,edge_1_post_class,edge_1_pre_region,edge_1_post_region,edge_1_weight,edge_1_abs_weight,edge_1_edge_type,edge_2_pre,edge_2_post,edge_2_pre_class,edge_2_post_class,edge_2_pre_region,edge_2_post_region,edge_2_weight,edge_2_abs_weight,edge_2_edge_type,edge_3_pre,edge_3_post,edge_3_pre_class,edge_3_post_class,edge_3_pre_region,edge_3_post_region,edge_3_weight,edge_3_abs_weight,edge_3_edge_type,edge_4_pre,edge_4_post,edge_4_pre_class,edge_4_post_class,edge_4_pre_region,edge_4_post_region,edge_4_weight,edge_4_abs_weight,edge_4_edge_type,edge_5_pre,edge_5_post,edge_5_pre_class,edge_5_post_class,edge_5_pre_region,edge_5_post_region,edge_5_weight,edge_5_abs_weight,edge_5_edge_type
T000051,021D,C,single input module,CA1 Axo Axonic,CA1 Back Projection,DG HIPP,0E-3I,I->I + I->I,CA1-DG,2,False,2,1,3,-185.9089870719633,185.9089870719633,-196.3416727692154,196.3416727692154,-382.25065984117873,382.25065984117873,127.41688661372625,196.3416727692154,-196.3416727692154,CA1 Back Projection,CA1 Axo Axonic,i,i,CA1,CA1,-165.9508612332082,165.9508612332082,between_nodes,CA1 Back Projection,DG HIPP,i,i,CA1,DG,-19.95812583875511,19.95812583875511,between_nodes,CA1 Back Projection,CA1 Back Projection,i,i,CA1,CA1,-196.3416727692154,196.3416727692154,self,,,,,,,,,,,,,,,,,,
T000052,021D,C,single input module,CA1 Axo Axonic,CA1 Back Projection,DG HIPROM,0E-3I,I->I + I->I,CA1-DG,2,False,2,2,4,-224.7149726000077,224.7149726000077,-197.1279684187668,197.1279684187668,-421.8429410187745,421.8429410187745,105.46073525469365,196.3416727692154,-0.7862956495514265,CA1 Back Projection,CA1 Axo Axonic,i,i,CA1,CA1,-165.9508612332082,165.9508612332082,between_nodes,CA1 Back Projection,DG HIPROM,i,i,CA1,DG,-58.764111366799504,58.764111366799504,between_nodes,CA1 Back Projection,CA1 Back Projection,i,i,CA1,CA1,-196.3416727692154,196.3416727692154,self,DG HIPROM,DG HIPROM,i,i,DG,DG,-0.7862956495514265,0.7862956495514265,self,,,,,,,,,
T000053,021D,C,single input module,CA1 Axo Axonic,CA1 Back Projection,DG Hilar Ectopic Granule,1E-2I,I->I + I->E,CA1-DG,2,False,2,2,4,-211.3677093312172,211.3677093312172,-195.42029168908897,197.26305384934182,-406.7880010203062,408.63076318055903,102.15769079513976,196.3416727692154,0.9213810801264162,CA1 Back Projection,CA1 Axo Axonic,i,i,CA1,CA1,-165.9508612332082,165.9508612332082,between_nodes,CA1 Back Projection,DG Hilar Ectopic Granule,i,e,CA1,DG,-45.41684809800903,45.41684809800903,between_nodes,CA1 Back Projection,CA1 Back Projection,i,i,CA1,CA1,-196.3416727692154,196.3416727692154,self,DG Hilar Ectopic Granule,DG Hilar Ectopic Granule,e,e,DG,DG,0.9213810801264162,0.9213810801264162,self,,,,,,,,,
T000054,021D,C,single input module,CA1 Axo Axonic,CA1 Back Projection,DG MOLAX,0E-3I,I->I + I->I,CA1-DG,2,False,2,2,4,-277.29054177589387,277.29054177589387,-411.98404472007564,411.98404472007564,-689.2745864959695,689.2745864959695,172.31864662399238,215.64237195086028,-196.3416727692154,CA1 Back Projection,CA1 Axo Axonic,i,i,CA1,CA1,-165.9508612332082,165.9508612332082,between_nodes,CA1 Back Projection,DG MOLAX,i,i,CA1,DG,-111.3396805426857,111.3396805426857,between_nodes,CA1 Back Projection,CA1 Back Projection,i,i,CA1,CA1,-196.3416727692154,196.3416727692154,self,DG MOLAX,DG MOLAX,i,i,DG,DG,-215.64237195086028,215.64237195086028,self,,,,,,,,,
T000056,021D,C,single input module,CA1 Axo Axonic,CA1 Back Projection,DG Mossy,1E-2I,I->I + I->E,CA1-DG,2,False,2,2,4,-235.2800941558353,235.2800941558353,1554.9189812636967,1947.6023268021274,1319.6388871078614,2182.882420957963,545.7206052394906,1751.260654032912,1751.260654032912,CA1 Back Projection,CA1 Axo Axonic,i,i,CA1,CA1,-165.9508612332082,165.9508612332082,between_nodes,CA1 Back Projection,DG Mossy,i,e,CA1,DG,-69.3292329226271,69.3292329226271,between_nodes,CA1 Back Projection,CA1 Back Projection,i,i,CA1,CA1,-196.3416727692154,196.3416727692154,self,DG Mossy,DG Mossy,e,e,DG,DG,1751.260654032912,1751.260654032912,self,,,,,,,,,
T000059,021D,C,single input module,CA1 Axo Axonic,CA1 Back Projection,DG Total Molecular Layer,0E-3I,I->I + I->I,CA1-DG,2,False,2,2,4,-269.8633871130069,269.8633871130069,-561.1685042426659,561.1685042426659,-831.0318913556728,831.0318913556728,207.7579728389182,364.8268314734505,-196.3416727692154,CA1 Back Projection,CA1 Axo Axonic,i,i,CA1,CA1,-165.9508612332082,165.9508612332082,between_nodes,CA1 Back Projection,DG Total Molecular Layer,i,i,CA1,DG,-103.91252587979872,103.91252587979872,between_nodes,CA1 Back Projection,CA1 Back Projection,i,i,CA1,CA1,-196.3416727692154,196.3416727692154,self,DG Total Molecular Layer,DG Total Molecular Layer,i,i,DG,DG,-364.8268314734505,364.8268314734505,self,,,,,,,,,
T000063,021U,A,simple regulation,CA1 Axo Axonic,CA1 Back Projection,EC LIII Pyramidal,1E-2I,I->I + E->I,CA1-EC,2,False,2,2,4,916.1638443609501,1248.0655668273664,-178.79660963648004,213.88673590195074,737.36723472447,1461.9523027293171,365.4880756823293,196.3416727692154,17.545063132735347,CA1 Back Projection,CA1 Axo Axonic,i,i,CA1,CA1,-165.9508612332082,165.9508612332082,between_nodes,EC LIII Pyramidal,CA1 Axo Axonic,e,i,EC,CA1,1082.1147055941583,1082.1147055941583,between_nodes,CA1 Back Projection,CA1 Back Projection,i,i,CA1,CA1,-196.3416727692154,196.3416727692154,self,EC LIII Pyramidal,EC LIII Pyramidal,e,e,EC,EC,17.545063132735347,17.545063132735347,self,,,,,,,,,
T000064,021U,A,simple regulation,CA1 Axo Axonic,CA1 Back Projection,EC LIII Pyramidal Stellate,1E-2I,I->I + E->I,CA1-EC,2,False,2,2,4,14347.87200421206,14679.773726678477,163.8413901680517,556.5247357064825,14511.713394380113,15236.298462384959,3809.0746155962397,360.1830629372671,360.1830629372671,CA1 Back Projection,CA1 Axo Axonic,i,i,CA1,CA1,-165.9508612332082,165.9508612332082,between_nodes,EC LIII Pyramidal Stellate,CA1 Axo Axonic,e,i,EC,CA1,14513.822865445269,14513.822865445269,between_nodes,CA1 Back Projection,CA1 Back Projection,i,i,CA1,CA1,-196.3416727692154,196.3416727692154,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self,,,,,,,,,
T000247,021D,C,single input module,CA1 Axo Axonic,CA1 Bistratified,CA1 Horizontal Axo Axonic,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-248.29221247900873,248.29221247900873,-145.31037412843256,145.31037412843256,-393.60258660744125,393.60258660744125,131.2008622024804,145.31037412843256,-145.31037412843256,CA1 Bistratified,CA1 Axo Axonic,i,i,CA1,CA1,-103.53031023697412,103.53031023697412,between_nodes,CA1 Bistratified,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-144.7619022420346,144.7619022420346,between_nodes,CA1 Bistratified,CA1 Bistratified,i,i,CA1,CA1,-145.31037412843256,145.31037412843256,self,,,,,,,,,,,,,,,,,,
T000251,021U,A,simple regulation,CA1 Axo Axonic,CA1 Bistratified,CA1 Neurogliaform,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-135.21114862192707,135.21114862192707,-204.86390930801684,204.86390930801684,-340.0750579299439,340.0750579299439,85.01876448248598,145.31037412843256,-59.55353517958427,CA1 Bistratified,CA1 Axo Axonic,i,i,CA1,CA1,-103.53031023697412,103.53031023697412,between_nodes,CA1 Neurogliaform,CA1 Axo Axonic,i,i,CA1,CA1,-31.680838384952963,31.680838384952963,between_nodes,CA1 Bistratified,CA1 Bistratified,i,i,CA1,CA1,-145.31037412843256,145.31037412843256,self,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,,,,,,,,,
T000252,021U,A,simple regulation,CA1 Axo Axonic,CA1 Bistratified,CA1 Neurogliaform Projecting,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-105.91569412075356,105.91569412075356,-146.8966800109028,146.8966800109028,-252.81237413165638,252.81237413165638,63.20309353291409,145.31037412843256,-1.5863058824702536,CA1 Bistratified,CA1 Axo Axonic,i,i,CA1,CA1,-103.53031023697412,103.53031023697412,between_nodes,CA1 Neurogliaform Projecting,CA1 Axo Axonic,i,i,CA1,CA1,-2.3853838837794457,2.3853838837794457,between_nodes,CA1 Bistratified,CA1 Bistratified,i,i,CA1,CA1,-145.31037412843256,145.31037412843256,self,CA1 Neurogliaform Projecting,CA1 Neurogliaform Projecting,i,i,CA1,CA1,-1.5863058824702536,1.5863058824702536,self,,,,,,,,,
T000306,021U,A,simple regulation,CA1 Axo Axonic,CA1 Bistratified,EC LIII Pyramidal,1E-2I,I->I + E->I,CA1-EC,2,False,2,2,4,978.5843953571841,1185.6450158311325,-127.7653109956972,162.8554372611679,850.819084361487,1348.5004530923004,337.1251132730751,145.31037412843256,17.545063132735347,CA1 Bistratified,CA1 Axo Axonic,i,i,CA1,CA1,-103.53031023697412,103.53031023697412,between_nodes,EC LIII Pyramidal,CA1 Axo Axonic,e,i,EC,CA1,1082.1147055941583,1082.1147055941583,between_nodes,CA1 Bistratified,CA1 Bistratified,i,i,CA1,CA1,-145.31037412843256,145.31037412843256,self,EC LIII Pyramidal,EC LIII Pyramidal,e,e,EC,EC,17.545063132735347,17.545063132735347,self,,,,,,,,,
T000307,021U,A,simple regulation,CA1 Axo Axonic,CA1 Bistratified,EC LIII Pyramidal Stellate,1E-2I,I->I + E->I,CA1-EC,2,False,2,2,4,14410.292555208294,14617.353175682243,214.87268880883454,505.49343706569965,14625.16524401713,15122.846612747942,3780.7116531869856,360.1830629372671,360.1830629372671,CA1 Bistratified,CA1 Axo Axonic,i,i,CA1,CA1,-103.53031023697412,103.53031023697412,between_nodes,EC LIII Pyramidal Stellate,CA1 Axo Axonic,e,i,EC,CA1,14513.822865445269,14513.822865445269,between_nodes,CA1 Bistratified,CA1 Bistratified,i,i,CA1,CA1,-145.31037412843256,145.31037412843256,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self,,,,,,,,,
T000328,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 Ivy,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-233.9396812999759,233.9396812999759,-67.16247578964757,67.16247578964757,-301.10215708962346,301.10215708962346,100.36738569654115,67.16247578964757,-67.16247578964757,CA1 Ivy,CA1 Axo Axonic,i,i,CA1,CA1,-75.16046226154998,75.16046226154998,between_nodes,CA1 Ivy,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-158.7792190384259,158.7792190384259,between_nodes,CA1 Ivy,CA1 Ivy,i,i,CA1,CA1,-67.16247578964757,67.16247578964757,self,,,,,,,,,,,,,,,,,,
T000335,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 Oriens Alveus,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-87.23556018407216,87.23556018407216,-52.55578248142694,52.55578248142694,-139.7913426654991,139.7913426654991,46.59711422183303,52.55578248142694,-52.55578248142694,CA1 Oriens Alveus,CA1 Axo Axonic,i,i,CA1,CA1,-22.622622368053893,22.622622368053893,between_nodes,CA1 Oriens Alveus,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-64.61293781601826,64.61293781601826,between_nodes,CA1 Oriens Alveus,CA1 Oriens Alveus,i,i,CA1,CA1,-52.55578248142694,52.55578248142694,self,,,,,,,,,,,,,,,,,,
T000336,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 Oriens Bistratified,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-22.542326160150587,22.542326160150587,-0.7661769853824949,0.7661769853824949,-23.308503145533084,23.308503145533084,7.769501048511027,0.7661769853824949,-0.7661769853824949,CA1 Oriens Bistratified,CA1 Axo Axonic,i,i,CA1,CA1,-10.649491312645038,10.649491312645038,between_nodes,CA1 Oriens Bistratified,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-11.89283484750555,11.89283484750555,between_nodes,CA1 Oriens Bistratified,CA1 Oriens Bistratified,i,i,CA1,CA1,-0.7661769853824949,0.7661769853824949,self,,,,,,,,,,,,,,,,,,
T000340,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 Quadrilaminar,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-1.1290663153012286,1.1290663153012286,-1.2191589321889449,1.2191589321889449,-2.3482252474901735,2.3482252474901735,0.7827417491633911,1.2191589321889449,-1.2191589321889449,CA1 Quadrilaminar,CA1 Axo Axonic,i,i,CA1,CA1,-0.7223541406843069,0.7223541406843069,between_nodes,CA1 Quadrilaminar,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-0.4067121746169216,0.4067121746169216,between_nodes,CA1 Quadrilaminar,CA1 Quadrilaminar,i,i,CA1,CA1,-1.2191589321889449,1.2191589321889449,self,,,,,,,,,,,,,,,,,,
T000342,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 Radial Trilaminar,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-20.577710814754088,20.577710814754088,-18.6196386319667,18.6196386319667,-39.19734944672079,39.19734944672079,13.065783148906931,18.6196386319667,-18.6196386319667,CA1 Radial Trilaminar,CA1 Axo Axonic,i,i,CA1,CA1,-8.579621274741063,8.579621274741063,between_nodes,CA1 Radial Trilaminar,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-11.998089540013025,11.998089540013025,between_nodes,CA1 Radial Trilaminar,CA1 Radial Trilaminar,i,i,CA1,CA1,-18.6196386319667,18.6196386319667,self,,,,,,,,,,,,,,,,,,
T000345,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 Recurrent O LM,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-21.070537995502395,21.070537995502395,-1.5944641965028976,1.5944641965028976,-22.665002192005293,22.665002192005293,7.555000730668431,1.5944641965028976,-1.5944641965028976,CA1 Recurrent O LM,CA1 Axo Axonic,i,i,CA1,CA1,-10.119467086516972,10.119467086516972,between_nodes,CA1 Recurrent O LM,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-10.951070908985423,10.951070908985423,between_nodes,CA1 Recurrent O LM,CA1 Recurrent O LM,i,i,CA1,CA1,-1.5944641965028976,1.5944641965028976,self,,,,,,,,,,,,,,,,,,
T000346,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 SO SO,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-107.7493538101091,107.7493538101091,-65.81663566135066,65.81663566135066,-173.56598947145974,173.56598947145974,57.85532982381992,65.81663566135066,-65.81663566135066,CA1 SO SO,CA1 Axo Axonic,i,i,CA1,CA1,-18.47372385383599,18.47372385383599,between_nodes,CA1 SO SO,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-89.27562995627311,89.27562995627311,between_nodes,CA1 SO SO,CA1 SO SO,i,i,CA1,CA1,-65.81663566135066,65.81663566135066,self,,,,,,,,,,,,,,,,,,
T000347,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 Schaffer Collateral Associated,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-145.63816270056867,145.63816270056867,-16.50631386224168,16.50631386224168,-162.14447656281035,162.14447656281035,54.04815885427012,16.50631386224168,-16.50631386224168,CA1 Schaffer Collateral Associated,CA1 Axo Axonic,i,i,CA1,CA1,-91.48417716078622,91.48417716078622,between_nodes,CA1 Schaffer Collateral Associated,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-54.15398553978245,54.15398553978245,between_nodes,CA1 Schaffer Collateral Associated,CA1 Schaffer Collateral Associated,i,i,CA1,CA1,-16.50631386224168,16.50631386224168,self,,,,,,,,,,,,,,,,,,
T000348,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA1 Trilaminar,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-180.09809034133374,180.09809034133374,-274.6652377283173,274.6652377283173,-454.76332806965104,454.76332806965104,151.587776023217,274.6652377283173,-274.6652377283173,CA1 Trilaminar,CA1 Axo Axonic,i,i,CA1,CA1,-82.92259656700578,82.92259656700578,between_nodes,CA1 Trilaminar,CA1 Horizontal Axo Axonic,i,i,CA1,CA1,-97.17549377432796,97.17549377432796,between_nodes,CA1 Trilaminar,CA1 Trilaminar,i,i,CA1,CA1,-274.6652377283173,274.6652377283173,self,,,,,,,,,,,,,,,,,,
T000350,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA2 Bistratified,0E-3I,I->I + I->I,CA1-CA2,2,False,2,1,3,-1.6886483807211978,1.6886483807211978,-133.06277892855218,133.06277892855218,-134.75142730927337,134.75142730927337,44.917142436424456,133.06277892855218,-133.06277892855218,CA2 Bistratified,CA1 Axo Axonic,i,i,CA2,CA1,-0.5218317719160458,0.5218317719160458,between_nodes,CA2 Bistratified,CA1 Horizontal Axo Axonic,i,i,CA2,CA1,-1.166816608805152,1.166816608805152,between_nodes,CA2 Bistratified,CA2 Bistratified,i,i,CA2,CA2,-133.06277892855218,133.06277892855218,self,,,,,,,,,,,,,,,,,,
T000351,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA2 Pyramidal,1E-2I,E->I + E->I,CA1-CA2,2,False,2,1,3,13732.459965959997,13732.459965959997,2163.138288508038,2163.138288508038,15895.598254468036,15895.598254468036,5298.532751489345,2163.138288508038,2163.138288508038,CA2 Pyramidal,CA1 Axo Axonic,e,i,CA2,CA1,7159.1686028088525,7159.1686028088525,between_nodes,CA2 Pyramidal,CA1 Horizontal Axo Axonic,e,i,CA2,CA1,6573.291363151145,6573.291363151145,between_nodes,CA2 Pyramidal,CA2 Pyramidal,e,e,CA2,CA2,2163.138288508038,2163.138288508038,self,,,,,,,,,,,,,,,,,,
T000364,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA3 Pyramidal,1E-2I,E->I + E->I,CA1-CA3,2,False,2,1,3,123955.6149162299,123955.6149162299,3278.450765697168,3278.450765697168,127234.06568192707,127234.06568192707,42411.355227309024,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Axo Axonic,e,i,CA3,CA1,12123.747652838503,12123.747652838503,between_nodes,CA3 Pyramidal,CA1 Horizontal Axo Axonic,e,i,CA3,CA1,111831.8672633914,111831.8672633914,between_nodes,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,,,,,,,,,,,,,,,,,,
T000366,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA3 Trilaminar,0E-3I,I->I + I->I,CA1-CA3,2,False,2,1,3,-160.72545637957,160.72545637957,-10.98193367104684,10.98193367104684,-171.70739005061685,171.70739005061685,57.23579668353895,10.98193367104684,-10.98193367104684,CA3 Trilaminar,CA1 Axo Axonic,i,i,CA3,CA1,-53.53836659791061,53.53836659791061,between_nodes,CA3 Trilaminar,CA1 Horizontal Axo Axonic,i,i,CA3,CA1,-107.1870897816594,107.1870897816594,between_nodes,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,,,,,,,,,,,,,,,,,,
T000367,021D,C,single input module,CA1 Axo Axonic,CA1 Horizontal Axo Axonic,CA3c Pyramidal,1E-2I,E->I + E->I,CA1-CA3c,2,False,2,1,3,170308.51951718773,170308.51951718773,639.8640695461409,639.8640695461409,170948.38358673386,170948.38358673386,56982.79452891129,639.8640695461409,639.8640695461409,CA3c Pyramidal,CA1 Axo Axonic,e,i,CA3c,CA1,152496.3150045439,152496.3150045439,between_nodes,CA3c Pyramidal,CA1 Horizontal Axo Axonic,e,i,CA3c,CA1,17812.204512643828,17812.204512643828,between_nodes,CA3c Pyramidal,CA3c Pyramidal,e,e,CA3c,CA3c,639.8640695461409,639.8640695461409,self,,,,,,,,,,,,,,,,,,
T000407,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 LMR,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-217.76467719314303,217.76467719314303,-634.2160109426524,634.2160109426524,-851.9806881357954,851.9806881357954,212.99517203394885,549.1605773609149,-85.05543358173746,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 LMR,CA1 Axo Axonic,i,i,CA1,CA1,-9.04287580022701,9.04287580022701,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,CA1 LMR,CA1 LMR,i,i,CA1,CA1,-85.05543358173746,85.05543358173746,self,,,,,,,,,
T000408,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 Neurogliaform,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-240.40263977786896,240.40263977786896,-608.7141125404992,608.7141125404992,-849.1167523183681,849.1167523183681,212.27918807959202,549.1605773609149,-59.55353517958427,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 Neurogliaform,CA1 Axo Axonic,i,i,CA1,CA1,-31.680838384952963,31.680838384952963,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,,,,,,,,,
T000409,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 Neurogliaform Projecting,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-211.10718527669545,211.10718527669545,-550.7468832433851,550.7468832433851,-761.8540685200805,761.8540685200805,190.46351713002014,549.1605773609149,-1.5863058824702536,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 Neurogliaform Projecting,CA1 Axo Axonic,i,i,CA1,CA1,-2.3853838837794457,2.3853838837794457,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,CA1 Neurogliaform Projecting,CA1 Neurogliaform Projecting,i,i,CA1,CA1,-1.5863058824702536,1.5863058824702536,self,,,,,,,,,
T000410,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 O LM,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-225.84014233859222,225.84014233859222,-549.1605773609149,549.1605773609149,-775.000719699507,775.000719699507,258.33357323316903,549.1605773609149,-549.1605773609149,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 O LM,CA1 Axo Axonic,i,i,CA1,CA1,-17.118340945676195,17.118340945676195,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,,,,,,,,,,,,,,,,,,
T000411,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 O LMR,0E-3I,I->I + I->I,CA1,1,True,2,1,3,-229.18658906797782,229.18658906797782,-549.1605773609149,549.1605773609149,-778.3471664288927,778.3471664288927,259.4490554762976,549.1605773609149,-549.1605773609149,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 O LMR,CA1 Axo Axonic,i,i,CA1,CA1,-20.464787675061825,20.464787675061825,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,,,,,,,,,,,,,,,,,,
T000415,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 Perforant Path Associated,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-254.61767398542116,254.61767398542116,-821.2447424170641,821.2447424170641,-1075.8624164024852,1075.8624164024852,268.9656041006213,549.1605773609149,-272.08416505614923,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 Perforant Path Associated,CA1 Axo Axonic,i,i,CA1,CA1,-45.89587259250515,45.89587259250515,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,CA1 Perforant Path Associated,CA1 Perforant Path Associated,i,i,CA1,CA1,-272.08416505614923,272.08416505614923,self,,,,,,,,,
T000416,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 Perforant Path Associated QuadD,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-211.37352322905355,211.37352322905355,-565.304471926562,565.304471926562,-776.6779951556155,776.6779951556155,194.16949878890387,549.1605773609149,-16.14389456564704,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 Perforant Path Associated QuadD,CA1 Axo Axonic,i,i,CA1,CA1,-2.6517218361375487,2.6517218361375487,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,CA1 Perforant Path Associated QuadD,CA1 Perforant Path Associated QuadD,i,i,CA1,CA1,-16.14389456564704,16.14389456564704,self,,,,,,,,,
T000419,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 R Receiving Apical Targeting,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-230.58694259532408,230.58694259532408,-632.5062919069354,632.5062919069354,-863.0932345022595,863.0932345022595,215.77330862556488,549.1605773609149,-83.34571454602052,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 R Receiving Apical Targeting,CA1 Axo Axonic,i,i,CA1,CA1,-21.865141202408065,21.865141202408065,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,CA1 R Receiving Apical Targeting,CA1 R Receiving Apical Targeting,i,i,CA1,CA1,-83.34571454602052,83.34571454602052,self,,,,,,,,,
T000421,021U,A,simple regulation,CA1 Axo Axonic,CA1 Horizontal Basket,CA1 Radiatum,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-212.25588140767792,212.25588140767792,-556.6126510084072,556.6126510084072,-768.868532416085,768.868532416085,192.21713310402126,549.1605773609149,-7.452073647492263,CA1 Horizontal Basket,CA1 Axo Axonic,i,i,CA1,CA1,-208.721801392916,208.721801392916,between_nodes,CA1 Radiatum,CA1 Axo Axonic,i,i,CA1,CA1,-3.534080014761913,3.534080014761913,between_nodes,CA1 Horizontal Basket,CA1 Horizontal Basket,i,i,CA1,CA1,-549.1605773609149,549.1605773609149,self,CA1 Radiatum,CA1 Radiatum,i,i,CA1,CA1,-7.452073647492263,7.452073647492263,self,,,,,,,,,
