receiver,sender,receiver_group,sender_group,weight,dominant_lambda_sensitivity,weighted_sensitivity
DG HIPROM,DG Semilunar Granule,I,E,0.2991534456971658,-3.452958215926563e-09,-1.0329643481427695e-09
DG AIPRIM,DG HIPROM,I,I,-0.00015683495728956244,-6.531531369906884e-06,1.0243724434347835e-09
CA1 Bistratified,CA1 Recurrent O LM,I,I,-0.0001100041622928087,-8.840008634836507e-06,9.724377445363853e-10
CA1 Radiatum Giant,SUB CA1 Projecting Pyramidal,E,E,0.00031616697430589816,-3.0572522162201793e-06,-9.666021828923356e-10
CA1 Radiatum,CA1 Bistratified,I,I,-0.003441808282312312,-2.7883922834725395e-07,9.597111655591527e-10
CA1 Quadrilaminar,CA1 Perforant Path Associated,I,I,-0.0019876562627541587,-4.7547769960444397e-07,9.450862274187137e-10
CA1 Radiatum,CA1 R Receiving Apical Targeting,I,I,-0.0008424400768876366,-1.117456116358185e-06,9.413898165833491e-10
CA1 LMR,CA1 Radiatum,I,I,-0.0012556982124995182,-7.484155965614308e-07,9.397841268089492e-10
CA1 Perforant Path Associated QuadD,SUB CA1 Projecting Pyramidal,I,E,0.1141028861584083,-8.139497756687188e-09,-9.28740185917898e-10
CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,I,I,-0.0007776423401390127,-1.193217027553836e-06,9.278960816006818e-10
CA1 Horizontal Axo Axonic,CA1 Schaffer Collateral Associated,I,I,-0.0020659106825470495,-4.4795935574025924e-07,9.254440183706955e-10
CA1 Neurogliaform,CA1 O LMR,I,I,-0.0006150958664610545,-1.5038636707730813e-06,9.250203276134704e-10
CA1 Bistratified,CA1 Radiatum Giant,I,E,0.00304707250811588,-2.9641126819752505e-07,-9.031866264204415e-10
CA1 Perforant Path Associated,CA1 Quadrilaminar,I,I,-0.0001382290217978386,-6.440571569960738e-06,8.902739079346424e-10
DG Axo Axonic,DG HICAP,I,I,-0.0006952719966816151,-1.2785480284215629e-06,8.889386405740023e-10
CA1 Ivy,CA1 Radial Trilaminar,I,I,-0.00025844969290146944,-3.3556775862789073e-06,8.672738416501278e-10
CA1 Perforant Path Associated QuadD,CA1 Bistratified,I,I,-0.03558775321185386,2.419537395883473e-08,-8.61058997315526e-10
CA1 Schaffer Collateral Associated,CA1 Recurrent O LM,I,I,-0.00011178218389160117,-7.6183210185978335e-06,8.515925610461534e-10
CA1 Recurrent O LM,CA1 SO SO,I,I,-0.00039032194242890646,-2.143488698154288e-06,8.366506722379897e-10
DG Axo Axonic,CA3 Mossy Fiber Associated,I,I,-0.002716268529645059,-3.0779361323496737e-07,8.360501052558849e-10
CA1 Recurrent O LM,CA1 Oriens Alveus,I,I,-0.00040919796263884465,-1.98527932351274e-06,8.123722544504369e-10
CA3 Mossy Fiber Associated,CA3 Trilaminar,I,I,-0.005203673634040151,-1.5566978317410915e-07,8.10054746319859e-10
DG HIPROM,DG Total Molecular Layer,I,I,-0.007855134725188381,-1.0291100008321779e-07,8.083797703575485e-10
CA1 Radial Trilaminar,CA1 O LMR,I,I,-0.0017640618125664912,-4.582209409635353e-07,8.083300636720573e-10
CA1 Recurrent O LM,CA1 Bistratified,I,I,-0.0008417957891933851,-9.236551981803265e-07,7.775290564947804e-10
CA1 Oriens Bistratified,CA1 Back Projection,I,I,-0.0003362296912978895,-2.309549271126554e-06,7.76539038468147e-10
CA3 Axo Axonic,DG Semilunar Granule,I,E,0.045399167334519125,-1.7051313051093655e-08,-7.741154144798706e-10
CA1 Basket,CA1 Neurogliaform Projecting,I,I,-0.00015231857913840238,-5.024309356268936e-06,7.652956622986655e-10
CA1 Bistratified,CA3 Trilaminar,I,I,-0.003105485771682197,-2.4110092946436706e-07,7.48735505990945e-10
DG Mossy,CA3 Mossy Fiber Associated ORDEN,E,I,-4.9241971913531486e-05,1.5203170941689933e-05,-7.486341165073137e-10
CA1 Radiatum Giant,CA1 Bistratified,E,I,-8.231309305590931e-05,9.087951476754283e-06,-7.480573955936638e-10
CA1 Trilaminar,CA1 Quadrilaminar,I,I,-9.979772454097937e-05,-7.218810778631972e-06,7.204208895993664e-10
CA3 Basket CCK+,DG Hilar Ectopic Granule,I,E,3.244957930106693e-06,-0.00021932284986930813,-7.116934209370112e-10
CA1 Schaffer Collateral Associated,CA1 Radiatum,I,I,-9.35394803022871e-05,-7.357107316120358e-06,6.881799948780527e-10
CA1 Bistratified,CA1 Oriens Bistratified,I,I,-0.0005893925891759788,-1.1442404407274587e-06,6.744068360002201e-10
CA1 Perforant Path Associated QuadD,CA1 R Receiving Apical Targeting,I,I,-0.006892189532985209,9.696364739685197e-08,-6.682918356686516e-10
CA3 Spiny Lucidum,CA3 Mossy Fiber Associated,I,I,-0.0004078006751436151,-1.6355679198664104e-06,6.669857019647603e-10
CA1 Oriens Alveus,CA1 Radial Trilaminar,I,I,-0.0007532239047610101,-8.779976686975705e-07,6.613288323874477e-10
DG AIPRIM,CA3 Mossy Fiber Associated ORDEN,I,I,-0.0001719258990823237,-3.7908124206830227e-06,6.517388336783685e-10
CA1 Radial Trilaminar,CA1 O LM,I,I,-0.0013172103585776668,-4.787332645828432e-07,6.305924151042239e-10
DG Hilar Ectopic Granule,CA3c Pyramidal,E,E,0.1753147747719169,3.5810968844649805e-09,6.278191937363914e-10
CA1 OR LM,CA1 O LMR,I,I,-0.0009000151935660741,-6.869386845732001e-07,6.18255253164173e-10
DG MOPP,CA1 Perforant Path Associated,I,I,-0.00025227282805470456,-2.4263299781849103e-06,6.120971253906169e-10
DG MOPP,MEC LV Pyramidal,I,E,0.004969971348394764,-1.2227812062402422e-07,-6.077187560369592e-10
CA3 Mossy Fiber Associated ORDEN,CA3 Granule,I,E,0.00027187906135772775,-2.1884460263034364e-06,-5.949926514634275e-10
DG HIPROM,CA1 Back Projection,I,I,-0.00224178154595606,-2.6432903681392887e-07,5.925679567898057e-10
CA1 Axo Axonic,CA1 O LMR,I,I,-0.0007807075149235132,-7.479936761644935e-07,5.839642840968848e-10
CA1 Radial Trilaminar,CA1 Recurrent O LM,I,I,-0.0007856656273660789,-7.297718593784586e-07,5.733566657326866e-10
CA1 Radiatum Giant,CA1 OR LM,E,I,-2.274105760878422e-05,2.5208518917960986e-05,-5.732683809454776e-10
CA1 O LM,CA1 Schaffer Collateral Associated,I,I,-0.0005656804698504098,-9.887293596637874e-07,5.593048887295061e-10
CA1 O LM,CA1 Ivy,I,I,-0.0010066244438161338,-5.527494386061457e-07,5.564110962065916e-10
CA3 LMR Targeting,CA3 Mossy Fiber Associated ORDEN,I,I,-8.467702407199265e-05,-6.565088203832853e-06,5.559121318707096e-10
CA3 Mossy Fiber Associated ORDEN,CA3 Trilaminar,I,I,-0.010561819285173723,-5.2529821084541896e-08,5.548104773774398e-10
CA1 R Receiving Apical Targeting,CA1 Oriens Bistratified,I,I,-0.0021818009018818355,-2.519682838965547e-07,5.497446290511214e-10
CA1 Radiatum Giant,CA1 Neurogliaform,E,I,-4.733709856701458e-05,1.1434791859144737e-05,-5.412898693296303e-10
CA1 SO SO,CA1 Recurrent O LM,I,I,-0.0003818579781553634,-1.4053135592357533e-06,5.366301944040822e-10
CA1 Ivy,CA1 O LMR,I,I,-0.00015204149306202622,-3.437398471567043e-06,5.226271958661801e-10
CA1 Horizontal Basket,CA1 Quadrilaminar,I,I,-3.097758143918647e-05,-1.6634464162152457e-05,5.152954682803064e-10
CA1 Axo Axonic,CA1 O LM,I,I,-0.0006530445187857006,-7.814777162400493e-07,5.103397391437313e-10
CA1 Radiatum,CA1 Schaffer Collateral Associated,I,I,-0.002757628995907841,-1.8452078221458242e-07,5.088398593825283e-10
CA1 Oriens Bistratified,CA1 SO SO,I,I,-0.00018744400966137943,-2.704382574147425e-06,5.069203133565561e-10
CA2 Basket,CA2 SP SR,I,I,-0.000526680955047038,-9.59337453913403e-07,5.052647664395048e-10
CA3 LMR Targeting,CA3 Trilaminar,I,I,-0.0010429614334627837,-4.830727687516168e-07,5.03826267364022e-10
CA1 Perforant Path Associated,CA1 Neurogliaform Projecting,I,I,-0.0005953598614382348,-8.326233130134271e-07,4.95710500265918e-10
CA1 Perforant Path Associated QuadD,CA1 Schaffer Collateral Associated,I,I,-0.03088147713704762,1.6011195251546785e-08,-4.944493600974475e-10
DG AIPRIM,CA3 Spiny Lucidum,I,I,-0.0015003839749843228,-3.2001930364805166e-07,4.801518348791787e-10
CA3 Lucidum ORAX,DG Semilunar Granule,I,E,0.1393679999031747,-3.420473854452307e-09,-4.767045998161207e-10
DG Hilar Ectopic Granule,EC LI II Pyramidal Fan,E,E,0.0891943914662283,5.1785258075846455e-09,4.6189545809967095e-10
CA1 Axo Axonic,CA1 Recurrent O LM,I,I,-0.0003860457350892638,-1.1912697283324952e-06,4.5988459796370574e-10
CA1 Perforant Path Associated,CA2 Bistratified,I,I,-5.974247001410241e-05,-7.586678645673978e-06,4.5324692149580874e-10
CA1 Oriens Alveus,CA1 Radiatum,I,I,-0.0003276643924820552,-1.3832574472329113e-06,4.5324421109385037e-10
CA1 Radiatum,SUB CA1 Projecting Pyramidal,I,E,0.004814774911714025,9.38035211801358e-08,4.516428404085531e-10
CA1 Bistratified,CA2 Bistratified,I,I,-3.5643900932714713e-05,-1.2600144186520984e-05,4.4911829112227515e-10
CA3 Mossy Fiber Associated ORDEN,CA3 Mossy Fiber Associated ORDEN,I,I,-0.000623751597972207,-7.138943261960098e-07,4.452927267480531e-10
CA1 SO SO,CA1 Radiatum Giant,I,E,0.009390926427060445,-4.712108228794183e-08,-4.425106169295228e-10
DG Hilar Ectopic Granule,MEC LII Stellate,E,E,0.0098104765477963,4.487461295399233e-08,4.4024133797657777e-10
CA1 Ivy,CA1 Radiatum,I,I,-8.257300926467674e-05,-5.286763481523243e-06,4.3654396993997334e-10
CA2 SP SR,CA2 Wide Arbor Basket,I,I,-0.0028421784248073285,-1.5164519870275744e-07,4.3100271197859745e-10
CA1 Neurogliaform Projecting,CA1 Back Projection,I,I,-0.0007499006223694099,-5.715555934768133e-07,4.286098952669797e-10
DG AIPRIM,DG MOPP,I,I,-0.0007304880993324248,-5.853168318646271e-07,4.275669800160679e-10
CA1 SO SO,CA1 Radial Trilaminar,I,I,-0.00048436838774914285,-8.614129658659729e-07,4.1724120946270867e-10
CA1 Neurogliaform Projecting,DG Total Molecular Layer,I,I,-0.0018485096497432671,-2.2252325524592698e-07,4.113363846143801e-10
CA3 O LM,DG HIPROM,I,I,-2.076292979444495e-05,-1.975437487474603e-05,4.1015869865749906e-10
CA1 Quadrilaminar,CA1 Bistratified,I,I,-0.006008978760452608,-6.774337812244447e-08,4.070685202990787e-10
CA3 Spiny Lucidum,CA3 Granule,I,E,9.982063415387912e-05,-4.052677692293967e-06,-4.045408572660632e-10
CA3 O LM,CA3 Lucidum ORAX,I,I,-2.1978228593206483e-05,-1.800885906057969e-05,3.9580282113625817e-10
CA1 Neurogliaform Projecting,DG MOLAX,I,I,-0.0016612635681987416,-2.3803185816203032e-07,3.9543365403523123e-10
CA1 Perforant Path Associated,CA3 Trilaminar,I,I,-0.002714762381152379,-1.4516939218649594e-07,3.941004048026553e-10
CA1 Radiatum Giant,CA1 LMR,E,I,-1.592455724191885e-05,2.4523810004054023e-05,-3.905308161995004e-10
CA1 Radiatum Giant,CA1 Schaffer Collateral Associated,E,I,-6.485900388259369e-05,6.013916783367774e-06,-3.900566520020458e-10
CA3 Lucidum ORAX,CA3 LMR Targeting,I,I,-0.005512737574022111,-7.017313190488378e-08,3.868460609388626e-10
DG Basket,CA3 Spiny Lucidum,I,I,-0.0010385702007957539,-3.629217694721429e-07,3.7691973499383377e-10
DG Neurogliaform,EC LI II Pyramidal Fan,I,E,0.01942586124867277,-1.890631898980964e-08,-3.672715294191892e-10
CA1 Oriens Bistratified,CA1 Oriens Alveus,I,I,-0.0001416279217996732,-2.504774021876641e-06,3.547459392961978e-10
DG Basket,DG HIPROM,I,I,-4.7752828965468825e-05,-7.407162302735195e-06,3.5371295456198196e-10
CA1 Oriens Bistratified,CA1 Bistratified,I,I,-0.0003031267932213819,-1.1653511514338581e-06,3.532491575109904e-10
DG Neurogliaform,MEC LII Stellate,I,E,0.0021432792629393314,-1.6383306341928568e-07,-3.5114000741037935e-10
CA1 Radiatum,CA1 LMR,I,I,-0.00046056074323625514,-7.524468275558311e-07,3.465474701448759e-10
CA1 Ivy,CA1 Recurrent O LM,I,I,-6.32789496267531e-05,-5.474469736684902e-06,3.464186947008682e-10
DG Basket,DG Hilar Ectopic Granule,I,E,4.868775517895282e-05,-7.030393053001401e-06,-3.422940557763429e-10
CA1 Ivy,CA1 Radiatum Giant,I,E,0.0018559734250700264,-1.8356254890578555e-07,-3.40687212607255e-10
DG HICAP,CA3 Mossy Fiber Associated,I,I,-0.002666834683709251,-1.2443904398898417e-07,3.3185835851744415e-10
CA1 Perforant Path Associated QuadD,CA1 OR LM,I,I,-0.00493679135431029,6.711408437077827e-08,-3.3132823147410953e-10
CA1 LMR,CA1 Radial Trilaminar,I,I,-0.0006853783493625723,-4.750432757924598e-07,3.255843762384253e-10
CA1 Neurogliaform Projecting,DG HIPP,I,I,-0.004766600969900321,-6.822949706102098e-08,3.252227868668737e-10
CA3 Trilaminar,CA3 Trilaminar,I,I,-0.00041894781815037473,-7.609181626632368e-07,3.18785004038755e-10
CA1 Schaffer Collateral Associated,CA1 Radial Trilaminar,I,I,-6.814023131403896e-05,-4.6697909234707106e-06,3.1820063371349383e-10
CA1 Radial Trilaminar,CA1 Radial Trilaminar,I,I,-0.0007103172549818625,-4.473271731147261e-07,3.1774420968564864e-10
CA1 Bistratified,CA1 Quadrilaminar,I,I,-2.9532869971632715e-05,-1.06966611102458e-05,3.1590310169950964e-10
DG Mossy,DG HIPROM,E,I,-1.2025717225495072e-05,2.6194909404093612e-05,-3.150125732410914e-10
CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,I,I,-0.0011505756574362348,-2.7148350924073393e-07,3.1236231712775356e-10
CA1 Neurogliaform Projecting,CA1 Neurogliaform,I,I,-0.0008437026438496327,-3.62869378920165e-07,3.061538543670174e-10
CA1 Recurrent O LM,CA1 Schaffer Collateral Associated,I,I,-0.0004933994104405759,-6.112252593546436e-07,3.0157818261196926e-10
DG Total Molecular Layer,DG Hilar Ectopic Granule,I,E,5.71605057554129e-05,-5.239638855463537e-06,-2.9950040695400853e-10
CA1 Perforant Path Associated QuadD,CA1 Neurogliaform,I,I,-0.009807361300862325,3.044350158351164e-08,-2.9857041929287296e-10
CA3 Horizontal Axo Axonic,CA3 Trilaminar,I,I,-0.0023450796866355916,-1.2570204143848822e-07,2.947813039460241e-10
DG HICAP,DG HICAP,I,I,-0.0005691697832956417,-5.169090179571826e-07,2.9420899373425255e-10
CA3 Axo Axonic,CA3 Mossy Fiber Associated,I,I,-0.001032551081786293,-2.6721503303509444e-07,2.759131714299468e-10
DG Semilunar Granule,CA3 Spiny Lucidum,E,I,-6.0866477944264125e-05,4.515246652561275e-06,-2.7482716079103327e-10
CA1 OR LM,CA1 Radial Trilaminar,I,I,-0.0004081187025921518,-6.706073695085263e-07,2.736874095925555e-10
CA1 Perforant Path Associated QuadD,CA1 Oriens Alveus,I,I,-0.005260648056953999,5.200487772901086e-08,-2.735793589772513e-10
CA1 Neurogliaform Projecting,CA1 OR LM,I,I,-0.00034039821109500666,-7.999620557974817e-07,2.723056527373467e-10
DG MOPP,DG MOLAX,I,I,-0.0009516433764703473,-2.853209034709658e-07,2.715237479566799e-10
DG MOLAX,DG Hilar Ectopic Granule,I,E,5.9802901456764156e-05,-4.532512000926914e-06,-2.7105736854303314e-10
CA1 Recurrent O LM,CA1 Ivy,I,I,-0.000785556226526973,-3.417056605713224e-07,2.6842900930131467e-10
CA1 Perforant Path Associated QuadD,CA1 LMR,I,I,-0.004052328111194684,6.529114459526318e-08,-2.6458114065546184e-10
DG AIPRIM,CA1 Neurogliaform Projecting,I,I,-0.0001644885617541702,-1.5998445805069035e-06,2.631561340777843e-10
CA1 Ivy,CA3 Trilaminar,I,I,-0.0017560755854922482,-1.49309779702912e-07,2.621992588115098e-10
CA1 R Receiving Apical Targeting,CA2 Bistratified,I,I,-9.40550427358216e-05,-2.774623754346961e-06,2.609673557909292e-10
CA1 Neurogliaform Projecting,MEC LV Pyramidal,I,E,0.0025110203909779753,-1.0201176258247479e-07,-2.5615361596419824e-10
CA1 OR LM,CA1 Radiatum,I,I,-0.00023990752520059117,-1.0565206162995687e-06,2.534672463798329e-10
CA1 Quadrilaminar,SUB CA1 Projecting Pyramidal,I,E,0.010985315991079752,2.278935945343018e-08,2.5034831483023106e-10
CA1 Horizontal Axo Axonic,CA1 Recurrent O LM,I,I,-0.00041777044017532716,-5.989140424672857e-07,2.5020858314874256e-10
DG MOPP,DG Total Molecular Layer,I,I,-0.0009377201055384716,-2.667312548845863e-07,2.5011926048078324e-10
CA3 Spiny Lucidum,CA3 Mossy Fiber Associated ORDEN,I,I,-0.00018242298464177194,-1.322026486217143e-06,2.411680173912056e-10
CA1 Axo Axonic,CA1 Radial Trilaminar,I,I,-0.00032730243336706225,-7.302108366386985e-07,2.389997837028444e-10
CA1 Perforant Path Associated QuadD,CA1 Ivy,I,I,-0.026495968764197547,8.951063402947124e-09,-2.371670963308388e-10
CA1 O LMR,CA1 Recurrent O LM,I,I,-0.00013285781919734598,-1.7402600103312296e-06,2.3120714980895795e-10
CA1 Radiatum Giant,CA1 Axo Axonic,E,I,-1.7963871764862264e-05,1.278930989006095e-05,-2.297455228261396e-10
DG MOPP,DG HIPP,I,I,-0.0027893773298209986,-8.178443799555837e-08,2.2812765727696163e-10
DG MOLAX,DG HIPROM,I,I,-4.7597708396752925e-05,-4.775416079422155e-06,2.2729886202150084e-10
DG HIPROM,DG MOLAX,I,I,-0.0020184606939495538,-1.1008331038501452e-07,2.2219883507200051e-10
CA1 Quadrilaminar,CA1 Schaffer Collateral Associated,I,I,-0.00492439886502903,-4.48289187827068e-08,2.2075547677403994e-10
CA1 Radial Trilaminar,CA1 Radiatum,I,I,-0.0003129283559099263,-7.04749756885434e-07,2.205361827500791e-10
DG Hilar Ectopic Granule,DG Total Molecular Layer,E,I,-0.008247490695680756,2.653962878622648e-08,-2.1888534148122403e-10
CA1 SO SO,CA2 Bistratified,I,I,-0.00010712013846640657,-2.0030697033330417e-06,2.1456910397889936e-10
DG Basket,DG MOPP,I,I,-0.00031291981417434425,-6.637856463676249e-07,2.0771168111295418e-10
CA1 Perforant Path Associated QuadD,CA1 SO SO,I,I,-0.0036821236207981436,5.614921101570375e-08,-2.0674833617010212e-10
CA1 R Receiving Apical Targeting,CA1 Quadrilaminar,I,I,-8.765799110424634e-05,-2.355465903353447e-06,2.0647540920251204e-10
CA1 OR LM,CA1 Radiatum Giant,I,E,0.005563614869656963,-3.668361900002801e-08,-2.0409352814138655e-10
DG Total Molecular Layer,DG HIPROM,I,I,-3.68829441099955e-05,-5.520438916792432e-06,2.036100400306994e-10
CA1 Schaffer Collateral Associated,CA1 Oriens Bistratified,I,I,-0.00020467314790547354,-9.861066159563622e-07,2.018295452582025e-10
CA3 Axo Axonic,CA3 Granule,I,E,0.00030384747188319446,-6.621164369104126e-07,-2.011824054475375e-10
CA1 O LMR,CA1 Radial Trilaminar,I,I,-0.00018354544110413997,-1.0667245946823525e-06,1.9579243626760731e-10
CA1 Radiatum Giant,CA1 O LMR,E,I,-3.844990094450391e-05,5.0486018150974915e-06,-1.9411823969874117e-10
CA1 Oriens Alveus,CA3 Trilaminar,I,I,-0.004940460456118705,-3.906621989816179e-08,1.9300511457690603e-10
CA1 Oriens Alveus,CA1 Oriens Bistratified,I,I,-0.0010170362466133524,-1.8540429841202648e-07,1.8856289176294933e-10
CA2 Bistratified,CA2 SP SR,I,I,-0.0013791083536573798,-1.365619057095673e-07,1.8833366495543572e-10
CA1 R Receiving Apical Targeting,CA3 Trilaminar,I,I,-0.003505723474965329,-5.309180245751388e-08,1.8612517820352836e-10
CA1 Quadrilaminar,CA1 Oriens Alveus,I,I,-0.0012633190731555994,-1.4560577167361722e-07,1.8394654851681993e-10
CA1 Neurogliaform Projecting,CA1 R Receiving Apical Targeting,I,I,-0.00015892728842460118,-1.1557520218957337e-06,1.8368053493113924e-10
CA1 LMR,CA1 Oriens Bistratified,I,I,-0.0018144512063936924,-1.0031355253403251e-07,1.8201404641301234e-10
DG MOLAX,CA3 Mossy Fiber Associated ORDEN,I,I,-6.519618733241732e-05,-2.771586870302517e-06,1.8069689680431114e-10
CA2 Wide Arbor Basket,CA3 Lucidum ORAX,I,I,-2.0037887455898635e-06,-8.927044360765612e-05,1.7887911021483591e-10
CA2 Wide Arbor Basket,DG HIPROM,I,I,-1.7789878061752124e-06,-9.792301679569864e-05,1.742038528234384e-10
DG Total Molecular Layer,CA3 Mossy Fiber Associated ORDEN,I,I,-5.3737357722215074e-05,-3.2039880432660353e-06,1.7217385161868686e-10
CA1 Horizontal Axo Axonic,CA1 Radial Trilaminar,I,I,-0.00045771296616128063,-3.6711545137377784e-07,1.6803350217192924e-10
DG Semilunar Granule,DG MOPP,E,I,-1.9901517162792867e-05,8.258407651155509e-06,-1.643548416068113e-10
CA1 Ivy,CA1 Oriens Bistratified,I,I,-0.000230820449069582,-7.086089983631922e-07,1.635614472169387e-10
CA1 Neurogliaform Projecting,CA1 Perforant Path Associated QuadD,I,I,-6.273861717908373e-05,-2.55845147762331e-06,1.6051370782586994e-10
CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,I,I,-0.0029758559176754095,-5.360302935465295e-08,1.5951489211037268e-10
CA1 LMR,CA1 Quadrilaminar,I,I,-0.00016736363424442433,-9.377575184628196e-07,1.5694650632997033e-10
CA1 Oriens Alveus,CA1 Radiatum Giant,I,E,0.003258199459888292,-4.802830005435094e-08,-1.5648578129643908e-10
DG Hilar Ectopic Granule,DG Semilunar Granule,E,E,0.17505892727910943,8.904804072542102e-10,1.5588654485698653e-10
CA1 Quadrilaminar,CA1 OR LM,I,I,-0.0008257129849221304,-1.8790925912559186e-07,1.5515911524709852e-10
CA1 Axo Axonic,CA1 Radiatum,I,I,-0.00013482098469205303,-1.1504239861240185e-06,1.5510129462259695e-10
CA1 Perforant Path Associated QuadD,CA1 O LMR,I,I,-0.011446504818971097,1.3441181898691416e-08,-1.5385455337603838e-10
CA1 SO SO,CA1 Oriens Bistratified,I,I,-0.0008339189387524674,-1.8190215335801328e-07,1.5169165068510301e-10
CA2 Wide Arbor Basket,CA1 Quadrilaminar,I,I,-8.126167407131939e-07,-0.00018553395650876633,1.5076799902977716e-10
CA1 SO SO,CA3 Trilaminar,I,I,-0.00388586870660572,-3.8328288954989735e-08,1.4893869862793626e-10
DG Basket,CA3 Mossy Fiber Associated ORDEN,I,I,-3.3867758411148335e-05,-4.2990167648270735e-06,1.4559806119663984e-10
DG MOLAX,DG MOPP,I,I,-0.0003382286205322064,-4.27944267912568e-07,1.4474299940073283e-10
DG MOLAX,CA3 Spiny Lucidum,I,I,-0.0006052155510697146,-2.3397657330522384e-07,1.4160626075032452e-10
CA1 Oriens Bistratified,CA1 Ivy,I,I,-0.00032711215041051847,-4.3112092670810163e-07,1.4102489342246264e-10
CA1 Quadrilaminar,CA1 Neurogliaform,I,I,-0.0016491709786976467,-8.523718801171984e-08,1.4057069677472333e-10
CA1 Quadrilaminar,CA1 SO SO,I,I,-0.0008810384271952384,-1.5720927643380531e-07,1.385074136497413e-10
CA3 Mossy Fiber Associated,CA3 Spiny Lucidum,I,I,-0.0007699275968533143,-1.7859784330469703e-07,1.3750740829877017e-10
CA1 Radiatum Giant,CA1 O LM,E,I,-2.521962950936167e-05,5.274603171645153e-06,-1.3302353779779475e-10
CA1 Perforant Path Associated QuadD,CA1 Perforant Path Associated QuadD,I,I,-0.0006158705385882013,2.1464534109255647e-07,-1.3219374182412094e-10
DG Semilunar Granule,CA1 Neurogliaform Projecting,E,I,-5.688483645114749e-06,2.25726785990901e-05,-1.2840431303735575e-10
DG Total Molecular Layer,DG MOPP,I,I,-0.0002565353192176769,-4.947087649561737e-07,1.269102709378147e-10
CA1 Radiatum,CA1 O LMR,I,I,-0.0008158804379246453,-1.5490270144544176e-07,1.263820838910176e-10
CA1 O LMR,CA1 Radiatum Giant,I,E,0.002164349881791237,-5.835205574606975e-08,-1.2629426495628173e-10
CA3 Lucidum ORAX,CA3 Granule,I,E,0.0009492745093931178,-1.3281979835036385e-07,-1.2608244891673448e-10
CA1 OR LM,CA1 Oriens Bistratified,I,I,-0.0008707252712597916,-1.4161027219821703e-07,1.2330364267296545e-10
CA3 Lucidum ORAX,CA3 O LM,I,I,-0.004916037387044898,-2.4921991929496178e-08,1.225174440850344e-10
CA1 Schaffer Collateral Associated,CA1 Quadrilaminar,I,I,-1.3243436764931165e-05,-9.218384453140386e-06,1.2208309157998925e-10
DG Basket,CA1 Neurogliaform Projecting,I,I,-6.645938096814509e-05,-1.8143231343210833e-06,1.2057879238316395e-10
CA1 Radiatum Giant,CA1 Horizontal Axo Axonic,E,I,-9.346462268492746e-06,1.2873813632826664e-05,-1.2032461337082194e-10
CA1 OR LM,CA1 Recurrent O LM,I,I,-0.00010968809653467191,-1.0940323243757432e-06,1.20002323208178e-10
DG Neurogliaform,CA1 Perforant Path Associated,I,I,-0.00013603385235443527,-8.813971383038291e-07,1.1989984817764485e-10
DG MOLAX,CA1 Neurogliaform Projecting,I,I,-0.00010236202314695745,-1.1696986666142243e-06,1.1973272198693049e-10
DG HIPP,DG Hilar Ectopic Granule,I,E,1.995321670654304e-05,-5.952892119577997e-06,-1.1877934649261208e-10
CA1 Axo Axonic,CA1 Radiatum Giant,I,E,0.0029655372160998913,-3.994405271832482e-08,-1.184555748980483e-10
DG Hilar Ectopic Granule,CA1 Back Projection,E,I,-0.0017325991931723375,6.816758664078388e-08,-1.1810710561432757e-10
CA1 Radiatum,CA1 Ivy,I,I,-0.0011182979769842538,-1.0315639743413686e-07,1.1535959056357892e-10
CA1 Quadrilaminar,CA1 Ivy,I,I,-0.004551100378157919,-2.5061620197955604e-08,1.1405794916016589e-10
CA1 Horizontal Axo Axonic,CA1 Radiatum Giant,I,E,0.005550978044581538,-2.0081979351179427e-08,-1.114746264701368e-10
CA1 Oriens Alveus,CA1 Quadrilaminar,I,I,-6.427032276126191e-05,-1.733208229588087e-06,1.1139385232810168e-10
CA1 Radial Trilaminar,CA3 Trilaminar,I,I,-0.0055315676269135335,-1.990367666607374e-08,1.100985335026078e-10
CA1 O LM,CA1 Recurrent O LM,I,I,-8.071558673460592e-05,-1.321914343598808e-06,1.0669909185646925e-10
DG Total Molecular Layer,CA3 Spiny Lucidum,I,I,-0.00039358544633855466,-2.704797570326459e-07,1.0645689589723775e-10
CA1 Ivy,CA1 Quadrilaminar,I,I,-1.5802455110317053e-05,-6.624263612237748e-06,1.0467962837129369e-10
CA1 Oriens Alveus,CA2 Bistratified,I,I,-5.098004398947541e-05,-2.041634615979044e-06,1.0408262253304739e-10
CA3 LMR Targeting,CA3 Spiny Lucidum,I,I,-0.00018754910681792472,-5.542228742091336e-07,1.0394400503598605e-10
CA1 Quadrilaminar,CA1 LMR,I,I,-0.0005636608427249004,-1.828053041829128e-07,1.0304019181032238e-10
DG Semilunar Granule,DG HIPROM,E,I,-1.083673959516742e-06,9.21553006893138e-05,-9.986629958844462e-11
CA1 Radiatum Giant,CA1 Ivy,E,I,-2.8625835110282445e-05,3.362081942181821e-06,-9.624240330415496e-11
DG Hilar Ectopic Granule,DG MOLAX,E,I,-0.0032500131787288164,2.8389289685405267e-08,-9.226556561231717e-11
CA1 O LM,CA1 Radial Trilaminar,I,I,-0.00011330084164744141,-8.10291872483948e-07,9.180675113251259e-11
