method,seed,length_edges,n_nodes_visited,transition_weight_sum,summed_weight,terminus,path,bb_states_seen,bb_status,bb_score,best_sample_score,mean_sample_score,median_sample_score,sample_score_std,terminal_entropy_bits,top_edge_visit_probability,n_unique_terminals_sampled,n_unique_edges_sampled,n_walks,weight_power,stop_probability,mcts_iterations,mcts_exploration_weight,mcts_rollout_temperature,mcts_states_visited,mcts_best_score,n_samples,temperature
weighted_random_walk_ensemble,EC LIV VI Deep Multipolar Principal,22,23,227804.6737021582,227804.6737021582,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Pyramidal Fan -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,227804.6737021582,46042.152007644305,26931.730221278103,49313.68117383832,4.08230692320754,0.4085,31.0,335.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,EC LV Deep Pyramidal,22,23,219952.70092312136,219952.70092312136,CA1 Radiatum Giant,EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,219952.70092312136,46659.56421727477,25495.86812425604,51107.05036798722,4.058851210447913,0.4665,31.0,334.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,LEC LIII Complex Pyramidal,21,22,226848.880794946,226848.880794946,CA1 Radiatum Giant,LEC LIII Complex Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,226848.880794946,48546.97098599418,32052.37238950341,48911.22543490678,4.2508476252553145,0.281,31.0,342.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,LEC LIII Multipolar Principal,25,26,220529.7699849495,220529.7699849495,CA1 Radiatum Giant,LEC LIII Multipolar Principal -> EC LIII Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIV VI Deep Multipolar Principal -> MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,220529.7699849495,48862.57079259862,31253.85481200448,49548.85089892958,4.125149467531381,0.2735,31.0,339.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,LEC LVI Multipolar Pyramidal,17,18,216939.22240732957,216939.22240732957,CA3 Granule,LEC LVI Multipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule,,,,216939.22240732957,47253.90583141642,29411.42555225933,49456.3415757149,4.198420190959776,0.266,31.0,344.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LII III Pyramidal Multiform,26,27,229039.79864331058,229039.79864331058,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,229039.79864331058,55958.51472793932,37640.77941950272,53402.89891655213,4.199326698319043,0.2705,31.0,338.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,25,26,222140.40921088302,222140.40921088302,CA1 Radiatum Giant,MEC LII Oblique Pyramidal -> MEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,222140.40921088302,56266.34115389439,39920.08013189852,53245.750138760275,4.1984205465294,0.607,31.0,343.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LII Stellate,26,27,222679.3717103615,222679.3717103615,CA1 Radiatum Giant,MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Multipolar Pyramidal -> EC LIV VI Deep Multipolar Principal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,222679.3717103615,69209.79390628447,55706.387509703345,52942.717658969654,4.175682396428633,0.3685,31.0,344.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,25,26,218398.51622203318,218398.51622203318,CA1 Radiatum Giant,MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal Stellate -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,218398.51622203318,54085.061881413814,35429.61415734,51828.37428659649,4.248918577703078,0.3935,31.0,336.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,27,28,226704.96934323042,226704.96934323042,CA1 Radiatum Giant,MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,226704.96934323042,55834.909181203904,38143.045504253096,52023.94430713733,4.183056037252595,0.256,31.0,336.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,23,24,217576.97907283265,217576.97907283265,CA1 Radiatum Giant,MEC LV Multipolar Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LI II Multipolar Pyramidal -> EC LIII Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,217576.97907283265,53424.55725539042,35387.39903067604,52760.8167281044,4.155597260684603,0.299,31.0,340.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LV Pyramidal,18,19,229227.71678336713,229227.71678336713,CA2 Pyramidal,MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Bipolar Complex Pyramidal -> EC LI II Pyramidal Fan -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal,,,,229227.71678336713,78196.75874409395,68999.24099136438,58056.16719792123,4.224235966815584,0.4675,31.0,337.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LV Superficial Pyramidal,19,20,221208.153248548,221208.153248548,CA1 Radiatum Giant,MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,221208.153248548,54466.57057729745,37150.63801107275,52530.0504741375,4.20028517830502,0.2885,31.0,333.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,MEC LV VI Pyramidal Polymorphic,24,25,213646.22954581876,213646.22954581876,CA1 Radiatum Giant,MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII III Pyramidal Multiform -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Stellate -> MEC LIII Bipolar Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,213646.22954581876,51372.45672323795,34953.11457844573,51180.73495805196,4.083413434635856,0.529,31.0,338.0,2000.0,1.0,0.05,,,,,,,
weighted_random_walk_ensemble,SUB CA1 Projecting Pyramidal,27,28,134024.47978253866,134024.47978253866,CA3 Granule,SUB CA1 Projecting Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LIII Complex Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Stellate -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LII Oblique Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA3c Pyramidal -> CA2 Pyramidal -> CA3 Granule,,,,134024.47978253866,38790.04685957729,31008.027843161995,32948.78037710267,4.159812364888749,0.9285,31.0,332.0,2000.0,1.0,0.05,,,,,,,
monte_carlo_tree_search,CA1 Pyramidal,20,21,135092.4687868105,135092.4687868105,CA3 Granule,CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> EC LIII Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII III Pyramidal Multiform -> EC LI II Pyramidal Fan -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA2 Pyramidal -> CA3 Pyramidal -> CA3 Granule,,,,,,,,,,,,,,,1500.0,1.4,0.35,1477.0,135092.4687868105,,
monte_carlo_tree_search,CA1 Radiatum Giant,28,29,139525.16402544404,139525.16402544404,CA3 Granule,CA1 Radiatum Giant -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal Stellate -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIV VI Deep Multipolar Principal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> EC LI II Pyramidal Fan -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA2 Pyramidal -> CA3 Pyramidal -> CA3 Granule,,,,,,,,,,,,,,,1500.0,1.4,0.35,1471.0,139525.16402544404,,
monte_carlo_tree_search,CA2 Pyramidal,26,27,201723.26644167711,201723.26644167711,CA3 Granule,CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LIII Pyramidal Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> EC LIII Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA3 Granule,,,,,,,,,,,,,,,1500.0,1.4,0.35,1470.0,201723.26644167711,,
monte_carlo_tree_search,CA3 Granule,25,26,211418.7995984235,211418.7995984235,CA1 Radiatum Giant,CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> EC LV Deep Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LIII Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1470.0,211418.7995984235,,
monte_carlo_tree_search,CA3 Pyramidal,25,26,205742.85366650487,205742.85366650487,DG Hilar Ectopic Granule,CA3 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> EC LI II Pyramidal Fan -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule,,,,,,,,,,,,,,,1500.0,1.4,0.35,1457.0,205742.85366650487,,
monte_carlo_tree_search,CA3c Pyramidal,25,26,212889.62999531787,212889.62999531787,CA3 Granule,CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LV Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LIII Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule,,,,,,,,,,,,,,,1500.0,1.4,0.35,1472.0,212889.62999531787,,
monte_carlo_tree_search,DG Granule,25,26,222297.70249503743,222297.70249503743,CA3 Granule,DG Granule -> DG Mossy -> DG Semilunar Granule -> CA3 Pyramidal -> CA2 Pyramidal -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> MEC LII Stellate -> CA3 Granule,,,,,,,,,,,,,,,1500.0,1.4,0.35,1465.0,222297.70249503743,,
monte_carlo_tree_search,DG Hilar Ectopic Granule,24,25,208897.11358025743,208897.11358025743,CA3 Granule,DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Stellate -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule,,,,,,,,,,,,,,,1500.0,1.4,0.35,1473.0,208897.11358025743,,
monte_carlo_tree_search,DG Mossy,29,30,200593.9204327239,200593.9204327239,CA1 Radiatum Giant,DG Mossy -> DG Granule -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIII Pyramidal Stellate -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> MEC LIII Complex Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LI II Pyramidal Fan -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1464.0,200593.9204327239,,
monte_carlo_tree_search,DG Semilunar Granule,21,22,222026.45823708366,222026.45823708366,CA1 Radiatum Giant,DG Semilunar Granule -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1462.0,222026.45823708366,,
monte_carlo_tree_search,EC LI II Multipolar Pyramidal,26,27,224459.5274597598,224459.5274597598,CA1 Radiatum Giant,EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Stellate -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LV Deep Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,224459.5274597598,,
monte_carlo_tree_search,EC LI II Pyramidal Fan,26,27,224392.81115055885,224392.81115055885,CA1 Radiatum Giant,EC LI II Pyramidal Fan -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LV Deep Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1490.0,224392.81115055885,,
monte_carlo_tree_search,EC LII III Pyramidal Tripolar,27,28,231791.28790411766,231791.28790411766,CA1 Radiatum Giant,EC LII III Pyramidal Tripolar -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LIII Bipolar Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1497.0,231791.28790411766,,
