table_type,method,seed,terminal,count,probability
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,EC LV Deep Pyramidal,23,0.0115
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,MEC LV Multipolar Pyramidal,11,0.0055
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,DG Mossy,45,0.0225
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,MEC LIII Complex Pyramidal,31,0.0155
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,MEC LV Pyramidal,6,0.003
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,MEC LII Stellate,22,0.011
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,CA3c Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,CA3 Granule,71,0.0355
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,MEC LV VI Pyramidal Polymorphic,48,0.024
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,LEC LVI Multipolar Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,EC LIII Pyramidal Stellate,20,0.01
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,LEC LIII Complex Pyramidal,13,0.0065
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,CA1 Pyramidal,44,0.022
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,LEC LIII Multipolar Principal,31,0.0155
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,MEC LV Superficial Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,EC LII III Pyramidal Tripolar,10,0.005
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,EC LIII Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,SUB CA1 Projecting Pyramidal,25,0.0125
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,MEC LII Oblique Pyramidal,21,0.0105
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,EC LI II Multipolar Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,MEC LII III Pyramidal Multiform,9,0.0045
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,EC LIII V Bipolar Pyramidal,5,0.0025
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,EC LIV VI Deep Multipolar Principal,17,0.0085
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,CA3 Pyramidal,7,0.0035
terminal_distribution,boltzmann_path_sampling,DG Hilar Ectopic Granule,DG Semilunar Granule,11,0.0055
terminal_distribution,boltzmann_path_sampling,DG Mossy,CA3c Pyramidal,42,0.021
terminal_distribution,boltzmann_path_sampling,DG Mossy,CA1 Radiatum Giant,1040,0.52
terminal_distribution,boltzmann_path_sampling,DG Mossy,EC LIV VI Deep Multipolar Principal,25,0.0125
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LV Superficial Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LII III Pyramidal Multiform,7,0.0035
terminal_distribution,boltzmann_path_sampling,DG Mossy,CA3 Granule,409,0.2045
terminal_distribution,boltzmann_path_sampling,DG Mossy,LEC LIII Complex Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,DG Mossy,EC LII III Pyramidal Tripolar,11,0.0055
terminal_distribution,boltzmann_path_sampling,DG Mossy,DG Granule,36,0.018
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LV Multipolar Pyramidal,4,0.002
terminal_distribution,boltzmann_path_sampling,DG Mossy,EC LIII Pyramidal Stellate,19,0.0095
terminal_distribution,boltzmann_path_sampling,DG Mossy,DG Hilar Ectopic Granule,41,0.0205
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LV Pyramidal,9,0.0045
terminal_distribution,boltzmann_path_sampling,DG Mossy,LEC LVI Multipolar Pyramidal,21,0.0105
terminal_distribution,boltzmann_path_sampling,DG Mossy,CA1 Pyramidal,34,0.017
terminal_distribution,boltzmann_path_sampling,DG Mossy,EC LI II Multipolar Pyramidal,15,0.0075
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LII Oblique Pyramidal,10,0.005
terminal_distribution,boltzmann_path_sampling,DG Mossy,CA3 Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,DG Mossy,CA2 Pyramidal,52,0.026
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LIII Complex Pyramidal,17,0.0085
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LII Stellate,27,0.0135
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LIII Bipolar Complex Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,DG Mossy,MEC LV VI Pyramidal Polymorphic,42,0.021
terminal_distribution,boltzmann_path_sampling,DG Mossy,EC LV Deep Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,DG Mossy,LEC LIII Multipolar Principal,25,0.0125
terminal_distribution,boltzmann_path_sampling,DG Mossy,EC LIII Stellate,9,0.0045
terminal_distribution,boltzmann_path_sampling,DG Mossy,EC LIII V Bipolar Pyramidal,9,0.0045
terminal_distribution,boltzmann_path_sampling,DG Mossy,DG Semilunar Granule,2,0.001
terminal_distribution,boltzmann_path_sampling,DG Mossy,EC LIII Pyramidal,7,0.0035
terminal_distribution,boltzmann_path_sampling,DG Mossy,SUB CA1 Projecting Pyramidal,7,0.0035
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,CA1 Radiatum Giant,1097,0.5485
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,CA3 Granule,250,0.125
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,DG Granule,62,0.031
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LII Stellate,31,0.0155
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,CA3c Pyramidal,40,0.02
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,DG Hilar Ectopic Granule,51,0.0255
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LIV VI Deep Multipolar Principal,35,0.0175
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LIII Complex Pyramidal,32,0.016
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LI II Pyramidal Fan,1,0.0005
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LIII V Bipolar Pyramidal,15,0.0075
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LV VI Pyramidal Polymorphic,40,0.02
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LIII Pyramidal Stellate,15,0.0075
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LIII Stellate,17,0.0085
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,SUB CA1 Projecting Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,DG Mossy,42,0.021
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,LEC LIII Multipolar Principal,27,0.0135
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,LEC LIII Complex Pyramidal,13,0.0065
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LV Deep Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LII Oblique Pyramidal,9,0.0045
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,LEC LVI Multipolar Pyramidal,28,0.014
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,CA1 Pyramidal,23,0.0115
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LI II Multipolar Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,CA2 Pyramidal,38,0.019
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LV Pyramidal,5,0.0025
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LIII Bipolar Complex Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,CA3 Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LII III Pyramidal Multiform,7,0.0035
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LIII Pyramidal,8,0.004
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LV Superficial Pyramidal,7,0.0035
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,MEC LV Multipolar Pyramidal,4,0.002
terminal_distribution,boltzmann_path_sampling,DG Semilunar Granule,EC LII III Pyramidal Tripolar,11,0.0055
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,CA1 Radiatum Giant,1044,0.522
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,CA3 Granule,251,0.1255
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LV Multipolar Pyramidal,14,0.007
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,CA1 Pyramidal,34,0.017
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,LEC LIII Multipolar Principal,24,0.012
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,CA3 Pyramidal,23,0.0115
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LII Stellate,29,0.0145
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,CA3c Pyramidal,30,0.015
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,SUB CA1 Projecting Pyramidal,23,0.0115
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,11,0.0055
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LV Pyramidal,15,0.0075
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,DG Semilunar Granule,9,0.0045
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,37,0.0185
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,25,0.0125
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,15,0.0075
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,EC LIII Stellate,27,0.0135
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,29,0.0145
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,60,0.03
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,DG Hilar Ectopic Granule,43,0.0215
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,LEC LIII Complex Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,CA2 Pyramidal,32,0.016
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LII III Pyramidal Multiform,20,0.01
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,DG Granule,45,0.0225
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LIII Complex Pyramidal,24,0.012
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,DG Mossy,15,0.0075
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,EC LIII Pyramidal,14,0.007
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,EC LIII Pyramidal Stellate,26,0.013
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,34,0.017
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,11,0.0055
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,MEC LV Superficial Pyramidal,8,0.004
terminal_distribution,boltzmann_path_sampling,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,6,0.003
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,DG Hilar Ectopic Granule,42,0.021
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,CA3 Granule,207,0.1035
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,CA1 Radiatum Giant,1080,0.54
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,DG Mossy,33,0.0165
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LII III Pyramidal Multiform,13,0.0065
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,CA3 Pyramidal,21,0.0105
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,33,0.0165
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,CA1 Pyramidal,39,0.0195
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,DG Granule,39,0.0195
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LV VI Pyramidal Polymorphic,50,0.025
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,CA3c Pyramidal,27,0.0135
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,DG Semilunar Granule,19,0.0095
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LIII Bipolar Complex Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,CA2 Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LV Pyramidal,8,0.004
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,LEC LVI Multipolar Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LII Stellate,38,0.019
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,EC LIII Stellate,27,0.0135
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LIII Complex Pyramidal,41,0.0205
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,LEC LIII Multipolar Principal,26,0.013
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,LEC LIII Complex Pyramidal,25,0.0125
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,EC LIV VI Deep Multipolar Principal,35,0.0175
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,15,0.0075
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LV Superficial Pyramidal,13,0.0065
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,MEC LV Multipolar Pyramidal,19,0.0095
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,EC LIII Pyramidal,9,0.0045
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,18,0.009
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,17,0.0085
terminal_distribution,boltzmann_path_sampling,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,10,0.005
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LIII Complex Pyramidal,35,0.0175
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,32,0.016
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,CA1 Radiatum Giant,1031,0.5155
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LII Oblique Pyramidal,14,0.007
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LV VI Pyramidal Polymorphic,73,0.0365
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,EC LV Deep Pyramidal,32,0.016
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,CA3 Granule,244,0.122
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LII Stellate,24,0.012
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,LEC LIII Multipolar Principal,32,0.016
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LV Multipolar Pyramidal,30,0.015
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,LEC LVI Multipolar Pyramidal,32,0.016
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,DG Hilar Ectopic Granule,39,0.0195
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,EC LIV VI Deep Multipolar Principal,32,0.016
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,DG Granule,36,0.018
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,CA1 Pyramidal,40,0.02
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,EC LIII Pyramidal Stellate,25,0.0125
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,15,0.0075
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,EC LIII Stellate,35,0.0175
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,17,0.0085
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,CA3c Pyramidal,24,0.012
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,LEC LIII Complex Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LV Superficial Pyramidal,10,0.005
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,DG Mossy,15,0.0075
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,EC LIII V Bipolar Pyramidal,21,0.0105
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LII III Pyramidal Multiform,11,0.0055
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,CA3 Pyramidal,17,0.0085
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LIII Bipolar Complex Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,CA2 Pyramidal,19,0.0095
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,DG Semilunar Granule,13,0.0065
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,MEC LV Pyramidal,13,0.0065
terminal_distribution,boltzmann_path_sampling,EC LII III Pyramidal Tripolar,EC LI II Pyramidal Fan,1,0.0005
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,CA3 Granule,329,0.1645
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,EC LV Deep Pyramidal,14,0.007
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,CA1 Radiatum Giant,1039,0.5195
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,15,0.0075
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,MEC LIII Complex Pyramidal,44,0.022
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,MEC LII Stellate,36,0.018
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,CA1 Pyramidal,46,0.023
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,9,0.0045
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,CA3 Pyramidal,25,0.0125
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,DG Hilar Ectopic Granule,44,0.022
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,LEC LVI Multipolar Pyramidal,25,0.0125
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,EC LIV VI Deep Multipolar Principal,23,0.0115
terminal_distribution,boltzmann_path_sampling,EC LIII Pyramidal,EC LIII Pyramidal Stellate,16,0.008
