pre_neuron_id,post_neuron_id,pre_neuron,post_neuron,pre_ei,post_ei,tau_d
6024,6038,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,4.642
6024,6040,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.401
6024,6082,MEC LIII Bipolar Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.196
6024,6086,MEC LIII Bipolar Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.492
6024,6092,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,4.94
6024,6094,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,4.943
6024,6095,MEC LIII Bipolar Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.9
6025,6005,LEC LIII Multipolar Principal,EC LI II Pyramidal Fan,e,e,4.795
6025,6007,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,e,e,4.581
6025,6017,LEC LIII Multipolar Principal,EC LIII Pyramidal,e,e,4.651
6025,6018,LEC LIII Multipolar Principal,EC LIII Stellate,e,e,4.677
6025,6021,LEC LIII Multipolar Principal,EC LV Deep Pyramidal,e,e,4.345
6025,6025,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,e,e,4.597
6025,6078,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,e,e,4.554
6025,6082,LEC LIII Multipolar Principal,EC LII III Pyramidal Tripolar,e,e,5.07
6025,6086,LEC LIII Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,4.355
6025,6092,LEC LIII Multipolar Principal,EC LIII Pyramidal Stellate,e,e,4.816
6025,6094,LEC LIII Multipolar Principal,EC LI II Multipolar Pyramidal,e,e,4.776
6025,6095,LEC LIII Multipolar Principal,EC LIII V Bipolar Pyramidal,e,e,4.771
6033,6002,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,e,e,4.675
6033,6006,MEC LV Multipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,4.705
6033,6008,MEC LV Multipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,5.38
6033,6017,MEC LV Multipolar Pyramidal,EC LIII Pyramidal,e,e,4.689
6033,6018,MEC LV Multipolar Pyramidal,EC LIII Stellate,e,e,4.713
6033,6021,MEC LV Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,4.344
6033,6023,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,4.509
6033,6024,MEC LV Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,4.69
6033,6033,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,4.473
6033,6038,MEC LV Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,4.511
6033,6040,MEC LV Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.269
6033,6052,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,4.345
6033,6082,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.168
6033,6086,MEC LV Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.357
6033,6092,MEC LV Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,4.857
6033,6095,MEC LV Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.774
6038,6002,MEC LIII Superficial Trilayered Interneuron,MEC LV Pyramidal,i,e,6.026
6038,6003,MEC LIII Superficial Trilayered Interneuron,MEC LII Stellate,i,e,6.473
6038,6005,MEC LIII Superficial Trilayered Interneuron,EC LI II Pyramidal Fan,i,e,6.151
6038,6006,MEC LIII Superficial Trilayered Interneuron,MEC LIII Complex Pyramidal,i,e,6.018
6038,6008,MEC LIII Superficial Trilayered Interneuron,MEC LII III Pyramidal Multiform,i,e,6.764
6038,6017,MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal,i,e,6.001
6038,6018,MEC LIII Superficial Trilayered Interneuron,EC LIII Stellate,i,e,6.038
6038,6019,MEC LIII Superficial Trilayered Interneuron,MEC LII Oblique Pyramidal,i,e,6.255
6038,6021,MEC LIII Superficial Trilayered Interneuron,EC LV Deep Pyramidal,i,e,5.671
6038,6023,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,i,e,5.838
6038,6024,MEC LIII Superficial Trilayered Interneuron,MEC LIII Bipolar Complex Pyramidal,i,e,6.005
6038,6038,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Trilayered Interneuron,i,i,5.861
6038,6040,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,i,i,5.586
6038,6082,MEC LIII Superficial Trilayered Interneuron,EC LII III Pyramidal Tripolar,i,e,6.336
6038,6092,MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal Stellate,i,e,6.12
6038,6094,MEC LIII Superficial Trilayered Interneuron,EC LI II Multipolar Pyramidal,i,e,6.178
6038,6095,MEC LIII Superficial Trilayered Interneuron,EC LIII V Bipolar Pyramidal,i,e,6.129
6040,6002,MEC LIII Superficial Multipolar Interneuron,MEC LV Pyramidal,i,e,5.986
6040,6003,MEC LIII Superficial Multipolar Interneuron,MEC LII Stellate,i,e,6.438
6040,6005,MEC LIII Superficial Multipolar Interneuron,EC LI II Pyramidal Fan,i,e,6.109
6040,6006,MEC LIII Superficial Multipolar Interneuron,MEC LIII Complex Pyramidal,i,e,5.982
6040,6008,MEC LIII Superficial Multipolar Interneuron,MEC LII III Pyramidal Multiform,i,e,6.716
6040,6017,MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal,i,e,5.961
6040,6018,MEC LIII Superficial Multipolar Interneuron,EC LIII Stellate,i,e,5.999
6040,6019,MEC LIII Superficial Multipolar Interneuron,MEC LII Oblique Pyramidal,i,e,6.22
6040,6021,MEC LIII Superficial Multipolar Interneuron,EC LV Deep Pyramidal,i,e,5.637
6040,6023,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,i,e,5.804
6040,6024,MEC LIII Superficial Multipolar Interneuron,MEC LIII Bipolar Complex Pyramidal,i,e,5.966
6040,6038,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,i,i,5.825
6040,6040,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Multipolar Interneuron,i,i,5.549
6040,6082,MEC LIII Superficial Multipolar Interneuron,EC LII III Pyramidal Tripolar,i,e,6.297
6040,6092,MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal Stellate,i,e,6.081
6040,6094,MEC LIII Superficial Multipolar Interneuron,EC LI II Multipolar Pyramidal,i,e,6.14
6040,6095,MEC LIII Superficial Multipolar Interneuron,EC LIII V Bipolar Pyramidal,i,e,6.092
6052,6021,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,e,e,4.379
6052,6052,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,4.38
6052,6086,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,e,e,4.391
6078,6007,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,4.514
6078,6017,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal,e,e,4.593
6078,6018,LEC LVI Multipolar Pyramidal,EC LIII Stellate,e,e,4.617
6078,6021,LEC LVI Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,4.273
6078,6025,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,e,e,4.53
6078,6078,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,4.483
6078,6082,LEC LVI Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.051
6078,6086,LEC LVI Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.288
6078,6092,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,4.767
6078,6095,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.706
6082,1000,EC LII III Pyramidal Tripolar,DG Granule,e,e,5.84
6082,1001,EC LII III Pyramidal Tripolar,DG Semilunar Granule,e,e,4.87
6082,1004,EC LII III Pyramidal Tripolar,DG Total Molecular Layer,e,i,4.642
6082,1005,EC LII III Pyramidal Tripolar,DG MOLAX,e,i,4.712
6082,1007,EC LII III Pyramidal Tripolar,DG Neurogliaform,e,i,4.633
6082,1008,EC LII III Pyramidal Tripolar,DG MOPP,e,i,4.56
6082,1009,EC LII III Pyramidal Tripolar,DG HICAP,e,i,4.609
6082,1010,EC LII III Pyramidal Tripolar,DG Axo Axonic,e,i,4.475
6082,1027,EC LII III Pyramidal Tripolar,DG AIPRIM,e,i,4.446
6082,1035,EC LII III Pyramidal Tripolar,DG Basket,e,i,4.206
6082,1041,EC LII III Pyramidal Tripolar,DG Hilar Ectopic Granule,e,e,4.908
6082,4011,EC LII III Pyramidal Tripolar,CA1 Neurogliaform Projecting,e,i,4.678
6082,5005,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,4.887
6082,6002,EC LII III Pyramidal Tripolar,MEC LV Pyramidal,e,e,4.81
6082,6003,EC LII III Pyramidal Tripolar,MEC LII Stellate,e,e,5.055
6082,6005,EC LII III Pyramidal Tripolar,EC LI II Pyramidal Fan,e,e,5.036
6082,6006,EC LII III Pyramidal Tripolar,MEC LIII Complex Pyramidal,e,e,4.828
6082,6007,EC LII III Pyramidal Tripolar,LEC LIII Complex Pyramidal,e,e,4.744
6082,6008,EC LII III Pyramidal Tripolar,MEC LII III Pyramidal Multiform,e,e,5.387
6082,6017,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,e,e,4.809
6082,6018,EC LII III Pyramidal Tripolar,EC LIII Stellate,e,e,4.839
6082,6019,EC LII III Pyramidal Tripolar,MEC LII Oblique Pyramidal,e,e,5.216
6082,6021,EC LII III Pyramidal Tripolar,EC LV Deep Pyramidal,e,e,4.561
6082,6023,EC LII III Pyramidal Tripolar,MEC LV Superficial Pyramidal,e,e,4.684
6082,6024,EC LII III Pyramidal Tripolar,MEC LIII Bipolar Complex Pyramidal,e,e,4.815
6082,6025,EC LII III Pyramidal Tripolar,LEC LIII Multipolar Principal,e,e,4.769
6082,6038,EC LII III Pyramidal Tripolar,MEC LIII Superficial Trilayered Interneuron,e,i,4.725
6082,6040,EC LII III Pyramidal Tripolar,MEC LIII Superficial Multipolar Interneuron,e,i,4.475
6082,6082,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,5.222
6082,6092,EC LII III Pyramidal Tripolar,EC LIII Pyramidal Stellate,e,e,4.972
6082,6094,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,e,e,4.903
6082,6095,EC LII III Pyramidal Tripolar,EC LIII V Bipolar Pyramidal,e,e,4.895
6086,5005,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,e,e,4.661
6086,6002,EC LIV VI Deep Multipolar Principal,MEC LV Pyramidal,e,e,4.61
6086,6006,EC LIV VI Deep Multipolar Principal,MEC LIII Complex Pyramidal,e,e,4.655
6086,6007,EC LIV VI Deep Multipolar Principal,LEC LIII Complex Pyramidal,e,e,4.562
6086,6021,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,e,e,4.288
6086,6023,EC LIV VI Deep Multipolar Principal,MEC LV Superficial Pyramidal,e,e,4.451
6086,6025,EC LIV VI Deep Multipolar Principal,LEC LIII Multipolar Principal,e,e,4.585
6086,6033,EC LIV VI Deep Multipolar Principal,MEC LV Multipolar Pyramidal,e,e,4.417
6086,6052,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,e,e,4.294
6086,6078,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,e,e,4.534
6086,6086,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,4.298
6086,6092,EC LIV VI Deep Multipolar Principal,EC LIII Pyramidal Stellate,e,e,4.809
6086,6095,EC LIV VI Deep Multipolar Principal,EC LIII V Bipolar Pyramidal,e,e,4.719
6092,4000,EC LIII Pyramidal Stellate,CA1 Pyramidal,e,e,6.283
6092,4003,EC LIII Pyramidal Stellate,CA1 Quadrilaminar,e,i,4.046
6092,4005,EC LIII Pyramidal Stellate,CA1 LMR,e,i,4.265
6092,4006,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated,e,i,4.754
6092,4011,EC LIII Pyramidal Stellate,CA1 Neurogliaform Projecting,e,i,4.414
6092,4012,EC LIII Pyramidal Stellate,CA1 Neurogliaform,e,i,4.422
6092,4013,EC LIII Pyramidal Stellate,CA1 Radial Trilaminar,e,i,4.735
6092,4015,EC LIII Pyramidal Stellate,CA1 Schaffer Collateral Associated,e,i,4.296015074
6092,4036,EC LIII Pyramidal Stellate,CA1 Axo Axonic,e,i,3.89
6092,4054,EC LIII Pyramidal Stellate,CA1 Radiatum Giant,e,e,4.944
6092,4055,EC LIII Pyramidal Stellate,CA1 Oriens Alveus,e,i,4.359
6092,4076,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated QuadD,e,i,4.636
6092,4078,EC LIII Pyramidal Stellate,CA1 Basket,e,i,4.049
6092,4079,EC LIII Pyramidal Stellate,CA1 Basket CCK+,e,i,3.631
6092,5005,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,e,e,4.646
6092,6006,EC LIII Pyramidal Stellate,MEC LIII Complex Pyramidal,e,e,4.678
6092,6007,EC LIII Pyramidal Stellate,LEC LIII Complex Pyramidal,e,e,4.593
6092,6008,EC LIII Pyramidal Stellate,MEC LII III Pyramidal Multiform,e,e,5.282
6092,6017,EC LIII Pyramidal Stellate,EC LIII Pyramidal,e,e,4.663
6092,6018,EC LIII Pyramidal Stellate,EC LIII Stellate,e,e,4.686
6092,6023,EC LIII Pyramidal Stellate,MEC LV Superficial Pyramidal,e,e,4.519
6092,6024,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,4.664
6092,6025,EC LIII Pyramidal Stellate,LEC LIII Multipolar Principal,e,e,4.616
6092,6038,EC LIII Pyramidal Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,4.488
6092,6040,EC LIII Pyramidal Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,4.237
6092,6082,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,e,e,5.045
6092,6092,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,4.903
6092,6095,EC LIII Pyramidal Stellate,EC LIII V Bipolar Pyramidal,e,e,4.792
6094,6002,EC LI II Multipolar Pyramidal,MEC LV Pyramidal,e,e,4.67
6094,6003,EC LI II Multipolar Pyramidal,MEC LII Stellate,e,e,4.77
6094,6005,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,e,e,4.854
6094,6006,EC LI II Multipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,4.701
6094,6007,EC LI II Multipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,4.602
6094,6008,EC LI II Multipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,5.34
6094,6017,EC LI II Multipolar Pyramidal,EC LIII Pyramidal,e,e,4.685
6094,6018,EC LI II Multipolar Pyramidal,EC LIII Stellate,e,e,4.71
6094,6019,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,e,e,4.721
6094,6021,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,4.375
6094,6023,EC LI II Multipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,4.521
6094,6024,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,4.687
6094,6025,EC LI II Multipolar Pyramidal,LEC LIII Multipolar Principal,e,e,4.618
6094,6038,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,4.517
6094,6040,EC LI II Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.263
6094,6082,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.019
6094,6092,EC LI II Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,4.856
6094,6094,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,e,e,4.803
6094,6095,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.79
6095,6002,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,e,e,4.73
6095,6006,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,4.747
6095,6007,EC LIII V Bipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,4.668
6095,6008,EC LIII V Bipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,5.41
6095,6017,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal,e,e,4.728
6095,6018,EC LIII V Bipolar Pyramidal,EC LIII Stellate,e,e,4.752
6095,6021,EC LIII V Bipolar Pyramidal,EC LV Deep Pyramidal,e,e,4.397
6095,6023,EC LIII V Bipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,4.564
6095,6024,EC LIII V Bipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,4.732
6095,6025,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,e,e,4.688
6095,6033,EC LIII V Bipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,4.53
6095,6038,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,4.575
6095,6040,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.337
6095,6052,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,4.401
6095,6078,EC LIII V Bipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,4.647
6095,6082,EC LIII V Bipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.204
6095,6086,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.41
6095,6092,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,4.893
6095,6095,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.815
