pre_neuron_id,post_neuron_id,pre_neuron,post_neuron,pre_ei,post_ei,c_ij
6021,6095,EC LV Deep Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.001503
6023,6002,MEC LV Superficial Pyramidal,MEC LV Pyramidal,e,e,0.01079
6023,6003,MEC LV Superficial Pyramidal,MEC LII Stellate,e,e,0.002366
6023,6005,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,e,e,0.0002784
6023,6006,MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal,e,e,0.008284
6023,6008,MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.003322
6023,6017,MEC LV Superficial Pyramidal,EC LIII Pyramidal,e,e,0.001019
6023,6018,MEC LV Superficial Pyramidal,EC LIII Stellate,e,e,0.0007406
6023,6019,MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal,e,e,0.001236
6023,6021,MEC LV Superficial Pyramidal,EC LV Deep Pyramidal,e,e,0.00202
6023,6023,MEC LV Superficial Pyramidal,MEC LV Superficial Pyramidal,e,e,0.007476
6023,6024,MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.003164
6023,6033,MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.01568
6023,6038,MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.002663
6023,6040,MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.005137
6023,6052,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,0.002633
6023,6082,MEC LV Superficial Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.001078
6023,6086,MEC LV Superficial Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.002059
6023,6092,MEC LV Superficial Pyramidal,EC LIII Pyramidal Stellate,e,e,0.002235
6023,6094,MEC LV Superficial Pyramidal,EC LI II Multipolar Pyramidal,e,e,0.00114
6023,6095,MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.003061
6024,6002,MEC LIII Bipolar Complex Pyramidal,MEC LV Pyramidal,e,e,0.003585
6024,6003,MEC LIII Bipolar Complex Pyramidal,MEC LII Stellate,e,e,0.00957
6024,6005,MEC LIII Bipolar Complex Pyramidal,EC LI II Pyramidal Fan,e,e,0.001206
6024,6006,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,e,e,0.02945
6024,6008,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.008802
6024,6017,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal,e,e,0.002598
6024,6018,MEC LIII Bipolar Complex Pyramidal,EC LIII Stellate,e,e,0.002294
6024,6019,MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,e,e,0.004613
6024,6021,MEC LIII Bipolar Complex Pyramidal,EC LV Deep Pyramidal,e,e,0.001069
6024,6023,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,e,e,0.02113
6024,6024,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.006062
6024,6033,MEC LIII Bipolar Complex Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.01272
6024,6038,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.009802
6024,6040,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.0111
6024,6082,MEC LIII Bipolar Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.002763
6024,6086,MEC LIII Bipolar Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.002025
6024,6092,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,0.00628
6024,6094,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,0.006301
6024,6095,MEC LIII Bipolar Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.005186
6025,6005,LEC LIII Multipolar Principal,EC LI II Pyramidal Fan,e,e,0.001261
6025,6007,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,e,e,0.007756
6025,6017,LEC LIII Multipolar Principal,EC LIII Pyramidal,e,e,0.003359
6025,6018,LEC LIII Multipolar Principal,EC LIII Stellate,e,e,0.002988
6025,6021,LEC LIII Multipolar Principal,EC LV Deep Pyramidal,e,e,0.003804
6025,6025,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,e,e,0.007204
6025,6078,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,e,e,0.0005501
6025,6082,LEC LIII Multipolar Principal,EC LII III Pyramidal Tripolar,e,e,0.003492
6025,6086,LEC LIII Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,0.003304
6025,6092,LEC LIII Multipolar Principal,EC LIII Pyramidal Stellate,e,e,0.005525
6025,6094,LEC LIII Multipolar Principal,EC LI II Multipolar Pyramidal,e,e,0.006437
6025,6095,LEC LIII Multipolar Principal,EC LIII V Bipolar Pyramidal,e,e,0.006873
6033,6002,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,e,e,0.01743
6033,6006,MEC LV Multipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,0.01472
6033,6008,MEC LV Multipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.004692
6033,6017,MEC LV Multipolar Pyramidal,EC LIII Pyramidal,e,e,0.001559
6033,6018,MEC LV Multipolar Pyramidal,EC LIII Stellate,e,e,0.001055
6033,6021,MEC LV Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,0.004052
6033,6023,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,0.01918
6033,6024,MEC LV Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.004822
6033,6033,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.02793
6033,6038,MEC LV Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.003561
6033,6040,MEC LV Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.006778
6033,6052,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,0.01594
6033,6082,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.00147
6033,6086,MEC LV Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.005413
6033,6092,MEC LV Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,0.003235
6033,6095,MEC LV Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.004724
6038,6002,MEC LIII Superficial Trilayered Interneuron,MEC LV Pyramidal,i,e,0.01437
6038,6003,MEC LIII Superficial Trilayered Interneuron,MEC LII Stellate,i,e,0.01726
6038,6005,MEC LIII Superficial Trilayered Interneuron,EC LI II Pyramidal Fan,i,e,0.002671
6038,6006,MEC LIII Superficial Trilayered Interneuron,MEC LIII Complex Pyramidal,i,e,0.008354
6038,6008,MEC LIII Superficial Trilayered Interneuron,MEC LII III Pyramidal Multiform,i,e,0.01025
6038,6017,MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal,i,e,0.002724
6038,6018,MEC LIII Superficial Trilayered Interneuron,EC LIII Stellate,i,e,0.002896
6038,6019,MEC LIII Superficial Trilayered Interneuron,MEC LII Oblique Pyramidal,i,e,0.01015
6038,6021,MEC LIII Superficial Trilayered Interneuron,EC LV Deep Pyramidal,i,e,0.002618
6038,6023,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,i,e,0.005589
6038,6024,MEC LIII Superficial Trilayered Interneuron,MEC LIII Bipolar Complex Pyramidal,i,e,0.003995
6038,6038,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Trilayered Interneuron,i,i,0.01146
6038,6040,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,i,i,0.01259
6038,6082,MEC LIII Superficial Trilayered Interneuron,EC LII III Pyramidal Tripolar,i,e,0.00302
6038,6092,MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal Stellate,i,e,0.003204
6038,6094,MEC LIII Superficial Trilayered Interneuron,EC LI II Multipolar Pyramidal,i,e,0.01257
6038,6095,MEC LIII Superficial Trilayered Interneuron,EC LIII V Bipolar Pyramidal,i,e,0.002988
6040,6002,MEC LIII Superficial Multipolar Interneuron,MEC LV Pyramidal,i,e,0.003674
6040,6003,MEC LIII Superficial Multipolar Interneuron,MEC LII Stellate,i,e,0.007935
6040,6005,MEC LIII Superficial Multipolar Interneuron,EC LI II Pyramidal Fan,i,e,0.001404
6040,6006,MEC LIII Superficial Multipolar Interneuron,MEC LIII Complex Pyramidal,i,e,0.01716
6040,6008,MEC LIII Superficial Multipolar Interneuron,MEC LII III Pyramidal Multiform,i,e,0.01993
6040,6017,MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal,i,e,0.006235
6040,6018,MEC LIII Superficial Multipolar Interneuron,EC LIII Stellate,i,e,0.005739
6040,6019,MEC LIII Superficial Multipolar Interneuron,MEC LII Oblique Pyramidal,i,e,0.005374
6040,6021,MEC LIII Superficial Multipolar Interneuron,EC LV Deep Pyramidal,i,e,0.001369
6040,6023,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,i,e,0.01172
6040,6024,MEC LIII Superficial Multipolar Interneuron,MEC LIII Bipolar Complex Pyramidal,i,e,0.01952
6040,6038,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,i,i,0.01887
6040,6040,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Multipolar Interneuron,i,i,0.02302
6040,6082,MEC LIII Superficial Multipolar Interneuron,EC LII III Pyramidal Tripolar,i,e,0.006342
6040,6092,MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal Stellate,i,e,0.006548
6040,6094,MEC LIII Superficial Multipolar Interneuron,EC LI II Multipolar Pyramidal,i,e,0.004073
6040,6095,MEC LIII Superficial Multipolar Interneuron,EC LIII V Bipolar Pyramidal,i,e,0.005873
6052,6021,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,e,e,0.001593
6052,6052,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,0.009774
6052,6086,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,e,e,0.001943
6078,6007,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,0.002837
6078,6017,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal,e,e,0.000702
6078,6018,LEC LVI Multipolar Pyramidal,EC LIII Stellate,e,e,0.0003682
6078,6021,LEC LVI Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,0.004033
6078,6025,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,e,e,0.005098
6078,6078,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,0.004147
6078,6082,LEC LVI Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.0006319
6078,6086,LEC LVI Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.005492
6078,6092,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,0.002181
6078,6095,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.003841
6082,1000,EC LII III Pyramidal Tripolar,DG Granule,e,e,0.006044728
6082,1001,EC LII III Pyramidal Tripolar,DG Semilunar Granule,e,e,0.008581629
6082,1004,EC LII III Pyramidal Tripolar,DG Total Molecular Layer,e,i,0.001393467
6082,1005,EC LII III Pyramidal Tripolar,DG MOLAX,e,i,0.002275892
6082,1007,EC LII III Pyramidal Tripolar,DG Neurogliaform,e,i,0.002603237
6082,1008,EC LII III Pyramidal Tripolar,DG MOPP,e,i,0.006064592
6082,1009,EC LII III Pyramidal Tripolar,DG HICAP,e,i,0.003097575
6082,1010,EC LII III Pyramidal Tripolar,DG Axo Axonic,e,i,0.015794928
6082,1027,EC LII III Pyramidal Tripolar,DG AIPRIM,e,i,0.00245054
6082,1035,EC LII III Pyramidal Tripolar,DG Basket,e,i,0.008479929
6082,1041,EC LII III Pyramidal Tripolar,DG Hilar Ectopic Granule,e,e,0.006040793
6082,4011,EC LII III Pyramidal Tripolar,CA1 Neurogliaform Projecting,e,i,0.0021849
6082,5005,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,0.004015329
6082,6002,EC LII III Pyramidal Tripolar,MEC LV Pyramidal,e,e,0.004011
6082,6003,EC LII III Pyramidal Tripolar,MEC LII Stellate,e,e,0.006684
6082,6005,EC LII III Pyramidal Tripolar,EC LI II Pyramidal Fan,e,e,0.003677
6082,6006,EC LII III Pyramidal Tripolar,MEC LIII Complex Pyramidal,e,e,0.004628
6082,6007,EC LII III Pyramidal Tripolar,LEC LIII Complex Pyramidal,e,e,0.005309
6082,6008,EC LII III Pyramidal Tripolar,MEC LII III Pyramidal Multiform,e,e,0.005976
6082,6017,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,e,e,0.005635
6082,6018,EC LII III Pyramidal Tripolar,EC LIII Stellate,e,e,0.005223
6082,6019,EC LII III Pyramidal Tripolar,MEC LII Oblique Pyramidal,e,e,0.003909
6082,6021,EC LII III Pyramidal Tripolar,EC LV Deep Pyramidal,e,e,0.003195
6082,6023,EC LII III Pyramidal Tripolar,MEC LV Superficial Pyramidal,e,e,0.003418
6082,6024,EC LII III Pyramidal Tripolar,MEC LIII Bipolar Complex Pyramidal,e,e,0.002543
6082,6025,EC LII III Pyramidal Tripolar,LEC LIII Multipolar Principal,e,e,0.002318
6082,6038,EC LII III Pyramidal Tripolar,MEC LIII Superficial Trilayered Interneuron,e,i,0.006668
6082,6040,EC LII III Pyramidal Tripolar,MEC LIII Superficial Multipolar Interneuron,e,i,0.006625
6082,6082,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,0.005827
6082,6092,EC LII III Pyramidal Tripolar,EC LIII Pyramidal Stellate,e,e,0.00582
6082,6094,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,e,e,0.01263
6082,6095,EC LII III Pyramidal Tripolar,EC LIII V Bipolar Pyramidal,e,e,0.005382
6086,5005,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,e,e,0.004015329
6086,6002,EC LIV VI Deep Multipolar Principal,MEC LV Pyramidal,e,e,0.001651
6086,6006,EC LIV VI Deep Multipolar Principal,MEC LIII Complex Pyramidal,e,e,0.001054
6086,6007,EC LIV VI Deep Multipolar Principal,LEC LIII Complex Pyramidal,e,e,0.001886
6086,6021,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,e,e,0.004325
6086,6023,EC LIV VI Deep Multipolar Principal,MEC LV Superficial Pyramidal,e,e,0.002096
6086,6025,EC LIV VI Deep Multipolar Principal,LEC LIII Multipolar Principal,e,e,0.002814
6086,6033,EC LIV VI Deep Multipolar Principal,MEC LV Multipolar Pyramidal,e,e,0.003722
6086,6052,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,e,e,0.003035
6086,6078,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,e,e,0.003903
6086,6086,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,0.007089
6086,6092,EC LIV VI Deep Multipolar Principal,EC LIII Pyramidal Stellate,e,e,0.001406
6086,6095,EC LIV VI Deep Multipolar Principal,EC LIII V Bipolar Pyramidal,e,e,0.00354
6092,4000,EC LIII Pyramidal Stellate,CA1 Pyramidal,e,e,0.018680058
6092,4003,EC LIII Pyramidal Stellate,CA1 Quadrilaminar,e,i,0.014321611
6092,4005,EC LIII Pyramidal Stellate,CA1 LMR,e,i,0.010810575
6092,4006,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated,e,i,0.015726317
6092,4011,EC LIII Pyramidal Stellate,CA1 Neurogliaform Projecting,e,i,0.015996775
6092,4012,EC LIII Pyramidal Stellate,CA1 Neurogliaform,e,i,0.049760494
6092,4013,EC LIII Pyramidal Stellate,CA1 Radial Trilaminar,e,i,0.006471512
6092,4015,EC LIII Pyramidal Stellate,CA1 Schaffer Collateral Associated,e,i,0.007761919
6092,4036,EC LIII Pyramidal Stellate,CA1 Axo Axonic,e,i,0.027974722
6092,4054,EC LIII Pyramidal Stellate,CA1 Radiatum Giant,e,e,0.014840595
6092,4055,EC LIII Pyramidal Stellate,CA1 Oriens Alveus,e,i,0.014123773
6092,4076,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated QuadD,e,i,0.016653991
6092,4078,EC LIII Pyramidal Stellate,CA1 Basket,e,i,0.011682464
6092,4079,EC LIII Pyramidal Stellate,CA1 Basket CCK+,e,i,0.022552827
6092,5005,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,e,e,0.002579981
6092,6006,EC LIII Pyramidal Stellate,MEC LIII Complex Pyramidal,e,e,0.0008734
6092,6007,EC LIII Pyramidal Stellate,LEC LIII Complex Pyramidal,e,e,0.0005367
6092,6008,EC LIII Pyramidal Stellate,MEC LII III Pyramidal Multiform,e,e,0.0005417
6092,6017,EC LIII Pyramidal Stellate,EC LIII Pyramidal,e,e,0.0005952
6092,6018,EC LIII Pyramidal Stellate,EC LIII Stellate,e,e,0.0003083
6092,6023,EC LIII Pyramidal Stellate,MEC LV Superficial Pyramidal,e,e,0.0002703
6092,6024,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,0.0005673
6092,6025,EC LIII Pyramidal Stellate,LEC LIII Multipolar Principal,e,e,0.001088
6092,6038,EC LIII Pyramidal Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,0.0002978
6092,6040,EC LIII Pyramidal Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,0.0009615
6092,6082,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,e,e,0.0005339
6092,6092,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,0.0008954
6092,6095,EC LIII Pyramidal Stellate,EC LIII V Bipolar Pyramidal,e,e,0.0003916
6094,6002,EC LI II Multipolar Pyramidal,MEC LV Pyramidal,e,e,0.003723
6094,6003,EC LI II Multipolar Pyramidal,MEC LII Stellate,e,e,0.00894
6094,6005,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,e,e,0.005086
6094,6006,EC LI II Multipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,0.004841
6094,6007,EC LI II Multipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,0.0116
6094,6008,EC LI II Multipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.01241
6094,6017,EC LI II Multipolar Pyramidal,EC LIII Pyramidal,e,e,0.01531
6094,6018,EC LI II Multipolar Pyramidal,EC LIII Stellate,e,e,0.0104
6094,6019,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,e,e,0.005952
6094,6021,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,0.004259
6094,6023,EC LI II Multipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,0.001825
6094,6024,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.01075
6094,6025,EC LI II Multipolar Pyramidal,LEC LIII Multipolar Principal,e,e,0.006366
6094,6038,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.01418
6094,6040,EC LI II Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.01481
6094,6082,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.01534
6094,6092,EC LI II Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,0.0122
6094,6094,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,e,e,0.01051
6094,6095,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.01004
6095,6002,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,e,e,0.004845
6095,6006,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,0.00486
6095,6007,EC LIII V Bipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,0.005166
6095,6008,EC LIII V Bipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.00229
6095,6017,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal,e,e,0.00256
6095,6018,EC LIII V Bipolar Pyramidal,EC LIII Stellate,e,e,0.001585
6095,6021,EC LIII V Bipolar Pyramidal,EC LV Deep Pyramidal,e,e,0.008755
6095,6023,EC LIII V Bipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,0.007563
6095,6024,EC LIII V Bipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.002305
6095,6025,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,e,e,0.01016
6095,6033,EC LIII V Bipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.007028
6095,6038,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.001891
6095,6040,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.003034
6095,6052,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,0.006782
6095,6078,EC LIII V Bipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,0.00746
6095,6082,EC LIII V Bipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.002389
6095,6086,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.01143
6095,6092,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,0.005219
6095,6095,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.009976
